TIMESTAMP,HTB,Calendrier
1403,21.8,P
1404,18.0,HPH
1405,18.0,HPH
1406,18.0,HPH
1407,18.0,HPH
1408,18.0,HPH
1409,18.0,HPH
1410,18.0,HPH
1411,21.8,P
1412,21.8,P
1413,18.0,HPH
1414,18.0,HPH
1415,18.0,HPH
1416,15.3,HCH
1417,15.3,HCH
1418,15.3,HCH
1419,15.3,HCH
1420,15.3,HCH
1421,15.3,HCH
1422,15.3,HCH
1423,15.3,HCH
1424,18.0,HPH
1425,18.0,HPH
1426,18.0,HPH
1427,18.0,HPH
1428,18.0,HPH
1429,18.0,HPH
1430,18.0,HPH
1431,18.0,HPH
1432,18.0,HPH
1433,18.0,HPH
1434,18.0,HPH
1435,18.0,HPH
1436,18.0,HPH
1437,18.0,HPH
1438,18.0,HPH
1439,18.0,HPH
1440,15.3,HCH
1441,15.3,HCH
1442,15.3,HCH
1443,15.3,HCH
1444,15.3,HCH
1445,15.3,HCH
1446,15.3,HCH
1447,15.3,HCH
1448,18.0,HPH
1449,18.0,HPH
1450,18.0,HPH
1451,18.0,HPH
1452,18.0,HPH
1453,18.0,HPH
1454,18.0,HPH
1455,18.0,HPH
1456,18.0,HPH
1457,18.0,HPH
1458,18.0,HPH
1459,18.0,HPH
1460,18.0,HPH
1461,18.0,HPH
1462,18.0,HPH
1463,18.0,HPH
1464,15.3,HCH
1465,15.3,HCH
1466,15.3,HCH
1467,15.3,HCH
1468,15.3,HCH
1469,15.3,HCH
1470,15.3,HCH
1471,15.3,HCH
1472,18.0,HPH
1473,18.0,HPH
1474,18.0,HPH
1475,18.0,HPH
1476,18.0,HPH
1477,18.0,HPH
1478,18.0,HPH
1479,18.0,HPH
1480,18.0,HPH
1481,18.0,HPH
1482,18.0,HPH
1483,18.0,HPH
1484,18.0,HPH
1485,18.0,HPH
1486,18.0,HPH
1487,18.0,HPH
1488,15.3,HCH
1489,15.3,HCH
1490,15.3,HCH
1491,15.3,HCH
1492,15.3,HCH
1493,15.3,HCH
1494,15.3,HCH
1495,15.3,HCH
1496,18.0,HPH
1497,18.0,HPH
1498,18.0,HPH
1499,18.0,HPH
1500,18.0,HPH
1501,18.0,HPH
1502,18.0,HPH
1503,18.0,HPH
1504,18.0,HPH
1505,18.0,HPH
1506,18.0,HPH
1507,18.0,HPH
1508,18.0,HPH
1509,18.0,HPH
1510,18.0,HPH
1511,18.0,HPH
1512,15.3,HCH
1513,15.3,HCH
1514,15.3,HCH
1515,15.3,HCH
1516,15.3,HCH
1517,15.3,HCH
1518,15.3,HCH
1519,15.3,HCH
1520,18.0,HPH
1521,18.0,HPH
1522,18.0,HPH
1523,18.0,HPH
1524,18.0,HPH
1525,18.0,HPH
1526,18.0,HPH
1527,18.0,HPH
1528,18.0,HPH
1529,18.0,HPH
1530,18.0,HPH
1531,18.0,HPH
1532,18.0,HPH
1533,18.0,HPH
1534,18.0,HPH
1535,18.0,HPH
1536,15.3,HCH
1537,15.3,HCH
1538,15.3,HCH
1539,15.3,HCH
1540,15.3,HCH
1541,15.3,HCH
1542,15.3,HCH
1543,15.3,HCH
1544,18.0,HPH
1545,18.0,HPH
1546,18.0,HPH
1547,18.0,HPH
1548,18.0,HPH
1549,18.0,HPH
1550,18.0,HPH
1551,18.0,HPH
1552,18.0,HPH
1553,18.0,HPH
1554,18.0,HPH
1555,18.0,HPH
1556,18.0,HPH
1557,18.0,HPH
1558,18.0,HPH
1559,18.0,HPH
1560,15.3,HCH
1561,15.3,HCH
1562,15.3,HCH
1563,15.3,HCH
1564,15.3,HCH
1565,15.3,HCH
1566,15.3,HCH
1567,15.3,HCH
1568,18.0,HPH
1569,18.0,HPH
1570,18.0,HPH
1571,18.0,HPH
1572,18.0,HPH
1573,18.0,HPH
1574,18.0,HPH
1575,18.0,HPH
1576,18.0,HPH
1577,18.0,HPH
1578,18.0,HPH
1579,18.0,HPH
1580,18.0,HPH
1581,18.0,HPH
1582,18.0,HPH
1583,18.0,HPH
1584,15.3,HCH
1585,15.3,HCH
1586,15.3,HCH
1587,15.3,HCH
1588,15.3,HCH
1589,15.3,HCH
1590,15.3,HCH
1591,15.3,HCH
1592,18.0,HPH
1593,18.0,HPH
1594,18.0,HPH
1595,18.0,HPH
1596,18.0,HPH
1597,18.0,HPH
1598,18.0,HPH
1599,18.0,HPH
1600,18.0,HPH
1601,18.0,HPH
1602,18.0,HPH
1603,18.0,HPH
1604,18.0,HPH
1605,18.0,HPH
1606,18.0,HPH
1607,18.0,HPH
1608,15.3,HCH
1609,15.3,HCH
1610,15.3,HCH
1611,15.3,HCH
1612,15.3,HCH
1613,15.3,HCH
1614,15.3,HCH
1615,15.3,HCH
1616,18.0,HPH
1617,18.0,HPH
1618,18.0,HPH
1619,18.0,HPH
1620,18.0,HPH
1621,18.0,HPH
1622,18.0,HPH
1623,18.0,HPH
1624,18.0,HPH
1625,18.0,HPH
1626,18.0,HPH
1627,18.0,HPH
1628,18.0,HPH
1629,18.0,HPH
1630,18.0,HPH
1631,18.0,HPH
1632,15.3,HCH
1633,15.3,HCH
1634,15.3,HCH
1635,15.3,HCH
1636,15.3,HCH
1637,15.3,HCH
1638,15.3,HCH
1639,15.3,HCH
1640,18.0,HPH
1641,18.0,HPH
1642,18.0,HPH
1643,18.0,HPH
1644,18.0,HPH
1645,18.0,HPH
1646,18.0,HPH
1647,18.0,HPH
1648,18.0,HPH
1649,18.0,HPH
1650,18.0,HPH
1651,18.0,HPH
1652,18.0,HPH
1653,18.0,HPH
1654,18.0,HPH
1655,18.0,HPH
1656,15.3,HCH
1657,15.3,HCH
1658,15.3,HCH
1659,15.3,HCH
1660,15.3,HCH
1661,15.3,HCH
1662,15.3,HCH
1663,15.3,HCH
1664,18.0,HPH
1665,18.0,HPH
1666,18.0,HPH
1667,18.0,HPH
1668,18.0,HPH
1669,18.0,HPH
1670,18.0,HPH
1671,18.0,HPH
1672,18.0,HPH
1673,18.0,HPH
1674,18.0,HPH
1675,18.0,HPH
1676,18.0,HPH
1677,18.0,HPH
1678,18.0,HPH
1679,18.0,HPH
1680,15.3,HCH
1681,15.3,HCH
1682,15.3,HCH
1683,15.3,HCH
1684,15.3,HCH
1685,15.3,HCH
1686,15.3,HCH
1687,15.3,HCH
1688,18.0,HPH
1689,18.0,HPH
1690,18.0,HPH
1691,18.0,HPH
1692,18.0,HPH
1693,18.0,HPH
1694,18.0,HPH
1695,18.0,HPH
1696,18.0,HPH
1697,18.0,HPH
1698,18.0,HPH
1699,18.0,HPH
1700,18.0,HPH
1701,18.0,HPH
1702,18.0,HPH
1703,18.0,HPH
1704,15.3,HCH
1705,15.3,HCH
1706,15.3,HCH
1707,15.3,HCH
1708,15.3,HCH
1709,15.3,HCH
1710,15.3,HCH
1711,15.3,HCH
1712,18.0,HPH
1713,18.0,HPH
1714,18.0,HPH
1715,18.0,HPH
1716,18.0,HPH
1717,18.0,HPH
1718,18.0,HPH
1719,18.0,HPH
1720,18.0,HPH
1721,18.0,HPH
1722,18.0,HPH
1723,18.0,HPH
1724,18.0,HPH
1725,18.0,HPH
1726,18.0,HPH
1727,18.0,HPH
1728,15.3,HCH
1729,15.3,HCH
1730,15.3,HCH
1731,15.3,HCH
1732,15.3,HCH
1733,15.3,HCH
1734,15.3,HCH
1735,15.3,HCH
1736,18.0,HPH
1737,18.0,HPH
1738,18.0,HPH
1739,18.0,HPH
1740,18.0,HPH
1741,18.0,HPH
1742,18.0,HPH
1743,18.0,HPH
1744,18.0,HPH
1745,18.0,HPH
1746,18.0,HPH
1747,18.0,HPH
1748,18.0,HPH
1749,18.0,HPH
1750,18.0,HPH
1751,18.0,HPH
1752,15.3,HCH
1753,15.3,HCH
1754,15.3,HCH
1755,15.3,HCH
1756,15.3,HCH
1757,15.3,HCH
1758,15.3,HCH
1759,15.3,HCH
1760,18.0,HPH
1761,18.0,HPH
1762,18.0,HPH
1763,18.0,HPH
1764,18.0,HPH
1765,18.0,HPH
1766,18.0,HPH
1767,18.0,HPH
1768,18.0,HPH
1769,18.0,HPH
1770,18.0,HPH
1771,18.0,HPH
1772,18.0,HPH
1773,18.0,HPH
1774,18.0,HPH
1775,18.0,HPH
1776,15.3,HCH
1777,15.3,HCH
1778,15.3,HCH
1779,15.3,HCH
1780,15.3,HCH
1781,15.3,HCH
1782,15.3,HCH
1783,15.3,HCH
1784,18.0,HPH
1785,18.0,HPH
1786,18.0,HPH
1787,18.0,HPH
1788,18.0,HPH
1789,18.0,HPH
1790,18.0,HPH
1791,18.0,HPH
1792,18.0,HPH
1793,18.0,HPH
1794,18.0,HPH
1795,18.0,HPH
1796,18.0,HPH
1797,18.0,HPH
1798,18.0,HPH
1799,18.0,HPH
1800,15.3,HCH
1801,15.3,HCH
1802,15.3,HCH
1803,15.3,HCH
1804,15.3,HCH
1805,15.3,HCH
1806,15.3,HCH
1807,15.3,HCH
1808,18.0,HPH
1809,18.0,HPH
1810,18.0,HPH
1811,18.0,HPH
1812,18.0,HPH
1813,18.0,HPH
1814,18.0,HPH
1815,18.0,HPH
1816,18.0,HPH
1817,18.0,HPH
1818,18.0,HPH
1819,18.0,HPH
1820,18.0,HPH
1821,18.0,HPH
1822,18.0,HPH
1823,18.0,HPH
1824,15.3,HCH
1825,15.3,HCH
1826,15.3,HCH
1827,15.3,HCH
1828,15.3,HCH
1829,15.3,HCH
1830,15.3,HCH
1831,15.3,HCH
1832,18.0,HPH
1833,18.0,HPH
1834,18.0,HPH
1835,18.0,HPH
1836,18.0,HPH
1837,18.0,HPH
1838,18.0,HPH
1839,18.0,HPH
1840,18.0,HPH
1841,18.0,HPH
1842,18.0,HPH
1843,18.0,HPH
1844,18.0,HPH
1845,18.0,HPH
1846,18.0,HPH
1847,18.0,HPH
1848,15.3,HCH
1849,15.3,HCH
1850,15.3,HCH
1851,15.3,HCH
1852,15.3,HCH
1853,15.3,HCH
1854,15.3,HCH
1855,15.3,HCH
1856,18.0,HPH
1857,18.0,HPH
1858,18.0,HPH
1859,18.0,HPH
1860,18.0,HPH
1861,18.0,HPH
1862,18.0,HPH
1863,18.0,HPH
1864,18.0,HPH
1865,18.0,HPH
1866,18.0,HPH
1867,18.0,HPH
1868,18.0,HPH
1869,18.0,HPH
1870,18.0,HPH
1871,18.0,HPH
1872,15.3,HCH
1873,15.3,HCH
1874,15.3,HCH
1875,15.3,HCH
1876,15.3,HCH
1877,15.3,HCH
1878,15.3,HCH
1879,15.3,HCH
1880,18.0,HPH
1881,18.0,HPH
1882,18.0,HPH
1883,18.0,HPH
1884,18.0,HPH
1885,18.0,HPH
1886,18.0,HPH
1887,18.0,HPH
1888,18.0,HPH
1889,18.0,HPH
1890,18.0,HPH
1891,18.0,HPH
1892,18.0,HPH
1893,18.0,HPH
1894,18.0,HPH
1895,18.0,HPH
1896,15.3,HCH
1897,15.3,HCH
1898,15.3,HCH
1899,15.3,HCH
1900,15.3,HCH
1901,15.3,HCH
1902,15.3,HCH
1903,15.3,HCH
1904,18.0,HPH
1905,18.0,HPH
1906,18.0,HPH
1907,18.0,HPH
1908,18.0,HPH
1909,18.0,HPH
1910,18.0,HPH
1911,18.0,HPH
1912,18.0,HPH
1913,18.0,HPH
1914,18.0,HPH
1915,18.0,HPH
1916,18.0,HPH
1917,18.0,HPH
1918,18.0,HPH
1919,18.0,HPH
1920,15.3,HCH
1921,15.3,HCH
1922,15.3,HCH
1923,15.3,HCH
1924,15.3,HCH
1925,15.3,HCH
1926,15.3,HCH
1927,15.3,HCH
1928,18.0,HPH
1929,18.0,HPH
1930,18.0,HPH
1931,18.0,HPH
1932,18.0,HPH
1933,18.0,HPH
1934,18.0,HPH
1935,18.0,HPH
1936,18.0,HPH
1937,18.0,HPH
1938,18.0,HPH
1939,18.0,HPH
1940,18.0,HPH
1941,18.0,HPH
1942,18.0,HPH
1943,18.0,HPH
1944,15.3,HCH
1945,15.3,HCH
1946,15.3,HCH
1947,15.3,HCH
1948,15.3,HCH
1949,15.3,HCH
1950,15.3,HCH
1951,15.3,HCH
1952,18.0,HPH
1953,18.0,HPH
1954,18.0,HPH
1955,18.0,HPH
1956,18.0,HPH
1957,18.0,HPH
1958,18.0,HPH
1959,18.0,HPH
1960,18.0,HPH
1961,18.0,HPH
1962,18.0,HPH
1963,18.0,HPH
1964,18.0,HPH
1965,18.0,HPH
1966,18.0,HPH
1967,18.0,HPH
1968,15.3,HCH
1969,15.3,HCH
1970,15.3,HCH
1971,15.3,HCH
1972,15.3,HCH
1973,15.3,HCH
1974,15.3,HCH
1975,15.3,HCH
1976,18.0,HPH
1977,18.0,HPH
1978,18.0,HPH
1979,18.0,HPH
1980,18.0,HPH
1981,18.0,HPH
1982,18.0,HPH
1983,18.0,HPH
1984,18.0,HPH
1985,18.0,HPH
1986,18.0,HPH
1987,18.0,HPH
1988,18.0,HPH
1989,18.0,HPH
1990,18.0,HPH
1991,18.0,HPH
1992,15.3,HCH
1993,15.3,HCH
1994,15.3,HCH
1995,15.3,HCH
1996,15.3,HCH
1997,15.3,HCH
1998,15.3,HCH
1999,15.3,HCH
2000,18.0,HPH
2001,18.0,HPH
2002,18.0,HPH
2003,18.0,HPH
2004,18.0,HPH
2005,18.0,HPH
2006,18.0,HPH
2007,18.0,HPH
2008,18.0,HPH
2009,18.0,HPH
2010,18.0,HPH
2011,18.0,HPH
2012,18.0,HPH
2013,18.0,HPH
2014,18.0,HPH
2015,18.0,HPH
2016,15.3,HCH
2017,15.3,HCH
2018,15.3,HCH
2019,15.3,HCH
2020,15.3,HCH
2021,15.3,HCH
2022,15.3,HCH
2023,15.3,HCH
2024,18.0,HPH
2025,18.0,HPH
2026,18.0,HPH
2027,18.0,HPH
2028,18.0,HPH
2029,18.0,HPH
2030,18.0,HPH
2031,18.0,HPH
2032,18.0,HPH
2033,18.0,HPH
2034,18.0,HPH
2035,18.0,HPH
2036,18.0,HPH
2037,18.0,HPH
2038,18.0,HPH
2039,18.0,HPH
2040,15.3,HCH
2041,15.3,HCH
2042,15.3,HCH
2043,15.3,HCH
2044,15.3,HCH
2045,15.3,HCH
2046,15.3,HCH
2047,15.3,HCH
2048,18.0,HPH
2049,18.0,HPH
2050,18.0,HPH
2051,18.0,HPH
2052,18.0,HPH
2053,18.0,HPH
2054,18.0,HPH
2055,18.0,HPH
2056,18.0,HPH
2057,18.0,HPH
2058,18.0,HPH
2059,18.0,HPH
2060,18.0,HPH
2061,18.0,HPH
2062,18.0,HPH
2063,18.0,HPH
2064,15.3,HCH
2065,15.3,HCH
2066,15.3,HCH
2067,15.3,HCH
2068,15.3,HCH
2069,15.3,HCH
2070,15.3,HCH
2071,15.3,HCH
2072,18.0,HPH
2073,18.0,HPH
2074,18.0,HPH
2075,18.0,HPH
2076,18.0,HPH
2077,18.0,HPH
2078,18.0,HPH
2079,18.0,HPH
2080,18.0,HPH
2081,18.0,HPH
2082,18.0,HPH
2083,18.0,HPH
2084,18.0,HPH
2085,18.0,HPH
2086,18.0,HPH
2087,18.0,HPH
2088,15.3,HCH
2089,15.3,HCH
2090,15.3,HCH
2091,15.3,HCH
2092,15.3,HCH
2093,15.3,HCH
2094,15.3,HCH
2095,15.3,HCH
2096,18.0,HPH
2097,18.0,HPH
2098,18.0,HPH
2099,18.0,HPH
2100,18.0,HPH
2101,18.0,HPH
2102,18.0,HPH
2103,18.0,HPH
2104,18.0,HPH
2105,18.0,HPH
2106,18.0,HPH
2107,18.0,HPH
2108,18.0,HPH
2109,18.0,HPH
2110,18.0,HPH
2111,18.0,HPH
2112,15.3,HCH
2113,15.3,HCH
2114,15.3,HCH
2115,15.3,HCH
2116,15.3,HCH
2117,15.3,HCH
2118,15.3,HCH
2119,15.3,HCH
2120,18.0,HPH
2121,18.0,HPH
2122,18.0,HPH
2123,18.0,HPH
2124,18.0,HPH
2125,18.0,HPH
2126,18.0,HPH
2127,18.0,HPH
2128,18.0,HPH
2129,18.0,HPH
2130,18.0,HPH
2131,18.0,HPH
2132,18.0,HPH
2133,18.0,HPH
2134,18.0,HPH
2135,18.0,HPH
2136,15.3,HCH
2137,15.3,HCH
2138,15.3,HCH
2139,15.3,HCH
2140,15.3,HCH
2141,15.3,HCH
2142,15.3,HCH
2143,15.3,HCH
2144,18.0,HPH
2145,18.0,HPH
2146,18.0,HPH
2147,18.0,HPH
2148,18.0,HPH
2149,18.0,HPH
2150,18.0,HPH
2151,18.0,HPH
2152,18.0,HPH
2153,18.0,HPH
2154,18.0,HPH
2155,18.0,HPH
2156,18.0,HPH
2157,18.0,HPH
2158,18.0,HPH
2159,18.0,HPH
2160,15.3,HCH
2161,10.8,HPE
2162,10.8,HPE
2163,10.8,HPE
2164,10.8,HPE
2165,10.8,HPE
2166,10.8,HPE
2167,10.8,HPE
2168,7.7,HCE
2169,7.7,HCE
2170,7.7,HCE
2171,7.7,HCE
2172,7.7,HCE
2173,7.7,HCE
2174,7.7,HCE
2175,7.7,HCE
2176,7.7,HCE
2177,7.7,HCE
2178,7.7,HCE
2179,7.7,HCE
2180,7.7,HCE
2181,7.7,HCE
2182,7.7,HCE
2183,7.7,HCE
2184,10.8,HPE
2185,10.8,HPE
2186,10.8,HPE
2187,10.8,HPE
2188,10.8,HPE
2189,10.8,HPE
2190,10.8,HPE
2191,10.8,HPE
2192,7.7,HCE
2193,7.7,HCE
2194,7.7,HCE
2195,7.7,HCE
2196,7.7,HCE
2197,7.7,HCE
2198,7.7,HCE
2199,7.7,HCE
2200,7.7,HCE
2201,7.7,HCE
2202,7.7,HCE
2203,7.7,HCE
2204,7.7,HCE
2205,7.7,HCE
2206,7.7,HCE
2207,7.7,HCE
2208,10.8,HPE
2209,10.8,HPE
2210,10.8,HPE
2211,10.8,HPE
2212,10.8,HPE
2213,10.8,HPE
2214,10.8,HPE
2215,10.8,HPE
2216,7.7,HCE
2217,7.7,HCE
2218,7.7,HCE
2219,7.7,HCE
2220,7.7,HCE
2221,7.7,HCE
2222,7.7,HCE
2223,7.7,HCE
2224,7.7,HCE
2225,7.7,HCE
2226,7.7,HCE
2227,7.7,HCE
2228,7.7,HCE
2229,7.7,HCE
2230,7.7,HCE
2231,7.7,HCE
2232,10.8,HPE
2233,10.8,HPE
2234,10.8,HPE
2235,10.8,HPE
2236,10.8,HPE
2237,10.8,HPE
2238,10.8,HPE
2239,10.8,HPE
2240,7.7,HCE
2241,7.7,HCE
2242,7.7,HCE
2243,7.7,HCE
2244,7.7,HCE
2245,7.7,HCE
2246,7.7,HCE
2247,7.7,HCE
2248,7.7,HCE
2249,7.7,HCE
2250,7.7,HCE
2251,7.7,HCE
2252,7.7,HCE
2253,7.7,HCE
2254,7.7,HCE
2255,7.7,HCE
2256,10.8,HPE
2257,10.8,HPE
2258,10.8,HPE
2259,10.8,HPE
2260,10.8,HPE
2261,10.8,HPE
2262,10.8,HPE
2263,10.8,HPE
2264,7.7,HCE
2265,7.7,HCE
2266,7.7,HCE
2267,7.7,HCE
2268,7.7,HCE
2269,7.7,HCE
2270,7.7,HCE
2271,7.7,HCE
2272,7.7,HCE
2273,7.7,HCE
2274,7.7,HCE
2275,7.7,HCE
2276,7.7,HCE
2277,7.7,HCE
2278,7.7,HCE
2279,7.7,HCE
2280,10.8,HPE
2281,10.8,HPE
2282,10.8,HPE
2283,10.8,HPE
2284,10.8,HPE
2285,10.8,HPE
2286,10.8,HPE
2287,10.8,HPE
2288,7.7,HCE
2289,7.7,HCE
2290,7.7,HCE
2291,7.7,HCE
2292,7.7,HCE
2293,7.7,HCE
2294,7.7,HCE
2295,7.7,HCE
2296,7.7,HCE
2297,7.7,HCE
2298,7.7,HCE
2299,7.7,HCE
2300,7.7,HCE
2301,7.7,HCE
2302,7.7,HCE
2303,7.7,HCE
2304,10.8,HPE
2305,10.8,HPE
2306,10.8,HPE
2307,10.8,HPE
2308,10.8,HPE
2309,10.8,HPE
2310,10.8,HPE
2311,10.8,HPE
2312,7.7,HCE
2313,7.7,HCE
2314,7.7,HCE
2315,7.7,HCE
2316,7.7,HCE
2317,7.7,HCE
2318,7.7,HCE
2319,7.7,HCE
2320,7.7,HCE
2321,7.7,HCE
2322,7.7,HCE
2323,7.7,HCE
2324,7.7,HCE
2325,7.7,HCE
2326,7.7,HCE
2327,7.7,HCE
2328,10.8,HPE
2329,10.8,HPE
2330,10.8,HPE
2331,10.8,HPE
2332,10.8,HPE
2333,10.8,HPE
2334,10.8,HPE
2335,10.8,HPE
2336,7.7,HCE
2337,7.7,HCE
2338,7.7,HCE
2339,7.7,HCE
2340,7.7,HCE
2341,7.7,HCE
2342,7.7,HCE
2343,7.7,HCE
2344,7.7,HCE
2345,7.7,HCE
2346,7.7,HCE
2347,7.7,HCE
2348,7.7,HCE
2349,7.7,HCE
2350,7.7,HCE
2351,7.7,HCE
2352,10.8,HPE
2353,10.8,HPE
2354,10.8,HPE
2355,10.8,HPE
2356,10.8,HPE
2357,10.8,HPE
2358,10.8,HPE
2359,10.8,HPE
2360,7.7,HCE
2361,7.7,HCE
2362,7.7,HCE
2363,7.7,HCE
2364,7.7,HCE
2365,7.7,HCE
2366,7.7,HCE
2367,7.7,HCE
2368,7.7,HCE
2369,7.7,HCE
2370,7.7,HCE
2371,7.7,HCE
2372,7.7,HCE
2373,7.7,HCE
2374,7.7,HCE
2375,7.7,HCE
2376,10.8,HPE
2377,10.8,HPE
2378,10.8,HPE
2379,10.8,HPE
2380,10.8,HPE
2381,10.8,HPE
2382,10.8,HPE
2383,10.8,HPE
2384,7.7,HCE
2385,7.7,HCE
2386,7.7,HCE
2387,7.7,HCE
2388,7.7,HCE
2389,7.7,HCE
2390,7.7,HCE
2391,7.7,HCE
2392,7.7,HCE
2393,7.7,HCE
2394,7.7,HCE
2395,7.7,HCE
2396,7.7,HCE
2397,7.7,HCE
2398,7.7,HCE
2399,7.7,HCE
2400,10.8,HPE
2401,10.8,HPE
2402,10.8,HPE
2403,10.8,HPE
2404,10.8,HPE
2405,10.8,HPE
2406,10.8,HPE
2407,10.8,HPE
2408,7.7,HCE
2409,7.7,HCE
2410,7.7,HCE
2411,7.7,HCE
2412,7.7,HCE
2413,7.7,HCE
2414,7.7,HCE
2415,7.7,HCE
2416,7.7,HCE
2417,7.7,HCE
2418,7.7,HCE
2419,7.7,HCE
2420,7.7,HCE
2421,7.7,HCE
2422,7.7,HCE
2423,7.7,HCE
2424,10.8,HPE
2425,10.8,HPE
2426,10.8,HPE
2427,10.8,HPE
2428,10.8,HPE
2429,10.8,HPE
2430,10.8,HPE
2431,10.8,HPE
2432,7.7,HCE
2433,7.7,HCE
2434,7.7,HCE
2435,7.7,HCE
2436,7.7,HCE
2437,7.7,HCE
2438,7.7,HCE
2439,7.7,HCE
2440,7.7,HCE
2441,7.7,HCE
2442,7.7,HCE
2443,7.7,HCE
2444,7.7,HCE
2445,7.7,HCE
2446,7.7,HCE
2447,7.7,HCE
2448,10.8,HPE
2449,10.8,HPE
2450,10.8,HPE
2451,10.8,HPE
2452,10.8,HPE
2453,10.8,HPE
2454,10.8,HPE
2455,10.8,HPE
2456,7.7,HCE
2457,7.7,HCE
2458,7.7,HCE
2459,7.7,HCE
2460,7.7,HCE
2461,7.7,HCE
2462,7.7,HCE
2463,7.7,HCE
2464,7.7,HCE
2465,7.7,HCE
2466,7.7,HCE
2467,7.7,HCE
2468,7.7,HCE
2469,7.7,HCE
2470,7.7,HCE
2471,7.7,HCE
2472,10.8,HPE
2473,10.8,HPE
2474,10.8,HPE
2475,10.8,HPE
2476,10.8,HPE
2477,10.8,HPE
2478,10.8,HPE
2479,10.8,HPE
2480,7.7,HCE
2481,7.7,HCE
2482,7.7,HCE
2483,7.7,HCE
2484,7.7,HCE
2485,7.7,HCE
2486,7.7,HCE
2487,7.7,HCE
2488,7.7,HCE
2489,7.7,HCE
2490,7.7,HCE
2491,7.7,HCE
2492,7.7,HCE
2493,7.7,HCE
2494,7.7,HCE
2495,7.7,HCE
2496,10.8,HPE
2497,10.8,HPE
2498,10.8,HPE
2499,10.8,HPE
2500,10.8,HPE
2501,10.8,HPE
2502,10.8,HPE
2503,10.8,HPE
2504,7.7,HCE
2505,7.7,HCE
2506,7.7,HCE
2507,7.7,HCE
2508,7.7,HCE
2509,7.7,HCE
2510,7.7,HCE
2511,7.7,HCE
2512,7.7,HCE
2513,7.7,HCE
2514,7.7,HCE
2515,7.7,HCE
2516,7.7,HCE
2517,7.7,HCE
2518,7.7,HCE
2519,7.7,HCE
2520,10.8,HPE
2521,10.8,HPE
2522,10.8,HPE
2523,10.8,HPE
2524,10.8,HPE
2525,10.8,HPE
2526,10.8,HPE
2527,10.8,HPE
2528,7.7,HCE
2529,7.7,HCE
2530,7.7,HCE
2531,7.7,HCE
2532,7.7,HCE
2533,7.7,HCE
2534,7.7,HCE
2535,7.7,HCE
2536,7.7,HCE
2537,7.7,HCE
2538,7.7,HCE
2539,7.7,HCE
2540,7.7,HCE
2541,7.7,HCE
2542,7.7,HCE
2543,7.7,HCE
2544,10.8,HPE
2545,10.8,HPE
2546,10.8,HPE
2547,10.8,HPE
2548,10.8,HPE
2549,10.8,HPE
2550,10.8,HPE
2551,10.8,HPE
2552,7.7,HCE
2553,7.7,HCE
2554,7.7,HCE
2555,7.7,HCE
2556,7.7,HCE
2557,7.7,HCE
2558,7.7,HCE
2559,7.7,HCE
2560,7.7,HCE
2561,7.7,HCE
2562,7.7,HCE
2563,7.7,HCE
2564,7.7,HCE
2565,7.7,HCE
2566,7.7,HCE
2567,7.7,HCE
2568,10.8,HPE
2569,10.8,HPE
2570,10.8,HPE
2571,10.8,HPE
2572,10.8,HPE
2573,10.8,HPE
2574,10.8,HPE
2575,10.8,HPE
2576,7.7,HCE
2577,7.7,HCE
2578,7.7,HCE
2579,7.7,HCE
2580,7.7,HCE
2581,7.7,HCE
2582,7.7,HCE
2583,7.7,HCE
2584,7.7,HCE
2585,7.7,HCE
2586,7.7,HCE
2587,7.7,HCE
2588,7.7,HCE
2589,7.7,HCE
2590,7.7,HCE
2591,7.7,HCE
2592,10.8,HPE
2593,10.8,HPE
2594,10.8,HPE
2595,10.8,HPE
2596,10.8,HPE
2597,10.8,HPE
2598,10.8,HPE
2599,10.8,HPE
2600,7.7,HCE
2601,7.7,HCE
2602,7.7,HCE
2603,7.7,HCE
2604,7.7,HCE
2605,7.7,HCE
2606,7.7,HCE
2607,7.7,HCE
2608,7.7,HCE
2609,7.7,HCE
2610,7.7,HCE
2611,7.7,HCE
2612,7.7,HCE
2613,7.7,HCE
2614,7.7,HCE
2615,7.7,HCE
2616,10.8,HPE
2617,10.8,HPE
2618,10.8,HPE
2619,10.8,HPE
2620,10.8,HPE
2621,10.8,HPE
2622,10.8,HPE
2623,10.8,HPE
2624,7.7,HCE
2625,7.7,HCE
2626,7.7,HCE
2627,7.7,HCE
2628,7.7,HCE
2629,7.7,HCE
2630,7.7,HCE
2631,7.7,HCE
2632,7.7,HCE
2633,7.7,HCE
2634,7.7,HCE
2635,7.7,HCE
2636,7.7,HCE
2637,7.7,HCE
2638,7.7,HCE
2639,7.7,HCE
2640,10.8,HPE
2641,10.8,HPE
2642,10.8,HPE
2643,10.8,HPE
2644,10.8,HPE
2645,10.8,HPE
2646,10.8,HPE
2647,10.8,HPE
2648,7.7,HCE
2649,7.7,HCE
2650,7.7,HCE
2651,7.7,HCE
2652,7.7,HCE
2653,7.7,HCE
2654,7.7,HCE
2655,7.7,HCE
2656,7.7,HCE
2657,7.7,HCE
2658,7.7,HCE
2659,7.7,HCE
2660,7.7,HCE
2661,7.7,HCE
2662,7.7,HCE
2663,7.7,HCE
2664,10.8,HPE
2665,10.8,HPE
2666,10.8,HPE
2667,10.8,HPE
2668,10.8,HPE
2669,10.8,HPE
2670,10.8,HPE
2671,10.8,HPE
2672,7.7,HCE
2673,7.7,HCE
