YEAR_op,SMR w/o CCUS,SMR + CCUS 50%,SMR + CCUS 90%,Alkaline electrolysis,PEM electrolysis,importsH2,curtailment,totalProd,carbon,total_carbon,costs,total_costs,scenario
2030,3600.36,1001.8477123384704,0.0,1.0101555996757452e-14,1.303305296497666e-15,-8.978742458400747e-16,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.333399090219813,322163618.66919583,import_H2
2040,1443.0017079346217,846.2813063565272,0.0,2103.1676377451095,8.571804241825094e-16,1498.7643097098874,0.0,5891.2149617461455,2.7028145464428124,477685844.84487057,2.305621387447447,407487336.41556925,import_H2
2050,0.0,0.0,2.5906376352962407e-14,2480.4262809642573,-1.797338476986654e-15,4133.373719035794,0.0,6613.800000000052,0.00441563093056968,876122.9954580595,2.016879980838684,400177224.5181298,import_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_inf_import_H2
2030,1801.6622513120717,2800.545461026831,0.0,0.0,0.0,0.0,0.0,4602.207712338903,5.806250929387375,801647184.210045,2.3094908524378424,318862698.3799676,Re_inf_import_H2
2040,696.9119178168055,2264.541462332483,0.0,2094.431435288513,0.0,835.3301463085197,0.0,5891.214961746322,2.554244100071342,451428031.74877673,2.3640297604490894,417810224.84313744,Re_inf_import_H2
2050,0.0,618.1965778765036,0.0,4763.5661781636245,0.0,1232.0372439598925,0.0,6613.80000000002,0.3717242142273517,73755288.24170598,2.4096284903196232,478104027.2782792,Re_inf_import_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040_import_H2
2030,4602.207712339371,0.0,0.0,3.4818563398682523e-14,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.3467156206619406,324002181.84232974,woSMR_2040_import_H2
2040,0.0,0.0,0.0,4170.686209275181,0.0,1720.5287524708037,0.0,5891.2149617459845,0.01593785850771171,2816800.5149646527,2.32092655956666,410192318.18498224,woSMR_2040_import_H2
2050,0.0,0.0,0.0,5510.631096393608,0.0,1103.1689036064233,0.0,6613.800000000031,0.0054020732086545965,1071846.9536219982,2.710354695811705,537772316.6147861,woSMR_2040_import_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRE_import_H2
2030,0.0,4602.207712339371,0.0,0.0,0.0,0.0,0.0,4602.207712339371,3.955095801526128,546065172.0247384,2.2855432105742177,315556337.7176866,expensiveRE_import_H2
2040,0.0,5389.654674249948,0.0,0.0,0.0,501.5602874966062,0.0,5891.214961746554,3.6177249922981285,639383868.0633352,2.4326866511017124,429944399.8863458,expensiveRE_import_H2
2050,0.0,1460.9600220287793,0.0,2848.783251426064,0.0,2304.056726545155,0.0,6613.799999999999,0.8784092843124447,174288699.73756936,2.4325567636562226,482653317.7040857,expensiveRE_import_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,ref_cheap_H2
2030,0.0,3001.3118971517924,0.0,0.0,0.0,1600.8958151869274,0.0,4602.20771233872,2.5794211587347764,356130958.502966,2.1939920443089727,302916213.21385646,ref_cheap_H2
2040,23.425540364957534,2478.2572605915857,0.0,722.8761106888669,0.0,2666.6560501006747,0.0,5891.2149617460855,1.7004525822847143,300531950.83486426,2.2915788242035586,405005503.6550552,ref_cheap_H2
2050,0.0,1154.8889827892535,0.0,3390.5436021665632,0.0,2068.3674150441316,0.0,6613.799999999948,0.696114175973011,138118798.11150792,2.424039468833144,480963367.16905564,ref_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,gas_x5_cheap_H2
2030,1101.948314244566,0.0,0.0,1259.2159268637208,0.0,2241.04347123041,0.0,4602.207712338697,2.122251598777385,293011280.2624923,2.4780913327247602,342140731.3003672,gas_x5_cheap_H2
2040,103.41558208745884,0.0,0.0,3690.347153961271,0.0,2097.4522256973096,0.0,5891.21496174604,0.16584525325585261,29310901.119463205,2.3471286837029797,414823188.5572285,gas_x5_cheap_H2
2050,0.0,48.812254676977886,0.0,4603.514562265741,0.0,1961.4731830573683,0.0,6613.8000000000875,0.03621278256770034,7185123.040387789,2.5325075660763767,502484956.21548486,gas_x5_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,BM_60_cheap_H2
2030,0.0,3001.3118971517924,0.0,0.0,0.0,1600.8958151869274,0.0,4602.20771233872,2.5794211587347764,356130958.502966,2.1939920443089727,302916213.21385646,BM_60_cheap_H2
2040,23.304905288146845,2510.531276059563,0.0,688.0964151392011,0.0,2669.2823652592024,0.0,5891.214961746114,1.7218487637487032,304313435.9658123,2.293088838845836,405272378.2806484,BM_60_cheap_H2
2050,0.0,1273.241420719561,0.0,3174.804999187119,0.0,2165.7535800933415,0.0,6613.800000000021,0.766417677504378,152067997.06435412,2.4366730374940038,483470044.0613368,BM_60_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,CO2_100_cheap_H2
2030,1879.7012144031144,0.0,0.0,0.0,0.0,2722.5064979354825,0.0,4602.207712338597,3.5469415494836354,489712852.627434,2.219542816144002,306443911.9897096,CO2_100_cheap_H2
2040,188.02321698602623,0.0,0.0,2429.5071372274474,0.0,3273.68460753252,0.0,5891.214961745994,0.2864112316677785,50619303.99639944,2.1917180411929604,387356463.4861377,CO2_100_cheap_H2
2050,0.0,0.0,0.0,3838.3896971784443,0.0,2775.4103028214968,0.0,6613.799999999941,0.006976856863949152,1384306.0778035948,2.4104492265629363,478266872.8392542,CO2_100_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,import_H2_cheap_H2
2030,1470.7224,653.3510971516013,0.0,0.0,0.0,2478.1342151869885,0.0,4602.20771233859,3.33672071007381,460688453.5746475,2.145822811191219,296265668.729289,import_H2_cheap_H2
2040,103.19106426057313,476.43122359668297,0.0,1896.3986121582134,0.0,3415.1940617305017,0.0,5891.214961745971,0.4792040261314537,84692817.85423583,2.1025330974407272,371594233.2362673,import_H2_cheap_H2
2050,0.0,0.0,0.0,2475.2241686928455,0.0,4138.5758313072865,0.0,6613.800000000132,0.00441506966201165,876011.631918397,2.011526017724313,399114923.2807598,import_H2_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_inf_cheap_H2
2030,735.9666895084886,1826.3648527118544,0.0,0.0,0.0,2039.8761701185772,0.0,4602.207712338921,2.9583827110746994,408452751.86874324,2.1698875967029525,299588202.9736468,Re_inf_cheap_H2
2040,81.44214964371777,1237.43575294887,0.0,2031.4566091201245,0.0,2540.8804500333927,0.0,5891.2149617461055,0.9576401302216581,169249915.8939096,2.2342961672151045,394881570.27808803,Re_inf_cheap_H2
2050,0.0,618.1965778765039,0.0,4763.5661781636245,0.0,1232.0372439598923,0.0,6613.800000000021,0.37172421422735175,73755288.241706,2.4056707018734786,477318746.6415259,Re_inf_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040_cheap_H2
2030,1879.9703285195815,0.0,0.0,3.4818563398682523e-14,0.0,2722.237383819014,0.0,4602.207712338595,3.547449310287076,489782957.2480023,2.132419086007255,294415066.9068183,woSMR_2040_cheap_H2
2040,0.0,0.0,0.0,3732.6657173222775,0.0,2158.549244423734,0.0,5891.214961746011,0.01410261517760185,2492446.1260210318,2.153305556626604,380567577.3722841,woSMR_2040_cheap_H2
2050,0.0,0.0,0.0,5510.631096393608,0.0,1103.1689036064242,0.0,6613.800000000032,0.005402073208654595,1071846.953621998,2.7003998077065288,535797127.44628584,woSMR_2040_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRE_cheap_H2
2030,0.0,3001.3118971517924,0.0,0.0,0.0,1600.8958151869274,0.0,4602.20771233872,2.5794211587347764,356130958.502966,2.1939920443089727,302916213.21385646,expensiveRE_cheap_H2
2040,0.0,3259.8056121662307,0.0,0.0,0.0,2631.4093495798634,0.0,5891.214961746095,2.1881999848743034,386734694.70552224,2.3196822814077565,409972408.88180065,expensiveRE_cheap_H2
2050,0.0,1460.9600220287791,0.0,2848.7832514260635,0.0,2304.056726545156,0.0,6613.799999999999,0.8784092843124439,174288699.73756924,2.432556763656224,482653317.70408595,expensiveRE_cheap_H2
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,ref_woSMR_2040
2030,0.0,4602.207712339371,0.0,0.0,0.0,0.0,0.0,4602.207712339371,3.955095801526128,546065172.0247384,2.60407420252566,359534711.3510277,ref_woSMR_2040
2040,0.0,0.0,0.0,4308.09451624579,0.0,1583.1204455001682,0.0,5891.214961745958,0.007067221210814216,1249035.5800535132,4.2591899627869365,752754109.0106584,ref_woSMR_2040
2050,0.0,0.0,0.0,5846.91570129108,0.0,766.8842987090159,0.0,6613.800000000096,0.006294412894564688,1248899.6400621762,3.5853538669290046,711384402.1528618,ref_woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,gas_x5_woSMR_2040
2030,3120.6497531186105,0.0,0.0,1385.6166166427638,0.0,95.94134257728976,0.0,4602.207712338664,5.936880414634515,819682704.9438999,2.7494267361349256,379602987.8865083,gas_x5_woSMR_2040
2040,0.0,0.0,0.0,4794.893760345656,1.0097419586828951e-31,1096.321201400268,0.0,5891.214961745924,0.017090552834006054,3020523.6168061695,3.1463052681884243,556066820.10515,gas_x5_woSMR_2040
2050,0.0,0.0,0.0,6178.708434546009,-1.7039395552773855e-31,435.0915654540207,0.0,6613.800000000029,0.006982697070574451,1385464.8565609653,2.994351932414573,594121344.3181077,gas_x5_woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,BM_60_woSMR_2040
2030,0.0,4602.207712339371,0.0,0.0,0.0,0.0,0.0,4602.207712339371,3.955095801526128,546065172.0247384,2.60407420252566,359534711.3510277,BM_60_woSMR_2040
2040,0.0,0.0,0.0,4306.621641409216,0.0,1584.5933203367504,0.0,5891.214961745966,0.00689334686455118,1218305.6455484566,4.271799949317341,754982753.2501194,BM_60_woSMR_2040
2050,0.0,0.0,0.0,5723.718601398472,0.0,890.0813986014948,0.0,6613.7999999999665,0.006239422492048945,1237988.7743373932,3.6492508860166297,724062465.2981,BM_60_woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,CO2_100_woSMR_2040
2030,4602.207712339371,0.0,0.0,0.0,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.4338474926212395,336032151.0359793,CO2_100_woSMR_2040
2040,0.0,0.0,0.0,4080.02779440412,0.0,1811.1871673420812,0.0,5891.214961746201,0.013841173595893824,2446239.869287685,3.5510671661415065,627603000.5801558,CO2_100_woSMR_2040
2050,0.0,0.0,0.0,6020.769832808309,0.0,593.0301671917288,0.0,6613.8000000000375,0.006274434551489896,1244935.6570993233,3.1013353895937117,615348359.9908502,CO2_100_woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,import_H2_woSMR_2040
2030,3600.36,1001.8477123384704,0.0,0.0,0.0,0.0,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.333399090219813,322163618.66919583,import_H2_woSMR_2040
2040,0.0,0.0,0.0,4251.074796503758,0.0,1640.1401652423287,0.0,5891.214961746087,0.01007139583773044,1779982.735347145,3.762940513903159,665048743.6700041,import_H2_woSMR_2040
2050,0.0,0.0,0.0,5315.28041498032,0.0,1298.5195850197324,0.0,6613.800000000052,0.005933592014007475,1177307.7258672887,3.533755844568635,701146632.1442467,import_H2_woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_inf_woSMR_2040
2030,1801.6622513120717,2800.545461026831,0.0,0.0,0.0,0.0,0.0,4602.207712338903,5.806250929387375,801647184.210045,2.468625210699372,340833779.50664693,Re_inf_woSMR_2040
2040,0.0,0.0,0.0,4249.137722324441,0.0,1642.0772394215437,0.0,5891.2149617459845,0.01094128464764659,1933723.7945081173,3.853687471536901,681087038.7063373,Re_inf_woSMR_2040
2050,0.0,0.0,0.0,5942.526622575947,1.0539181693752718e-30,671.2733774241724,0.0,6613.800000000119,0.00634361842572916,1258662.7063226483,3.3328280716852063,661279749.0153605,Re_inf_woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040
2030,4602.207712339371,0.0,0.0,4.294886434755266e-14,6.278658586645731e-15,2.576386447129634e-15,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.3467156206619406,324002181.84232974,woSMR_2040
2040,0.0,0.0,0.0,4540.349666157836,4.475644159029562e-18,1350.8652955881603,0.0,5891.214961745996,0.017123541301530956,3026353.88140964,3.142923432841348,555469126.5353111,woSMR_2040
2050,0.0,0.0,0.0,6079.609674737102,0.0,534.1903252629827,0.0,6613.800000000085,0.0064984916609506565,1289391.72441588,3.1110039179881905,617266731.3837167,woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRE_woSMR_2040
2030,0.0,4602.207712339371,0.0,0.0,0.0,0.0,0.0,4602.207712339371,3.955095801526128,546065172.0247384,2.60407420252566,359534711.3510277,expensiveRE_woSMR_2040
2040,0.0,0.0,0.0,4092.786202918703,0.0,1798.428758827484,0.0,5891.214961746187,0.005167687425993104,913318.7244491465,4.46109216747032,788437587.6818964,expensiveRE_woSMR_2040
2050,0.0,0.0,0.0,5522.048857232135,0.0,1091.751142767875,0.0,6613.80000000001,0.0059951003150014006,1189511.8339006896,3.740815743890496,742230215.0082899,expensiveRE_woSMR_2040
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,ref_expensiveRE
2030,0.0,4602.207712339371,0.0,0.0,0.0,0.0,0.0,4602.207712339371,3.955095801526128,546065172.0247384,2.2855432105742177,315556337.7176866,ref_expensiveRE
2040,256.6436061367473,4884.313486047107,0.0,746.2938271111474,0.0,3.964042451591271,0.0,5891.214961746593,3.6591872212534438,646711755.1704069,2.432914017465038,429984583.8099913,ref_expensiveRE
2050,53.177948961797256,2931.750784400117,0.0,3608.787844894067,0.0,20.08342174417258,0.0,6613.800000000153,1.3631336247282126,270464795.01682985,2.579523824451338,511813640.1046996,ref_expensiveRE
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,gas_x5_expensiveRE
2030,3098.1722411408505,0.0,0.0,1391.559419401456,0.0,112.47605179636034,0.0,4602.207712338667,5.895786269354976,814008991.1737765,2.750855912549643,379800308.8880517,gas_x5_expensiveRE
2040,1633.0783945347819,0.0,0.0,4165.273515819215,0.0,92.86305139210845,0.0,5891.2149617461055,2.421747322236985,428011021.7499327,2.5999543098033264,459506691.89308876,gas_x5_expensiveRE
2050,1431.770083383758,120.11262615706555,0.0,5061.917290459381,0.0,0.0,0.0,6613.800000000204,1.6293462443300009,323285105.72250277,2.7887860232235044,553334190.0118854,gas_x5_expensiveRE
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,BM_60_expensiveRE
2030,0.0,4602.207712339371,0.0,0.0,0.0,0.0,0.0,4602.207712339371,3.955095801526128,546065172.0247384,2.2855432105742177,315556337.7176866,BM_60_expensiveRE
2040,260.71523330757276,4916.955703876548,0.0,710.2926463622999,0.0,3.2513781991536765,0.0,5891.214961745574,3.6870050016105638,651628170.8855675,2.4341262709543474,430198833.1867264,BM_60_expensiveRE
2050,124.75901993388128,3150.0127838115554,0.0,3336.089146668228,0.0,2.9390495864170663,0.0,6613.800000000081,1.5646317534881682,310444844.7366052,2.5833124542024932,512565357.2881399,BM_60_expensiveRE
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,CO2_100_expensiveRE
2030,4602.207712339371,0.0,0.0,0.0,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.4338474926212395,336032151.0359793,CO2_100_expensiveRE
2040,3188.274580102191,0.0,0.0,2699.8496068926447,0.0,3.090774751196198,0.0,5891.214961746032,4.708882707009365,832231207.6992217,2.4433291655972593,431825320.10511065,CO2_100_expensiveRE
2050,2224.5094684266805,0.0,0.0,4382.151353739722,0.0,7.139177833607807,0.0,6613.80000000001,2.5023008030984504,496491511.5459767,2.7004166301073393,535800465.2461184,CO2_100_expensiveRE
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,import_H2_expensiveRE
2030,3600.36,1001.8477123384704,0.0,0.0,0.0,0.0,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.333399090219813,322163618.66919583,import_H2_expensiveRE
2040,2210.9482881290933,929.5523087926059,0.0,2198.421301265801,0.0,552.2930635587692,0.0,5891.214961746269,3.891027787544339,687686433.5565507,2.6812770166259585,473879378.30799735,import_H2_expensiveRE
2050,0.0,0.0,0.0,3407.787771952533,0.0,3206.0122280476244,0.0,6613.8000000001575,0.006234686121915247,1237049.0121937213,4.068596574241694,807266520.6816106,import_H2_expensiveRE
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_inf_expensiveRE
2030,1801.6622513120717,2800.545461026831,0.0,0.0,0.0,0.0,0.0,4602.207712338903,5.806250929387375,801647184.210045,2.3094908524378424,318862698.3799676,Re_inf_expensiveRE
2040,1179.0665615239122,2572.686011715631,0.0,2131.8207833340866,0.0,7.6416051725336755,0.0,5891.214961746164,3.4718441648392333,613601408.6625601,2.4068380381213466,425376007.82040775,Re_inf_expensiveRE
2050,0.0,1505.9709063316845,0.0,5069.952153508636,0.0,37.87694015987071,0.0,6613.800000000192,0.6634671873791822,131641178.51665689,2.5207319574385796,500148510.6032329,Re_inf_expensiveRE
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040_expensiveRE
2030,4602.207712339371,0.0,0.0,3.4818563398682523e-14,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.3467156206619406,324002181.84232974,woSMR_2040_expensiveRE
2040,0.0,0.0,0.0,4543.370466143488,0.0,1347.8444956025119,0.0,5891.214961746,0.017233673012380463,3045818.1688912213,3.1399385245997924,554941584.4525487,woSMR_2040_expensiveRE
2050,0.0,0.0,0.0,6261.890936484517,0.0,351.90906351559283,0.0,6613.800000000109,0.006645490053788157,1318558.2635323452,3.044180899597548,604008109.0127579,woSMR_2040_expensiveRE
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRE
2030,-7.129559198683581e-16,4602.207712339371,0.0,-2.2092757263140956e-14,-4.323292616117385e-15,4.913694715968392e-17,0.0,4602.207712339371,3.955095801526128,546065172.0247384,2.2855432105745157,315556337.7177277,expensiveRE
2040,0.0,5891.214961746644,0.0,0.0,0.0,0.0,0.0,5891.214961746644,3.954365267175497,698880474.7858666,2.4515410294818247,433276655.7665729,expensiveRE
2050,0.0,3612.8304170510683,0.0,2975.09775482117,3.9596287153238145e-20,25.87182812792228,0.0,6613.80000000016,1.650880071984853,327557718.60281056,2.62786103721269,521404419.8375313,expensiveRE
