YEAR_op,SMR w/o CCUS,SMR + CCUS 50%,SMR + CCUS 90%,Alkaline electrolysis,PEM electrolysis,importsH2,curtailment,totalProd,carbon,total_carbon,costs,total_costs,scenario
2050,0.0,1438.6429161224123,0.0,5175.15708387769,0.0,0.0,0.0,6613.800000000102,0.7533283727709487,149470895.75497732,2.493236350253616,494692997.1992286,BM_60Cavern_CO2_100Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRECavern_CO2_100Cavern
2030,610.1876940556148,3992.020018283387,0.0,0.0,0.0,4.979483492206783e-13,0.0,4602.207712339003,4.582045762867162,632625790.444725,2.510507341081908,346616287.4103252,expensiveRECavern_CO2_100Cavern
2040,812.5320625120104,3963.870051462138,0.0,1114.8128477721698,0.0,1.7890545959155606e-14,0.0,5891.214961746318,3.8623028737507834,682609694.2990925,2.561499634633335,452710349.16178894,expensiveRECavern_CO2_100Cavern
2050,0.0,1993.4216468415962,0.0,4620.378353158316,0.0,0.0,0.0,6613.799999999912,0.9512432351955362,188739975.26808462,2.495459034652942,495134008.90162224,expensiveRECavern_CO2_100Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,gas_x5Cavern_CO2_100Cavern
2030,3239.116271768412,0.0,0.0,1360.7729584953731,0.0,2.318482074948523,0.0,4602.2077123387335,6.161701921638518,850722963.1469156,2.6905208543748516,371470074.78636426,gas_x5Cavern_CO2_100Cavern
2040,1091.786121143899,0.0,0.0,4799.428840602353,0.0,0.0,0.0,5891.214961746253,1.6273095994762432,287604919.79483235,2.500442349579005,441919301.4247136,gas_x5Cavern_CO2_100Cavern
2050,335.70283629672645,0.0,0.0,6278.097163703049,0.0,0.0,0.0,6613.7999999997755,0.45095811369404964,89476403.17048813,2.4009227408549187,476376684.7039717,gas_x5Cavern_CO2_100Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,CO2_100Cavern
2030,4602.207712339371,-1.2150983593617874e-16,-2.0970148163295663e-15,2.1985966552397077e-15,1.7119370403583638e-16,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.430473049730363,335566254.4230621,CO2_100Cavern
2040,3406.6720022247027,0.0,0.0,2484.5429595216365,0.0,0.0,0.0,5891.214961746339,5.029999512608654,888984251.5877069,2.4601198186814504,434792840.50514555,CO2_100Cavern
2050,783.7097781804487,0.0,0.0,5829.826414593577,0.0,0.26380722626954906,0.0,6613.800000000296,0.8039738657561069,159519670.60013932,2.390609702893033,474330433.58983946,CO2_100Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,import_H2Cavern_CO2_100Cavern
2030,3600.36,1001.8477123384704,0.0,0.0,0.0,0.0,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.3878212162384025,329677476.5117341,import_H2Cavern_CO2_100Cavern
2040,2213.407538002957,922.8635871395585,0.0,2202.1297775235153,0.0,552.8140590802448,0.0,5891.2149617462765,3.8901270981950473,687527248.9194387,2.72188165373166,481055697.6769997,import_H2Cavern_CO2_100Cavern
2050,0.0,0.0,0.0,3387.1106456235934,0.0,3226.6893543765623,0.0,6613.800000000156,0.006176766639984847,1225556.9761059822,4.076270861769725,808789206.7671971,import_H2Cavern_CO2_100Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_infCavern_CO2_100Cavern
2030,3600.36,1001.8477123384704,0.0,0.0,0.0,0.0,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.3878212162384025,329677476.5117341,Re_infCavern_CO2_100Cavern
2040,2196.720328209922,922.2181896552158,0.0,2772.262077447427,0.0,0.01436643317099087,0.0,5891.214961745736,3.866881244844257,683418859.347614,2.3981804181537894,423845890.81179756,Re_infCavern_CO2_100Cavern
2050,0.0,322.1874356098139,0.0,6291.61256438996,0.0,0.0,0.0,6613.799999999775,0.19909618073469737,39503469.6042929,2.33755707168538,463804048.8213673,Re_infCavern_CO2_100Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040Cavern_CO2_100Cavern
2030,4602.207712339371,0.0,0.0,8.030090859547521e-16,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.365674266055927,326619730.56376106,woSMR_2040Cavern_CO2_100Cavern
2040,0.0,0.0,0.0,5440.130238549923,0.0,451.08472319599076,0.0,5891.214961745914,0.018688454939604415,3302931.160563356,2.6385816416859713,466333549.3586547,woSMR_2040Cavern_CO2_100Cavern
2050,0.0,0.0,0.0,6503.4756940442385,0.0,110.3243059559456,0.0,6613.800000000184,0.010573956864464185,2098021.077305855,2.517599809816247,499527048.6648948,woSMR_2040Cavern_CO2_100Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Cavern_import_H2Cavern
2030,1386.339411520782,3215.868300818461,0.0,0.0,0.0,4.979483492206783e-13,0.0,4602.207712339244,5.379518891216725,742729899.8949682,2.303970393418154,318100509.40770936,Cavern_import_H2Cavern
2040,411.04751819930493,2383.713429475207,0.0,2190.1424691284597,0.0,906.3115449433851,0.0,5891.214961746357,2.214074510421514,391307666.46649396,2.2898187187915053,404694428.87494177,Cavern_import_H2Cavern
2050,0.0,381.5871925349255,0.0,5055.782842865204,0.0,1176.429964599948,0.0,6613.8000000000775,0.2370354482085154,47031151.42084493,2.3264581175194676,461601860.9295131,Cavern_import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,BM_60Cavern_import_H2Cavern
2030,1140.1260596065217,3462.0816527325896,0.0,0.0,0.0,4.979483492206783e-13,0.0,4602.207712339113,5.126541892553205,707802319.0661374,2.3006977327579583,317648665.4837936,BM_60Cavern_import_H2Cavern
2040,319.06600816642776,2558.889390843222,0.0,2144.7000873608613,0.0,868.5594753755881,0.0,5891.2149617461,2.1958943497177286,388094569.4241242,2.289624175504336,404660045.9852016,BM_60Cavern_import_H2Cavern
2050,0.0,552.4071070888481,0.0,4720.255749703921,0.0,1341.1371432073208,0.0,6613.80000000009,0.3383889213199218,67141099.43477188,2.336237299761299,463542187.5948447,BM_60Cavern_import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRECavern_import_H2Cavern
2030,610.1876940556148,3992.020018283387,0.0,0.0,0.0,4.979483492206783e-13,0.0,4602.207712339003,4.582045762867162,632625790.444725,2.2936538075277375,316676137.27319616,expensiveRECavern_import_H2Cavern
2040,422.6389079615972,3531.6934448652896,0.0,1078.1102224897363,0.0,858.7723864295101,0.0,5891.214961746134,2.997555582622346,529777328.9103124,2.344056769518972,414280269.3531742,expensiveRECavern_import_H2Cavern
2050,0.0,802.3624048703417,0.0,4219.385579583195,0.0,1592.0520155465563,0.0,6613.800000000093,0.4872243659107302,96672135.33781299,2.3072037032330743,457781515.5732937,expensiveRECavern_import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,gas_x5Cavern_import_H2Cavern
2030,3053.3254231829073,0.0,0.0,1397.8557984810982,0.0,151.02649067468755,0.0,4602.207712338693,5.813162882829566,802601491.5731777,2.7043608590351624,373380912.0719555,gas_x5Cavern_import_H2Cavern
2040,430.34969906944684,0.0,0.0,4466.730788654369,0.0,994.1344740223118,0.0,5891.214961746127,0.6516004109878536,115161542.70874707,2.437064085574179,430718052.1100624,gas_x5Cavern_import_H2Cavern
2050,0.0,0.0,0.0,5505.002447254363,0.0,1108.7975527455644,0.0,6613.799999999927,0.009646894148272455,1914078.85553531,2.2671059926543804,449825568.4265213,gas_x5Cavern_import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,CO2_100Cavern_import_H2Cavern
2030,4602.207712339371,0.0,7.270731469635038e-18,0.0,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.3467156206619406,324002181.84232974,CO2_100Cavern_import_H2Cavern
2040,2030.5431657321594,0.0,0.0,2348.82862603867,0.0,1511.8431699751002,0.0,5891.214961745929,3.001696220398227,530509130.5267872,2.3205667179475253,410128721.05506325,CO2_100Cavern_import_H2Cavern
2050,0.0,0.0,0.0,5508.61377996303,0.0,1105.1862200371963,0.0,6613.800000000226,0.009598392271657123,1904455.4041886413,2.2128612977248237,439062661.5267881,CO2_100Cavern_import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,import_H2Cavern
2030,3600.36,1001.8477123384704,0.0,-7.296605347921085e-15,-8.019402086882488e-15,-1.5652409959239656e-15,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.333399090219813,322163618.66919583,import_H2Cavern
2040,1443.0017079346217,846.2813063565275,0.0,2103.1676377451095,7.405348170892959e-18,1498.7643097098874,0.0,5891.2149617461455,2.7028145464428137,477685844.8448708,2.3056213874474487,407487336.41556954,import_H2Cavern
2050,0.0,0.0,2.604280107262312e-15,2480.426280964256,6.4461728677003835e-15,4133.373719035794,0.0,6613.80000000005,0.004415630930569676,876122.9954580584,2.016879980838685,400177224.5181299,import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_infCavern_import_H2Cavern
2030,3600.36,1001.8477123384704,0.0,0.0,0.0,0.0,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.333399090219813,322163618.66919583,Re_infCavern_import_H2Cavern
2040,1256.6684655953504,818.6888746031467,0.0,2590.0995777094004,0.0,1225.7580438378957,0.0,5891.214961745793,2.411623992475373,426221860.3972812,2.2952096727475837,405647206.9330269,Re_infCavern_import_H2Cavern
2050,0.0,208.6957761952853,0.0,5907.669122646267,0.0,497.4351011582783,0.0,6613.799999999831,0.1309858725227246,25989430.910723213,2.2705784742356094,450514557.3869727,Re_infCavern_import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040Cavern_import_H2Cavern
2030,4602.207712339371,0.0,0.0,8.030090859547521e-16,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.3467156206619406,324002181.84232974,woSMR_2040Cavern_import_H2Cavern
2040,0.0,0.0,0.0,4571.741444273858,0.0,1319.4735174720668,0.0,5891.214961745925,0.017277301686690286,3053528.9458568376,2.2898497584597632,404699914.71565354,woSMR_2040Cavern_import_H2Cavern
2050,0.0,0.0,0.0,5506.80611803802,0.0,1106.9938819621357,0.0,6613.800000000156,0.009778396624887045,1940170.7879303838,2.2646431757139784,449336911.06612384,woSMR_2040Cavern_import_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Cavern_cheap_H2Cavern
2030,566.3101541307385,2097.2160306980477,0.0,0.0,0.0,1938.6815275101412,0.0,4602.207712338928,2.8710237246859336,396391425.84172916,2.1754442029004677,300355382.6505463,Cavern_cheap_H2Cavern
2040,44.18935851823227,1371.2696889147078,0.0,2099.6656850299682,0.0,2376.090229283233,0.0,5891.214961746142,0.993611355628895,175607342.53325438,2.1608225341470577,381896101.2853608,Cavern_cheap_H2Cavern
2050,0.0,381.5877773027678,0.0,5055.782230192858,0.0,1176.4299925044268,0.0,6613.800000000053,0.23703579552827916,47031220.33394836,2.323003243748149,460916365.605049,Cavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,BM_60Cavern_cheap_H2Cavern
2030,465.7336862665797,2257.7831125260127,0.0,0.0,0.0,1878.6909135458955,0.0,4602.207712338488,2.8192352199427493,389241182.1635045,2.178738292476276,300810185.1840452,BM_60Cavern_cheap_H2Cavern
2040,35.051863135824796,1474.0237755285007,0.0,2065.2980793661677,0.0,2316.841243715552,0.0,5891.214961746045,1.0489312582733699,185384385.67749548,2.164655745659141,382573569.47570026,BM_60Cavern_cheap_H2Cavern
2050,0.0,552.4071070888486,0.0,4720.2557497039215,0.0,1341.1371432073213,0.0,6613.800000000091,0.338388921319922,67141099.43477193,2.3332228835694355,462944085.2205523,BM_60Cavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRECavern_cheap_H2Cavern
2030,249.25749365392184,2603.3803607816067,0.0,0.0,0.0,1749.5698579030502,0.0,4602.207712338579,2.707768009311177,373851324.47026736,2.1858283403239045,301789081.37060726,expensiveRECavern_cheap_H2Cavern
2040,36.634848987873774,1847.1696263142978,0.0,1006.660468954076,0.0,3000.7500174897423,0.0,5891.21496174599,1.2977224993544894,229354866.13174704,2.2052514127109317,389748303.50922364,expensiveRECavern_cheap_H2Cavern
2050,0.0,799.7043513146975,0.0,4255.5066133985465,0.0,1558.5890352868691,0.0,6613.800000000113,0.48563517917905485,96356818.44163464,2.2996685847607674,456286442.5767306,expensiveRECavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,gas_x5Cavern_cheap_H2Cavern
2030,1097.5559816162613,0.0,0.0,1259.9121543115398,0.0,2244.7395764108987,0.0,4602.2077123387,2.1161504293699944,292168914.7954632,2.4845224955702947,343028657.7177781,gas_x5Cavern_cheap_H2Cavern
2040,42.14317373759117,0.0,0.0,4173.511371922358,0.0,1675.5604160862056,0.0,5891.2149617461555,0.0785258043005529,13878371.795357035,2.331289419406049,412023813.2329627,gas_x5Cavern_cheap_H2Cavern
2050,0.0,0.0,0.0,5505.002447254364,0.0,1108.7975527455615,0.0,6613.799999999925,0.009646894148272467,1914078.8555353114,2.243395696293587,445121113.6843906,gas_x5Cavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,CO2_100Cavern_cheap_H2Cavern
2030,1879.9703285195815,0.0,7.270731469635038e-18,0.0,0.0,2722.237383819014,0.0,4602.207712338595,3.547449310287076,489782957.2480023,2.132419086007255,294415066.9068183,CO2_100Cavern_cheap_H2Cavern
2040,164.1823161967985,0.0,0.0,2202.335401169805,0.0,3524.6972443794702,0.0,5891.214961746075,0.25056880585722247,44284640.940387495,2.1123004596052097,373320482.13987964,CO2_100Cavern_cheap_H2Cavern
2050,0.0,0.0,0.0,5508.61377996303,0.0,1105.1862200371947,0.0,6613.800000000225,0.009598392271657132,1904455.404188643,2.2116441993853684,438821172.1768634,CO2_100Cavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,import_H2Cavern_cheap_H2Cavern
2030,1470.7224,653.3510971516013,0.0,0.0,0.0,2478.1342151869885,0.0,4602.20771233859,3.33672071007381,460688453.5746475,2.145822811191219,296265668.729289,import_H2Cavern_cheap_H2Cavern
2040,103.19106426057313,476.431223596683,0.0,1896.3986121582134,0.0,3415.1940617305017,0.0,5891.214961745971,0.47920402613145313,84692817.85423572,2.1025330974407272,371594233.2362673,import_H2Cavern_cheap_H2Cavern
2050,0.0,0.0,0.0,2475.2241686928455,0.0,4138.5758313072865,0.0,6613.800000000132,0.00441506966201165,876011.631918397,2.011526017724313,399114923.2807598,import_H2Cavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_infCavern_cheap_H2Cavern
2030,1470.7224,653.3510971516013,0.0,0.0,0.0,2478.1342151869885,0.0,4602.20771233859,3.33672071007381,460688453.5746475,2.145822811191219,296265668.729289,Re_infCavern_cheap_H2Cavern
2040,127.10126654024762,479.93975080287953,0.0,2444.2095293369466,0.0,2839.964415065882,0.0,5891.214961745956,0.5191121074191118,91746030.42152837,2.129623580716184,376382109.0480655,Re_infCavern_cheap_H2Cavern
2050,0.0,208.6957761952854,0.0,5907.669122646267,0.0,497.43510115827803,0.0,6613.79999999983,0.1309858725227247,25989430.910723228,2.2664047478562552,449686431.6411395,Re_infCavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040Cavern_cheap_H2Cavern
2030,1879.9703285195815,0.0,0.0,8.030090859547521e-16,0.0,2722.237383819014,0.0,4602.207712338595,3.547449310287076,489782957.2480023,2.132419086007255,294415066.9068183,woSMR_2040Cavern_cheap_H2Cavern
2040,0.0,0.0,0.0,4288.675324854978,0.0,1602.5396368910087,0.0,5891.214961745986,0.016241241241548285,2870419.301986057,2.1714097417264315,383767246.75619227,woSMR_2040Cavern_cheap_H2Cavern
2050,0.0,0.0,0.0,5506.806118038018,0.0,1106.993881962137,0.0,6613.800000000156,0.009778396624887052,1940170.7879303852,2.252802798466691,446987614.4549805,woSMR_2040Cavern_cheap_H2Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Cavern_woSMR_2040Cavern
2030,1386.339411520782,3215.868300818461,0.0,0.0,0.0,4.979483492206783e-13,0.0,4602.207712339244,5.379518891216725,742729899.8949682,2.501979055066781,345438819.1001878,Cavern_woSMR_2040Cavern
2040,0.0,0.0,0.0,4933.076801483526,-3.723243935382925e-14,958.1381602626348,0.0,5891.21496174616,0.012307513239363419,2175186.184128802,3.598652057036354,636012985.2159349,Cavern_woSMR_2040Cavern
2050,0.0,0.0,0.0,6574.645509716655,0.0,39.154490283223865,0.0,6613.799999999879,0.008646342931958501,1715555.486501583,2.8608824414762903,567639128.7430663,Cavern_woSMR_2040Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,BM_60Cavern_woSMR_2040Cavern
2030,1140.1260596065217,3462.0816527325896,0.0,0.0,0.0,4.979483492206783e-13,0.0,4602.207712339113,5.126541892553205,707802319.0661374,2.521276082955333,348103087.0173955,BM_60Cavern_woSMR_2040Cavern
2040,0.0,0.0,0.0,4961.560020264092,4.078515303262975e-15,929.6549414816506,0.0,5891.214961745743,0.012236903384109857,2162706.849057153,3.6218825529574317,640118660.5700606,BM_60Cavern_woSMR_2040Cavern
2050,0.0,0.0,0.0,6561.8646954446895,0.0,51.93530455522007,0.0,6613.799999999909,0.008434130295382373,1673449.5284279748,2.8892023510768303,573258195.2865503,BM_60Cavern_woSMR_2040Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,expensiveRECavern_woSMR_2040Cavern
2030,610.1876940556148,3992.020018283387,0.0,0.0,0.0,0.0,0.0,4602.207712339002,4.582045762867163,632625790.444725,2.5582002836352085,353201072.2516133,expensiveRECavern_woSMR_2040Cavern
2040,0.0,0.0,0.0,4799.9597124018055,1.978150976356119e-14,1091.2552493440555,0.0,5891.214961745861,0.008548836877706448,1510891.07158407,3.956060221534725,699180035.0001905,expensiveRECavern_woSMR_2040Cavern
2050,0.0,0.0,0.0,6603.773152202112,0.0,10.026847798176972,0.0,6613.800000000289,0.007141937306252532,1417060.3486828518,3.012392315902643,597700808.9675331,expensiveRECavern_woSMR_2040Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,gas_x5Cavern_woSMR_2040Cavern
2030,3269.4090821098657,0.0,0.0,1331.3440962478874,0.0,1.4545339809765505,0.0,4602.20771233873,6.216867609995495,858339481.8393034,2.689041001193046,371265757.03457093,gas_x5Cavern_woSMR_2040Cavern
2040,0.0,0.0,0.0,5473.359457297707,0.0,417.8555044481702,0.0,5891.214961745877,0.018772124444306284,3317718.6117015807,2.745528713265692,485234995.00481254,gas_x5Cavern_woSMR_2040Cavern
2050,0.0,0.0,0.0,6595.939183731188,2.487211290612369e-16,17.860816268883617,0.0,6613.800000000071,0.011132610718073793,2208865.823015917,2.399737633391331,476141542.79171264,gas_x5Cavern_woSMR_2040Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,CO2_100Cavern_woSMR_2040Cavern
2030,4602.207712339371,0.0,7.270731469635038e-18,0.0,0.0,0.0,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.3467156206619406,324002181.84232974,CO2_100Cavern_woSMR_2040Cavern
2040,0.0,0.0,0.0,4764.061919462987,0.0,1127.1530422829512,0.0,5891.214961745938,0.011911335745795283,2105167.1808002517,3.4536254760067298,610381502.2955335,CO2_100Cavern_woSMR_2040Cavern
2050,0.0,0.0,0.0,6613.799999999966,0.0,0.0,0.0,6613.799999999966,0.008595743772804318,1705515.904937187,2.567488852523409,509425733.18457705,CO2_100Cavern_woSMR_2040Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,import_H2Cavern_woSMR_2040Cavern
2030,3600.36,1001.8477123384704,0.0,0.0,0.0,0.0,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.333399090219813,322163618.66919583,import_H2Cavern_woSMR_2040Cavern
2040,0.0,0.0,0.0,4251.074796503758,0.0,1640.140165242329,0.0,5891.214961746087,0.01007139583773044,1779982.735347145,3.762940513903159,665048743.6700041,import_H2Cavern_woSMR_2040Cavern
2050,0.0,0.0,0.0,5315.28041498032,0.0,1298.5195850197329,0.0,6613.800000000052,0.005933592014007475,1177307.7258672887,3.5337558445686352,701146632.1442468,import_H2Cavern_woSMR_2040Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,Re_infCavern_woSMR_2040Cavern
2030,3600.36,1001.8477123384704,0.0,0.0,0.0,0.0,0.0,4602.207712338471,7.6543601177431055,1056808655.0067998,2.333399090219813,322163618.66919583,Re_infCavern_woSMR_2040Cavern
2040,0.0,0.0,0.0,4502.65236581951,2.2922108655620832e-14,1388.5625959266713,0.0,5891.214961746182,0.01510629319774263,2669832.6150919786,3.2978221004062407,582845366.972714,Re_infCavern_woSMR_2040Cavern
2050,0.0,0.0,0.0,6498.488506420339,0.0,115.31149357952592,0.0,6613.799999999865,0.00787810865970276,1563127.0516062314,2.6267917868407897,521192265.5942178,Re_infCavern_woSMR_2040Cavern
2020,3595.237309288123,0.0,0.0,0.0,0.0,0.0,0.0,3595.237309288123,8.684437659033595,936678428.4583316,1.5305402159638466,165079658.63397366,woSMR_2040Cavern
2030,4602.207712339371,0.0,0.0,9.487339574480801e-17,6.777634735532912e-17,1.7988089115998965e-17,0.0,4602.207712339371,8.683729262085302,1198929773.4550817,2.365674266055927,326619730.56376106,woSMR_2040Cavern
2040,0.0,0.0,0.0,5310.101262860998,0.0,581.1136988849156,0.0,5891.214961745914,0.018373134113588527,3247202.477524109,2.707714849534529,478551907.01158214,woSMR_2040Cavern
2050,0.0,0.0,0.0,6105.648745728694,-3.396855952791713e-18,508.15125427152077,0.0,6613.800000000215,0.010182130204048657,2020277.1823061758,2.738749757997576,543406294.4833487,woSMR_2040Cavern
