TIMESTAMP,HTB,Calendrier
2669,4.3,HPE
2670,4.3,HPE
2671,4.3,HPE
2672,2.7,HCE
2673,2.7,HCE
2674,2.7,HCE
2675,2.7,HCE
2676,2.7,HCE
2677,2.7,HCE
2678,2.7,HCE
2679,2.7,HCE
2680,2.7,HCE
2681,2.7,HCE
2682,2.7,HCE
2683,2.7,HCE
2684,2.7,HCE
2685,2.7,HCE
2686,2.7,HCE
2687,2.7,HCE
2688,4.3,HPE
2689,4.3,HPE
2690,4.3,HPE
2691,4.3,HPE
2692,4.3,HPE
2693,4.3,HPE
2694,4.3,HPE
2695,4.3,HPE
2696,2.7,HCE
2697,2.7,HCE
2698,2.7,HCE
2699,2.7,HCE
2700,2.7,HCE
2701,2.7,HCE
2702,2.7,HCE
2703,2.7,HCE
2704,2.7,HCE
2705,2.7,HCE
2706,2.7,HCE
2707,2.7,HCE
2708,2.7,HCE
2709,2.7,HCE
2710,2.7,HCE
2711,2.7,HCE
2712,4.3,HPE
2713,4.3,HPE
2714,4.3,HPE
2715,4.3,HPE
2716,4.3,HPE
2717,4.3,HPE
2718,4.3,HPE
2719,4.3,HPE
2720,2.7,HCE
2721,2.7,HCE
2722,2.7,HCE
2723,2.7,HCE
2724,2.7,HCE
2725,2.7,HCE
2726,2.7,HCE
2727,2.7,HCE
2728,2.7,HCE
2729,2.7,HCE
2730,2.7,HCE
2731,2.7,HCE
2732,2.7,HCE
2733,2.7,HCE
2734,2.7,HCE
2735,2.7,HCE
2736,4.3,HPE
2737,4.3,HPE
2738,4.3,HPE
2739,4.3,HPE
2740,4.3,HPE
2741,4.3,HPE
2742,4.3,HPE
2743,4.3,HPE
2744,2.7,HCE
2745,2.7,HCE
2746,2.7,HCE
2747,2.7,HCE
2748,2.7,HCE
2749,2.7,HCE
2750,2.7,HCE
2751,2.7,HCE
2752,2.7,HCE
2753,2.7,HCE
2754,2.7,HCE
2755,2.7,HCE
2756,2.7,HCE
2757,2.7,HCE
2758,2.7,HCE
2759,2.7,HCE
2760,4.3,HPE
2761,4.3,HPE
2762,4.3,HPE
2763,4.3,HPE
2764,4.3,HPE
2765,4.3,HPE
2766,4.3,HPE
2767,4.3,HPE
2768,2.7,HCE
2769,2.7,HCE
2770,2.7,HCE
2771,2.7,HCE
2772,2.7,HCE
2773,2.7,HCE
2774,2.7,HCE
2775,2.7,HCE
2776,2.7,HCE
2777,2.7,HCE
2778,2.7,HCE
2779,2.7,HCE
2780,2.7,HCE
2781,2.7,HCE
2782,2.7,HCE
2783,2.7,HCE
2784,4.3,HPE
2785,4.3,HPE
2786,4.3,HPE
2787,4.3,HPE
2788,4.3,HPE
2789,4.3,HPE
2790,4.3,HPE
2791,4.3,HPE
2792,2.7,HCE
2793,2.7,HCE
2794,2.7,HCE
2795,2.7,HCE
2796,2.7,HCE
2797,2.7,HCE
2798,2.7,HCE
2799,2.7,HCE
2800,2.7,HCE
2801,2.7,HCE
2802,2.7,HCE
2803,2.7,HCE
2804,2.7,HCE
2805,2.7,HCE
2806,2.7,HCE
2807,2.7,HCE
2808,4.3,HPE
2809,4.3,HPE
2810,4.3,HPE
2811,4.3,HPE
2812,4.3,HPE
2813,4.3,HPE
2814,4.3,HPE
2815,4.3,HPE
2816,2.7,HCE
2817,2.7,HCE
2818,2.7,HCE
2819,2.7,HCE
2820,2.7,HCE
2821,2.7,HCE
2822,2.7,HCE
2823,2.7,HCE
2824,2.7,HCE
2825,2.7,HCE
2826,2.7,HCE
2827,2.7,HCE
2828,2.7,HCE
2829,2.7,HCE
2830,2.7,HCE
2831,2.7,HCE
2832,4.3,HPE
2833,4.3,HPE
2834,4.3,HPE
2835,4.3,HPE
2836,4.3,HPE
2837,4.3,HPE
2838,4.3,HPE
2839,4.3,HPE
2840,2.7,HCE
2841,2.7,HCE
2842,2.7,HCE
2843,2.7,HCE
2844,2.7,HCE
2845,2.7,HCE
2846,2.7,HCE
2847,2.7,HCE
2848,2.7,HCE
2849,2.7,HCE
2850,2.7,HCE
2851,2.7,HCE
2852,2.7,HCE
2853,2.7,HCE
2854,2.7,HCE
2855,2.7,HCE
2856,4.3,HPE
2857,4.3,HPE
2858,4.3,HPE
2859,4.3,HPE
2860,4.3,HPE
2861,4.3,HPE
2862,4.3,HPE
2863,4.3,HPE
2864,2.7,HCE
2865,2.7,HCE
2866,2.7,HCE
2867,2.7,HCE
2868,2.7,HCE
2869,2.7,HCE
2870,2.7,HCE
2871,2.7,HCE
2872,2.7,HCE
2873,2.7,HCE
2874,2.7,HCE
2875,2.7,HCE
2876,2.7,HCE
2877,2.7,HCE
2878,2.7,HCE
2879,2.7,HCE
2880,4.3,HPE
2881,4.3,HPE
2882,4.3,HPE
2883,4.3,HPE
2884,4.3,HPE
2885,4.3,HPE
2886,4.3,HPE
2887,4.3,HPE
2888,2.7,HCE
2889,2.7,HCE
2890,2.7,HCE
2891,2.7,HCE
2892,2.7,HCE
2893,2.7,HCE
2894,2.7,HCE
2895,2.7,HCE
2896,2.7,HCE
2897,2.7,HCE
2898,2.7,HCE
2899,2.7,HCE
2900,2.7,HCE
2901,2.7,HCE
2902,2.7,HCE
2903,2.7,HCE
2904,4.3,HPE
2905,4.3,HPE
2906,4.3,HPE
2907,4.3,HPE
2908,4.3,HPE
2909,4.3,HPE
2910,4.3,HPE
2911,4.3,HPE
2912,2.7,HCE
2913,2.7,HCE
2914,2.7,HCE
2915,2.7,HCE
2916,2.7,HCE
2917,2.7,HCE
2918,2.7,HCE
2919,2.7,HCE
2920,2.7,HCE
2921,2.7,HCE
2922,2.7,HCE
2923,2.7,HCE
2924,2.7,HCE
2925,2.7,HCE
2926,2.7,HCE
2927,2.7,HCE
2928,4.3,HPE
2929,4.3,HPE
2930,4.3,HPE
2931,4.3,HPE
2932,4.3,HPE
2933,4.3,HPE
2934,4.3,HPE
2935,4.3,HPE
2936,2.7,HCE
2937,2.7,HCE
2938,2.7,HCE
2939,2.7,HCE
2940,2.7,HCE
2941,2.7,HCE
2942,2.7,HCE
2943,2.7,HCE
2944,2.7,HCE
2945,2.7,HCE
2946,2.7,HCE
2947,2.7,HCE
2948,2.7,HCE
2949,2.7,HCE
2950,2.7,HCE
2951,2.7,HCE
2952,4.3,HPE
2953,4.3,HPE
2954,4.3,HPE
2955,4.3,HPE
2956,4.3,HPE
2957,4.3,HPE
2958,4.3,HPE
2959,4.3,HPE
2960,2.7,HCE
2961,2.7,HCE
2962,2.7,HCE
2963,2.7,HCE
2964,2.7,HCE
2965,2.7,HCE
2966,2.7,HCE
2967,2.7,HCE
2968,2.7,HCE
2969,2.7,HCE
2970,2.7,HCE
2971,2.7,HCE
2972,2.7,HCE
2973,2.7,HCE
2974,2.7,HCE
2975,2.7,HCE
2976,4.3,HPE
2977,4.3,HPE
2978,4.3,HPE
2979,4.3,HPE
2980,4.3,HPE
2981,4.3,HPE
2982,4.3,HPE
2983,4.3,HPE
2984,2.7,HCE
2985,2.7,HCE
2986,2.7,HCE
2987,2.7,HCE
2988,2.7,HCE
2989,2.7,HCE
2990,2.7,HCE
2991,2.7,HCE
2992,2.7,HCE
2993,2.7,HCE
2994,2.7,HCE
2995,2.7,HCE
2996,2.7,HCE
2997,2.7,HCE
2998,2.7,HCE
2999,2.7,HCE
3000,4.3,HPE
3001,4.3,HPE
3002,4.3,HPE
3003,4.3,HPE
3004,4.3,HPE
3005,4.3,HPE
3006,4.3,HPE
3007,4.3,HPE
3008,2.7,HCE
3009,2.7,HCE
3010,2.7,HCE
3011,2.7,HCE
3012,2.7,HCE
3013,2.7,HCE
3014,2.7,HCE
3015,2.7,HCE
3016,2.7,HCE
3017,2.7,HCE
3018,2.7,HCE
3019,2.7,HCE
3020,2.7,HCE
3021,2.7,HCE
3022,2.7,HCE
3023,2.7,HCE
3024,4.3,HPE
3025,4.3,HPE
3026,4.3,HPE
3027,4.3,HPE
3028,4.3,HPE
3029,4.3,HPE
3030,4.3,HPE
3031,4.3,HPE
3032,2.7,HCE
3033,2.7,HCE
3034,2.7,HCE
3035,2.7,HCE
3036,2.7,HCE
3037,2.7,HCE
3038,2.7,HCE
3039,2.7,HCE
3040,2.7,HCE
3041,2.7,HCE
3042,2.7,HCE
3043,2.7,HCE
3044,2.7,HCE
3045,2.7,HCE
3046,2.7,HCE
3047,2.7,HCE
3048,4.3,HPE
3049,4.3,HPE
3050,4.3,HPE
3051,4.3,HPE
3052,4.3,HPE
3053,4.3,HPE
3054,4.3,HPE
3055,4.3,HPE
3056,2.7,HCE
3057,2.7,HCE
3058,2.7,HCE
3059,2.7,HCE
3060,2.7,HCE
3061,2.7,HCE
3062,2.7,HCE
3063,2.7,HCE
3064,2.7,HCE
3065,2.7,HCE
3066,2.7,HCE
3067,2.7,HCE
3068,2.7,HCE
3069,2.7,HCE
3070,2.7,HCE
3071,2.7,HCE
3072,4.3,HPE
3073,4.3,HPE
3074,4.3,HPE
3075,4.3,HPE
3076,4.3,HPE
3077,4.3,HPE
3078,4.3,HPE
3079,4.3,HPE
3080,2.7,HCE
3081,2.7,HCE
3082,2.7,HCE
3083,2.7,HCE
3084,2.7,HCE
3085,2.7,HCE
3086,2.7,HCE
3087,2.7,HCE
3088,2.7,HCE
3089,2.7,HCE
3090,2.7,HCE
3091,2.7,HCE
3092,2.7,HCE
3093,2.7,HCE
3094,2.7,HCE
3095,2.7,HCE
3096,4.3,HPE
3097,4.3,HPE
3098,4.3,HPE
3099,4.3,HPE
3100,4.3,HPE
3101,4.3,HPE
3102,4.3,HPE
3103,4.3,HPE
3104,2.7,HCE
3105,2.7,HCE
3106,2.7,HCE
3107,2.7,HCE
3108,2.7,HCE
3109,2.7,HCE
3110,2.7,HCE
3111,2.7,HCE
3112,2.7,HCE
3113,2.7,HCE
3114,2.7,HCE
3115,2.7,HCE
3116,2.7,HCE
3117,2.7,HCE
3118,2.7,HCE
3119,2.7,HCE
3120,4.3,HPE
3121,4.3,HPE
3122,4.3,HPE
3123,4.3,HPE
3124,4.3,HPE
3125,4.3,HPE
3126,4.3,HPE
3127,4.3,HPE
3128,2.7,HCE
3129,2.7,HCE
3130,2.7,HCE
3131,2.7,HCE
3132,2.7,HCE
3133,2.7,HCE
3134,2.7,HCE
3135,2.7,HCE
3136,2.7,HCE
3137,2.7,HCE
3138,2.7,HCE
3139,2.7,HCE
3140,2.7,HCE
3141,2.7,HCE
3142,2.7,HCE
3143,2.7,HCE
3144,4.3,HPE
3145,4.3,HPE
3146,4.3,HPE
3147,4.3,HPE
3148,4.3,HPE
3149,4.3,HPE
3150,4.3,HPE
3151,4.3,HPE
3152,2.7,HCE
3153,2.7,HCE
3154,2.7,HCE
3155,2.7,HCE
3156,2.7,HCE
3157,2.7,HCE
3158,2.7,HCE
3159,2.7,HCE
3160,2.7,HCE
3161,2.7,HCE
3162,2.7,HCE
3163,2.7,HCE
3164,2.7,HCE
3165,2.7,HCE
3166,2.7,HCE
3167,2.7,HCE
3168,4.3,HPE
3169,4.3,HPE
3170,4.3,HPE
3171,4.3,HPE
3172,4.3,HPE
3173,4.3,HPE
3174,4.3,HPE
3175,4.3,HPE
3176,2.7,HCE
3177,2.7,HCE
3178,2.7,HCE
3179,2.7,HCE
3180,2.7,HCE
3181,2.7,HCE
3182,2.7,HCE
3183,2.7,HCE
3184,2.7,HCE
3185,2.7,HCE
3186,2.7,HCE
3187,2.7,HCE
3188,2.7,HCE
3189,2.7,HCE
3190,2.7,HCE
3191,2.7,HCE
3192,4.3,HPE
3193,4.3,HPE
3194,4.3,HPE
3195,4.3,HPE
3196,4.3,HPE
3197,4.3,HPE
3198,4.3,HPE
3199,4.3,HPE
3200,2.7,HCE
3201,2.7,HCE
3202,2.7,HCE
3203,2.7,HCE
3204,2.7,HCE
3205,2.7,HCE
3206,2.7,HCE
3207,2.7,HCE
3208,2.7,HCE
3209,2.7,HCE
3210,2.7,HCE
3211,2.7,HCE
3212,2.7,HCE
3213,2.7,HCE
3214,2.7,HCE
3215,2.7,HCE
3216,4.3,HPE
3217,4.3,HPE
3218,4.3,HPE
3219,4.3,HPE
3220,4.3,HPE
3221,4.3,HPE
3222,4.3,HPE
3223,4.3,HPE
3224,2.7,HCE
3225,2.7,HCE
3226,2.7,HCE
3227,2.7,HCE
3228,2.7,HCE
3229,2.7,HCE
3230,2.7,HCE
3231,2.7,HCE
3232,2.7,HCE
3233,2.7,HCE
3234,2.7,HCE
3235,2.7,HCE
3236,2.7,HCE
3237,2.7,HCE
3238,2.7,HCE
3239,2.7,HCE
3240,4.3,HPE
3241,4.3,HPE
3242,4.3,HPE
3243,4.3,HPE
3244,4.3,HPE
3245,4.3,HPE
3246,4.3,HPE
3247,4.3,HPE
3248,2.7,HCE
3249,2.7,HCE
3250,2.7,HCE
3251,2.7,HCE
3252,2.7,HCE
3253,2.7,HCE
3254,2.7,HCE
3255,2.7,HCE
3256,2.7,HCE
3257,2.7,HCE
3258,2.7,HCE
3259,2.7,HCE
3260,2.7,HCE
3261,2.7,HCE
3262,2.7,HCE
3263,2.7,HCE
3264,4.3,HPE
3265,4.3,HPE
3266,4.3,HPE
3267,4.3,HPE
3268,4.3,HPE
3269,4.3,HPE
3270,4.3,HPE
3271,4.3,HPE
3272,2.7,HCE
3273,2.7,HCE
3274,2.7,HCE
3275,2.7,HCE
3276,2.7,HCE
3277,2.7,HCE
3278,2.7,HCE
3279,2.7,HCE
3280,2.7,HCE
3281,2.7,HCE
3282,2.7,HCE
3283,2.7,HCE
3284,2.7,HCE
3285,2.7,HCE
3286,2.7,HCE
3287,2.7,HCE
3288,4.3,HPE
3289,4.3,HPE
3290,4.3,HPE
3291,4.3,HPE
3292,4.3,HPE
3293,4.3,HPE
3294,4.3,HPE
3295,4.3,HPE
3296,2.7,HCE
3297,2.7,HCE
3298,2.7,HCE
3299,2.7,HCE
3300,2.7,HCE
3301,2.7,HCE
3302,2.7,HCE
3303,2.7,HCE
3304,2.7,HCE
3305,2.7,HCE
3306,2.7,HCE
3307,2.7,HCE
3308,2.7,HCE
3309,2.7,HCE
3310,2.7,HCE
3311,2.7,HCE
3312,4.3,HPE
3313,4.3,HPE
3314,4.3,HPE
3315,4.3,HPE
3316,4.3,HPE
3317,4.3,HPE
3318,4.3,HPE
3319,4.3,HPE
3320,2.7,HCE
3321,2.7,HCE
3322,2.7,HCE
3323,2.7,HCE
3324,2.7,HCE
3325,2.7,HCE
3326,2.7,HCE
3327,2.7,HCE
3328,2.7,HCE
3329,2.7,HCE
3330,2.7,HCE
3331,2.7,HCE
3332,2.7,HCE
3333,2.7,HCE
3334,2.7,HCE
3335,2.7,HCE
3336,4.3,HPE
3337,4.3,HPE
3338,4.3,HPE
3339,4.3,HPE
3340,4.3,HPE
3341,4.3,HPE
3342,4.3,HPE
3343,4.3,HPE
3344,2.7,HCE
3345,2.7,HCE
3346,2.7,HCE
3347,2.7,HCE
3348,2.7,HCE
3349,2.7,HCE
3350,2.7,HCE
3351,2.7,HCE
3352,2.7,HCE
3353,2.7,HCE
3354,2.7,HCE
3355,2.7,HCE
3356,2.7,HCE
3357,2.7,HCE
3358,2.7,HCE
3359,2.7,HCE
3360,4.3,HPE
3361,4.3,HPE
3362,4.3,HPE
3363,4.3,HPE
3364,4.3,HPE
3365,4.3,HPE
3366,4.3,HPE
3367,4.3,HPE
3368,2.7,HCE
3369,2.7,HCE
3370,2.7,HCE
3371,2.7,HCE
3372,2.7,HCE
3373,2.7,HCE
3374,2.7,HCE
3375,2.7,HCE
3376,2.7,HCE
3377,2.7,HCE
3378,2.7,HCE
3379,2.7,HCE
3380,2.7,HCE
3381,2.7,HCE
3382,2.7,HCE
3383,2.7,HCE
3384,4.3,HPE
3385,4.3,HPE
3386,4.3,HPE
3387,4.3,HPE
3388,4.3,HPE
3389,4.3,HPE
3390,4.3,HPE
3391,4.3,HPE
3392,2.7,HCE
3393,2.7,HCE
3394,2.7,HCE
3395,2.7,HCE
3396,2.7,HCE
3397,2.7,HCE
3398,2.7,HCE
3399,2.7,HCE
3400,2.7,HCE
3401,2.7,HCE
3402,2.7,HCE
3403,2.7,HCE
3404,2.7,HCE
3405,2.7,HCE
3406,2.7,HCE
3407,2.7,HCE
3408,4.3,HPE
3409,4.3,HPE
3410,4.3,HPE
3411,4.3,HPE
3412,4.3,HPE
3413,4.3,HPE
3414,4.3,HPE
3415,4.3,HPE
3416,2.7,HCE
3417,2.7,HCE
3418,2.7,HCE
3419,2.7,HCE
3420,2.7,HCE
3421,2.7,HCE
3422,2.7,HCE
3423,2.7,HCE
3424,2.7,HCE
3425,2.7,HCE
3426,2.7,HCE
3427,2.7,HCE
3428,2.7,HCE
3429,2.7,HCE
3430,2.7,HCE
3431,2.7,HCE
3432,4.3,HPE
3433,4.3,HPE
3434,4.3,HPE
3435,4.3,HPE
3436,4.3,HPE
3437,4.3,HPE
3438,4.3,HPE
3439,4.3,HPE
3440,2.7,HCE
3441,2.7,HCE
3442,2.7,HCE
3443,2.7,HCE
3444,2.7,HCE
3445,2.7,HCE
3446,2.7,HCE
3447,2.7,HCE
3448,2.7,HCE
3449,2.7,HCE
3450,2.7,HCE
3451,2.7,HCE
3452,2.7,HCE
3453,2.7,HCE
3454,2.7,HCE
3455,2.7,HCE
3456,4.3,HPE
3457,4.3,HPE
3458,4.3,HPE
3459,4.3,HPE
3460,4.3,HPE
3461,4.3,HPE
3462,4.3,HPE
3463,4.3,HPE
3464,2.7,HCE
3465,2.7,HCE
3466,2.7,HCE
3467,2.7,HCE
3468,2.7,HCE
3469,2.7,HCE
3470,2.7,HCE
3471,2.7,HCE
3472,2.7,HCE
3473,2.7,HCE
3474,2.7,HCE
3475,2.7,HCE
3476,2.7,HCE
3477,2.7,HCE
3478,2.7,HCE
3479,2.7,HCE
3480,4.3,HPE
3481,4.3,HPE
3482,4.3,HPE
3483,4.3,HPE
3484,4.3,HPE
3485,4.3,HPE
3486,4.3,HPE
3487,4.3,HPE
3488,2.7,HCE
3489,2.7,HCE
3490,2.7,HCE
3491,2.7,HCE
3492,2.7,HCE
3493,2.7,HCE
3494,2.7,HCE
3495,2.7,HCE
3496,2.7,HCE
3497,2.7,HCE
3498,2.7,HCE
3499,2.7,HCE
3500,2.7,HCE
3501,2.7,HCE
3502,2.7,HCE
3503,2.7,HCE
3504,4.3,HPE
3505,4.3,HPE
3506,4.3,HPE
3507,4.3,HPE
3508,4.3,HPE
3509,4.3,HPE
3510,4.3,HPE
3511,4.3,HPE
3512,2.7,HCE
3513,2.7,HCE
3514,2.7,HCE
3515,2.7,HCE
3516,2.7,HCE
3517,2.7,HCE
3518,2.7,HCE
3519,2.7,HCE
3520,2.7,HCE
3521,2.7,HCE
3522,2.7,HCE
3523,2.7,HCE
3524,2.7,HCE
3525,2.7,HCE
3526,2.7,HCE
3527,2.7,HCE
3528,4.3,HPE
3529,4.3,HPE
3530,4.3,HPE
3531,4.3,HPE
3532,4.3,HPE
3533,4.3,HPE
3534,4.3,HPE
3535,4.3,HPE
3536,2.7,HCE
3537,2.7,HCE
3538,2.7,HCE
3539,2.7,HCE
3540,2.7,HCE
3541,2.7,HCE
3542,2.7,HCE
3543,2.7,HCE
3544,2.7,HCE
3545,2.7,HCE
3546,2.7,HCE
3547,2.7,HCE
3548,2.7,HCE
3549,2.7,HCE
3550,2.7,HCE
3551,2.7,HCE
3552,4.3,HPE
3553,4.3,HPE
3554,4.3,HPE
3555,4.3,HPE
3556,4.3,HPE
3557,4.3,HPE
3558,4.3,HPE
3559,4.3,HPE
3560,2.7,HCE
3561,2.7,HCE
3562,2.7,HCE
3563,2.7,HCE
3564,2.7,HCE
3565,2.7,HCE
3566,2.7,HCE
3567,2.7,HCE
3568,2.7,HCE
3569,2.7,HCE
3570,2.7,HCE
3571,2.7,HCE
3572,2.7,HCE
3573,2.7,HCE
3574,2.7,HCE
3575,2.7,HCE
3576,4.3,HPE
3577,4.3,HPE
3578,4.3,HPE
3579,4.3,HPE
3580,4.3,HPE
3581,4.3,HPE
3582,4.3,HPE
3583,4.3,HPE
3584,2.7,HCE
3585,2.7,HCE
3586,2.7,HCE
3587,2.7,HCE
3588,2.7,HCE
3589,2.7,HCE
3590,2.7,HCE
3591,2.7,HCE
3592,2.7,HCE
3593,2.7,HCE
3594,2.7,HCE
3595,2.7,HCE
3596,2.7,HCE
3597,2.7,HCE
3598,2.7,HCE
3599,2.7,HCE
3600,4.3,HPE
3601,4.3,HPE
3602,4.3,HPE
3603,4.3,HPE
3604,4.3,HPE
3605,4.3,HPE
3606,4.3,HPE
3607,4.3,HPE
3608,2.7,HCE
3609,2.7,HCE
3610,2.7,HCE
3611,2.7,HCE
3612,2.7,HCE
3613,2.7,HCE
3614,2.7,HCE
3615,2.7,HCE
3616,2.7,HCE
3617,2.7,HCE
3618,2.7,HCE
3619,2.7,HCE
3620,2.7,HCE
3621,2.7,HCE
3622,2.7,HCE
3623,2.7,HCE
3624,4.3,HPE
3625,4.3,HPE
3626,4.3,HPE
3627,4.3,HPE
3628,4.3,HPE
3629,4.3,HPE
3630,4.3,HPE
3631,4.3,HPE
3632,2.7,HCE
3633,2.7,HCE
3634,2.7,HCE
3635,2.7,HCE
3636,2.7,HCE
3637,2.7,HCE
3638,2.7,HCE
3639,2.7,HCE
3640,2.7,HCE
3641,2.7,HCE
3642,2.7,HCE
3643,2.7,HCE
3644,2.7,HCE
3645,2.7,HCE
3646,2.7,HCE
3647,2.7,HCE
3648,4.3,HPE
3649,4.3,HPE
3650,4.3,HPE
3651,4.3,HPE
3652,4.3,HPE
3653,4.3,HPE
3654,4.3,HPE
3655,4.3,HPE
3656,2.7,HCE
3657,2.7,HCE
3658,2.7,HCE
3659,2.7,HCE
3660,2.7,HCE
3661,2.7,HCE
3662,2.7,HCE
3663,2.7,HCE
3664,2.7,HCE
3665,2.7,HCE
3666,2.7,HCE
3667,2.7,HCE
3668,2.7,HCE
3669,2.7,HCE
3670,2.7,HCE
3671,2.7,HCE
3672,4.3,HPE
3673,4.3,HPE
3674,4.3,HPE
3675,4.3,HPE
3676,4.3,HPE
3677,4.3,HPE
3678,4.3,HPE
3679,4.3,HPE
3680,2.7,HCE
3681,2.7,HCE
3682,2.7,HCE
3683,2.7,HCE
3684,2.7,HCE
3685,2.7,HCE
3686,2.7,HCE
3687,2.7,HCE
3688,2.7,HCE
3689,2.7,HCE
3690,2.7,HCE
3691,2.7,HCE
3692,2.7,HCE
3693,2.7,HCE
3694,2.7,HCE
3695,2.7,HCE
3696,4.3,HPE
3697,4.3,HPE
3698,4.3,HPE
3699,4.3,HPE
3700,4.3,HPE
3701,4.3,HPE
3702,4.3,HPE
3703,4.3,HPE
3704,2.7,HCE
3705,2.7,HCE
3706,2.7,HCE
3707,2.7,HCE
3708,2.7,HCE
3709,2.7,HCE
3710,2.7,HCE
3711,2.7,HCE
3712,2.7,HCE
3713,2.7,HCE
3714,2.7,HCE
3715,2.7,HCE
3716,2.7,HCE
3717,2.7,HCE
3718,2.7,HCE
3719,2.7,HCE
3720,4.3,HPE
3721,4.3,HPE
3722,4.3,HPE
3723,4.3,HPE
3724,4.3,HPE
3725,4.3,HPE
3726,4.3,HPE
3727,4.3,HPE
3728,2.7,HCE
3729,2.7,HCE
3730,2.7,HCE
3731,2.7,HCE
3732,2.7,HCE
3733,2.7,HCE
3734,2.7,HCE
3735,2.7,HCE
3736,2.7,HCE
3737,2.7,HCE
3738,2.7,HCE
3739,2.7,HCE
3740,2.7,HCE
3741,2.7,HCE
3742,2.7,HCE
3743,2.7,HCE
3744,4.3,HPE
3745,4.3,HPE
3746,4.3,HPE
3747,4.3,HPE
3748,4.3,HPE
3749,4.3,HPE
3750,4.3,HPE
3751,4.3,HPE
3752,2.7,HCE
3753,2.7,HCE
3754,2.7,HCE
3755,2.7,HCE
3756,2.7,HCE
3757,2.7,HCE
3758,2.7,HCE
3759,2.7,HCE
3760,2.7,HCE
3761,2.7,HCE
3762,2.7,HCE
3763,2.7,HCE
3764,2.7,HCE
3765,2.7,HCE
3766,2.7,HCE
3767,2.7,HCE
3768,4.3,HPE
3769,4.3,HPE
3770,4.3,HPE
3771,4.3,HPE
3772,4.3,HPE
3773,4.3,HPE
3774,4.3,HPE
3775,4.3,HPE
3776,2.7,HCE
3777,2.7,HCE
3778,2.7,HCE
3779,2.7,HCE
3780,2.7,HCE
3781,2.7,HCE
3782,2.7,HCE
3783,2.7,HCE
3784,2.7,HCE
3785,2.7,HCE
3786,2.7,HCE
3787,2.7,HCE
3788,2.7,HCE
3789,2.7,HCE
3790,2.7,HCE
3791,2.7,HCE
3792,4.3,HPE
3793,4.3,HPE
3794,4.3,HPE
3795,4.3,HPE
3796,4.3,HPE
3797,4.3,HPE
3798,4.3,HPE
3799,4.3,HPE
3800,2.7,HCE
3801,2.7,HCE
3802,2.7,HCE
3803,2.7,HCE
3804,2.7,HCE
3805,2.7,HCE
3806,2.7,HCE
3807,2.7,HCE
3808,2.7,HCE
3809,2.7,HCE
3810,2.7,HCE
3811,2.7,HCE
3812,2.7,HCE
3813,2.7,HCE
3814,2.7,HCE
3815,2.7,HCE
3816,4.3,HPE
3817,4.3,HPE
3818,4.3,HPE
3819,4.3,HPE
3820,4.3,HPE
3821,4.3,HPE
3822,4.3,HPE
3823,4.3,HPE
3824,2.7,HCE
3825,2.7,HCE
3826,2.7,HCE
3827,2.7,HCE
3828,2.7,HCE
3829,2.7,HCE
3830,2.7,HCE
3831,2.7,HCE
3832,2.7,HCE
3833,2.7,HCE
3834,2.7,HCE
3835,2.7,HCE
3836,2.7,HCE
3837,2.7,HCE
3838,2.7,HCE
3839,2.7,HCE
3840,4.3,HPE
3841,4.3,HPE
3842,4.3,HPE
3843,4.3,HPE
3844,4.3,HPE
3845,4.3,HPE
3846,4.3,HPE
3847,4.3,HPE
3848,2.7,HCE
3849,2.7,HCE
3850,2.7,HCE
3851,2.7,HCE
3852,2.7,HCE
3853,2.7,HCE
3854,2.7,HCE
3855,2.7,HCE
3856,2.7,HCE
3857,2.7,HCE
3858,2.7,HCE
3859,2.7,HCE
3860,2.7,HCE
3861,2.7,HCE
3862,2.7,HCE
3863,2.7,HCE
3864,4.3,HPE
3865,4.3,HPE
3866,4.3,HPE
3867,4.3,HPE
3868,4.3,HPE
3869,4.3,HPE
3870,4.3,HPE
3871,4.3,HPE
3872,2.7,HCE
3873,2.7,HCE
3874,2.7,HCE
3875,2.7,HCE
3876,2.7,HCE
3877,2.7,HCE
3878,2.7,HCE
3879,2.7,HCE
3880,2.7,HCE
3881,2.7,HCE
3882,2.7,HCE
3883,2.7,HCE
3884,2.7,HCE
3885,2.7,HCE
3886,2.7,HCE
3887,2.7,HCE
3888,4.3,HPE
3889,4.3,HPE
3890,4.3,HPE
3891,4.3,HPE
3892,4.3,HPE
3893,4.3,HPE
3894,4.3,HPE
3895,4.3,HPE
3896,2.7,HCE
3897,2.7,HCE
3898,2.7,HCE
3899,2.7,HCE
3900,2.7,HCE
3901,2.7,HCE
3902,2.7,HCE
3903,2.7,HCE
3904,2.7,HCE
3905,2.7,HCE
3906,2.7,HCE
3907,2.7,HCE
3908,2.7,HCE
3909,2.7,HCE
3910,2.7,HCE
3911,2.7,HCE
3912,4.3,HPE
3913,4.3,HPE
3914,4.3,HPE
3915,4.3,HPE
3916,4.3,HPE
3917,4.3,HPE
3918,4.3,HPE
3919,4.3,HPE
3920,2.7,HCE
3921,2.7,HCE
3922,2.7,HCE
3923,2.7,HCE
3924,2.7,HCE
3925,2.7,HCE
3926,2.7,HCE
3927,2.7,HCE
3928,2.7,HCE
3929,2.7,HCE
3930,2.7,HCE
3931,2.7,HCE
3932,2.7,HCE
3933,2.7,HCE
3934,2.7,HCE
3935,2.7,HCE
3936,4.3,HPE
3937,4.3,HPE
3938,4.3,HPE
3939,4.3,HPE
