,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
505,2010,WindOnShore,TAC_H2,0.0
506,2010,WindOnShore,CCG,0.0
507,2010,WindOnShore,OldNuke,0.0
508,2010,WindOnShore,Coal_p,0.0
509,2010,WindOnShore,Solar,0.0
510,2010,WindOnShore,HydroReservoir,0.0
511,2010,WindOnShore,WindOnShore,0.0
512,2020,IntercoOut,IntercoOut,0.0
513,2020,IntercoOut,CCG_H2,0.0
514,2020,IntercoOut,TAC,0.0
515,2020,IntercoOut,NewNuke,0.0
516,2020,IntercoOut,IntercoIn,0.0
517,2020,IntercoOut,HydroRiver,0.0
518,2020,IntercoOut,WindOffShore,0.0
519,2020,IntercoOut,electrolysis_AEL,0.0
520,2020,IntercoOut,curtailment,0.0
521,2020,IntercoOut,TAC_H2,0.0
522,2020,IntercoOut,CCG,0.0
523,2020,IntercoOut,OldNuke,0.0
524,2020,IntercoOut,Coal_p,0.0
525,2020,IntercoOut,Solar,0.0
526,2020,IntercoOut,HydroReservoir,0.0
527,2020,IntercoOut,WindOnShore,0.0
528,2020,CCG_H2,IntercoOut,0.0
529,2020,CCG_H2,CCG_H2,0.0
530,2020,CCG_H2,TAC,0.0
531,2020,CCG_H2,NewNuke,0.0
532,2020,CCG_H2,IntercoIn,0.0
533,2020,CCG_H2,HydroRiver,0.0
534,2020,CCG_H2,WindOffShore,0.0
535,2020,CCG_H2,electrolysis_AEL,0.0
536,2020,CCG_H2,curtailment,0.0
537,2020,CCG_H2,TAC_H2,0.0
538,2020,CCG_H2,CCG,0.0
539,2020,CCG_H2,OldNuke,0.0
540,2020,CCG_H2,Coal_p,0.0
541,2020,CCG_H2,Solar,0.0
542,2020,CCG_H2,HydroReservoir,0.0
543,2020,CCG_H2,WindOnShore,0.0
544,2020,TAC,IntercoOut,0.0
545,2020,TAC,CCG_H2,0.0
546,2020,TAC,TAC,0.0
547,2020,TAC,NewNuke,0.0
548,2020,TAC,IntercoIn,0.0
549,2020,TAC,HydroRiver,0.0
550,2020,TAC,WindOffShore,0.0
551,2020,TAC,electrolysis_AEL,0.0
552,2020,TAC,curtailment,0.0
553,2020,TAC,TAC_H2,0.0
554,2020,TAC,CCG,0.0
555,2020,TAC,OldNuke,0.0
556,2020,TAC,Coal_p,0.0
557,2020,TAC,Solar,0.0
558,2020,TAC,HydroReservoir,0.0
559,2020,TAC,WindOnShore,0.0
560,2020,NewNuke,IntercoOut,0.0
561,2020,NewNuke,CCG_H2,0.0
562,2020,NewNuke,TAC,0.0
563,2020,NewNuke,NewNuke,0.0
564,2020,NewNuke,IntercoIn,0.0
565,2020,NewNuke,HydroRiver,0.0
566,2020,NewNuke,WindOffShore,0.0
567,2020,NewNuke,electrolysis_AEL,0.0
568,2020,NewNuke,curtailment,0.0
569,2020,NewNuke,TAC_H2,0.0
570,2020,NewNuke,CCG,0.0
571,2020,NewNuke,OldNuke,0.0
572,2020,NewNuke,Coal_p,0.0
573,2020,NewNuke,Solar,0.0
574,2020,NewNuke,HydroReservoir,0.0
575,2020,NewNuke,WindOnShore,0.0
576,2020,IntercoIn,IntercoOut,0.0
577,2020,IntercoIn,CCG_H2,0.0
578,2020,IntercoIn,TAC,0.0
579,2020,IntercoIn,NewNuke,0.0
580,2020,IntercoIn,IntercoIn,0.0
581,2020,IntercoIn,HydroRiver,0.0
582,2020,IntercoIn,WindOffShore,0.0
583,2020,IntercoIn,electrolysis_AEL,0.0
584,2020,IntercoIn,curtailment,0.0
585,2020,IntercoIn,TAC_H2,0.0
586,2020,IntercoIn,CCG,0.0
587,2020,IntercoIn,OldNuke,0.0
588,2020,IntercoIn,Coal_p,0.0
589,2020,IntercoIn,Solar,0.0
590,2020,IntercoIn,HydroReservoir,0.0
591,2020,IntercoIn,WindOnShore,0.0
592,2020,HydroRiver,IntercoOut,0.0
593,2020,HydroRiver,CCG_H2,0.0
594,2020,HydroRiver,TAC,0.0
595,2020,HydroRiver,NewNuke,0.0
596,2020,HydroRiver,IntercoIn,0.0
597,2020,HydroRiver,HydroRiver,0.0
