TIMESTAMP,Prices
4704,36.27
4705,34.93
4706,33.89
4707,33.13
4708,35.11
4709,39.21
4710,46.95
4711,49.14
4712,47.95
4713,47.13
4714,46.92
4715,42.07
4716,39.9
4717,39.46
4718,39.04
4719,39.3
4720,45.38
4721,48.81
4722,52.64
4723,51.96
4724,49.19
4725,49
4726,45.19
4727,40.02
4728,38.87
4729,38.12
4730,37.28
4731,37.9
4732,39.1
4733,44.03
4734,49.98
4735,50.98
4736,50.23
4737,48.78
4738,47.7
4739,45
4740,43.14
4741,40.52
4742,40.55
4743,41.6
4744,48
4745,52
4746,54.01
4747,50.8
4748,50.17
4749,50.64
4750,45.9
4751,40.47
4752,39
4753,34.47
4754,31.49
4755,27.89
4756,29.96
4757,36.89
4758,43.25
4759,48.96
4760,47.5
4761,44.91
4762,43.49
4763,40.41
4764,39.25
4765,38.99
4766,39.72
4767,39.21
4768,42.86
4769,47.13
4770,47.76
4771,44.6
4772,43.3
4773,48.01
4774,43.73
4775,37.86
4776,34.97
4777,33.82
4778,29.75
4779,30.43
4780,32.64
4781,41.19
4782,47.27
4783,48.95
4784,49.43
4785,47.86
4786,47.03
4787,44.01
4788,39.59
4789,39.4
4790,39.2
4791,39.36
4792,46.21
4793,48.47
4794,48.85
4795,48.9
4796,46.59
4797,50.6
4798,44.92
4799,41.21
4800,38.08
4801,36.81
4802,29.48
4803,28.73
4804,28.14
4805,28.55
4806,28.99
4807,29.76
4808,36.8
4809,35.04
4810,32.81
4811,31.63
4812,27.63
4813,27.84
4814,28.7
4815,30.28
4816,30.19
4817,34.66
4818,38.38
4819,37.53
4820,37.72
4821,39.2
4822,37.29
4823,34.5
4824,32.4
4825,31.98
4826,30.27
4827,30
4828,30.03
4829,29.88
4830,30.67
4831,31.02
4832,31.01
4833,29.69
4834,30.24
4835,32.23
4836,19.55
4837,16.98
4838,20.86
4839,28.04
4840,32.02
4841,35.9
4842,42.42
4843,43.6
4844,44.92
4845,46.62
4846,40
4847,37.47
4848,35.11
4849,32.14
4850,26.34
4851,22.77
4852,26.25
4853,33.03
4854,46.25
4855,48
4856,46.4
4857,46.07
4858,44.88
4859,44.31
4860,43.04
4861,41.52
4862,41.52
4863,41.06
4864,44.98
4865,48.98
4866,53.94
4867,53.34
4868,50.59
4869,51.87
4870,43.36
4871,38.61
4872,37.58
4873,36.98
4874,36.52
4875,32.84
4876,37.7
4877,45.15
4878,48.38
4879,50.98
4880,49.65
4881,46.54
4882,45.57
4883,43.23
4884,40.84
4885,41.81
4886,42.37
4887,45
4888,52.97
4889,57.71
4890,59.52
4891,57.43
4892,57.71
4893,55
4894,45.5
4895,42.25
4896,39.65
4897,38.48
4898,35.78
4899,35.34
4900,37.97
4901,40.95
4902,51.33
4903,57.35
4904,57.75
4905,56.26
4906,58.11
4907,57.99
4908,57.24
4909,56.46
4910,54.93
4911,54.88
4912,57.75
4913,68.13
4914,74.06
4915,68.16
4916,59.36
4917,57.81
4918,52.33
4919,45.62
4920,42.05
4921,39.58
4922,39.09
4923,38.9
4924,40.67
4925,45.93
4926,53.22
4927,55.25
4928,56.7
4929,52.78
4930,52.12
4931,49.16
4932,47.4
4933,50.02
4934,47.78
4935,50.15
4936,56.85
4937,62.05
4938,69.58
4939,61.86
4940,56.75
4941,50.74
4942,41.88
4943,38.72
4944,37.73
4945,37.19
4946,36.57
4947,36.37
4948,38.49
4949,43.08
4950,49.66
4951,54.18
4952,56.07
4953,53.77
4954,50.98
4955,49.62
4956,46.03
4957,47.03
4958,46.05
4959,45.33
4960,49.27
4961,52.07
4962,53.62
4963,52.06
4964,48.97
4965,52.54
4966,47.68
4967,39.01
4968,37.59
4969,37.01
4970,36.04
4971,35.1
4972,35.28
4973,34.2
4974,33.97
4975,37.42
4976,39.43
4977,38.16
4978,36.89
4979,37.52
4980,34.37
4981,33.7
4982,33.06
4983,33.85
4984,35.62
4985,38.79
4986,38.94
4987,37.91
4988,36.19
4989,36.19
4990,34
4991,30.98
4992,30.02
4993,28.2
4994,26.27
4995,27.1
4996,26.8
4997,25.6
4998,28.1
4999,30.05
5000,30.28
5001,32.06
5002,32.61
5003,31.68
5004,29.32
5005,28.45
5006,28.45
5007,27.89
5008,29.38
5009,34.42
5010,40.03
5011,40.3
5012,40.87
5013,41.46
5014,39.01
5015,35.77
5016,34.05
5017,32.65
5018,28.97
5019,28.45
5020,34.76
5021,39.72
5022,42.07
5023,45.45
5024,47.75
5025,44.8
5026,43.42
5027,42.61
5028,38.67
5029,34.96
5030,33.58
5031,37.47
5032,45.21
5033,46.97
5034,47.23
5035,45.97
5036,46.06
5037,49.38
5038,43.25
5039,32.4
5040,26.59
5041,29.56
5042,20.74
5043,16.06
5044,23.27
5045,27.63
5046,30.73
5047,36.25
5048,41.04
5049,37.37
5050,35.99
5051,34.34
5052,28.43
5053,28.95
5054,28.89
5055,29.75
5056,30.14
5057,38.91
5058,38.99
5059,34.05
5060,34.93
5061,43.66
5062,38.66
5063,27.58
5064,27.76
5065,22.84
5066,17.78
5067,14.96
5068,22.65
5069,24.2
5070,27.77
5071,35.48
5072,35.77
5073,34.87
5074,35.16
5075,33.94
5076,32.36
5077,31.42
5078,32.39
5079,31.85
5080,30.54
5081,36.05
5082,41.86
5083,40.43
5084,39.59
5085,44.07
5086,41.74
5087,39
5088,37.07
5089,35.97
5090,33.24
5091,31.37
5092,36
5093,39.93
5094,42.37
5095,42.35
5096,42.43
5097,40.76
5098,40.89
5099,41.43
5100,41.04
5101,40.13
5102,40.7
5103,40.21
5104,45.33
5105,51.08
5106,50.08
5107,49.5
5108,51
5109,51.53
5110,44.54
5111,40
5112,38.89
5113,36.44
5114,29.95
5115,29.57
5116,31.29
5117,36.63
5118,42.98
5119,47.82
5120,50.47
5121,47.95
5122,44.96
5123,42.31
5124,41.28
5125,40.08
5126,40.22
5127,37.76
5128,41.9
5129,45.95
5130,49.51
5131,43.21
5132,47.17
5133,43.96
5134,41.12
5135,38.96
5136,36.94
5137,30.08
5138,29.67
5139,28.02
5140,32.97
5141,29.5
5142,31.39
5143,37.72
5144,38.51
5145,37.04
5146,35.63
5147,35.04
5148,32.43
5149,30.1
5150,30.4
5151,30.52
5152,34.09
5153,38.95
5154,41.08
5155,41.02
5156,41.58
5157,41.96
5158,39.47
5159,37.69
5160,35
5161,32.78
5162,32.34
5163,30.23
5164,30.33
5165,28.49
5166,33.37
5167,30.97
5168,29.23
5169,28.26
5170,28.36
5171,29.06
5172,29.12
5173,29.02
5174,28.29
5175,29.61
5176,34.23
5177,39.02
5178,42
5179,43.99
5180,47
5181,46.76
5182,42.24
5183,38.46
5184,31.21
5185,27.56
5186,23.28
5187,22.32
5188,24.6
5189,29.45
5190,40.21
5191,42.81
5192,45.62
5193,45.91
5194,45.03
5195,45.22
5196,41.98
5197,35.06
5198,31.02
5199,30.05
5200,31.95
5201,39.47
5202,43.29
5203,39.83
5204,39.81
5205,45
5206,39.87
5207,38.48
5208,36.92
5209,34.62
5210,33.69
5211,31.62
5212,35.22
5213,35.27
5214,43.49
5215,45
5216,44
5217,41.96
5218,41.37
5219,40.02
5220,38.87
5221,38.97
5222,38.99
5223,40.04
5224,43.84
5225,48.93
5226,49.75
5227,48.95
5228,48.47
5229,49.12
5230,40.97
5231,37.03
5232,30.37
5233,27.32
5234,25.97
5235,25.73
5236,26.08
5237,29.79
5238,40.23
5239,44.36
5240,44.98
5241,43.42
5242,44.12
5243,42.16
5244,36.68
5245,36.04
5246,31.16
5247,29.28
5248,33.27
5249,41.69
5250,43.15
5251,42.2
5252,41.94
5253,40.55
5254,37.64
5255,32.74
5256,31.33
5257,25.72
5258,25.37
5259,25.88
5260,26.21
5261,28.43
5262,35.04
5263,39.98
5264,37.47
5265,32.56
5266,30.46
5267,28.57
5268,28.5
5269,28.37
5270,28.7
5271,30.76
5272,35.99
5273,39.04
5274,43.05
5275,43.37
5276,43.63
5277,42.1
5278,38.12
5279,34.92
5280,26.19
5281,23.73
5282,19.08
5283,16.93
5284,17.62
5285,20.3
5286,23.25
5287,31
5288,34.08
5289,36.46
5290,36.93
5291,36.05
5292,33.02
5293,31.52
5294,32.19
5295,24.81
5296,28.17
5297,31.19
5298,35.7
5299,29.36
5300,28.42
5301,34.26
5302,31.26
5303,22.82
5304,8.9
5305,7
5306,8.75
5307,9.02
5308,9.2
5309,9.74
5310,8.69
5311,16.15
5312,20.39
5313,15.24
5314,9.65
5315,14.64
5316,9.54
5317,7.2
5318,4.18
5319,5.63
5320,4.35
5321,10.61
5322,22.2
5323,23.48
5324,27.67
5325,31.83
5326,29.73
5327,25.45
5328,19.31
5329,14.93
5330,12.7
5331,13.13
5332,13.62
5333,12.43
5334,11.17
5335,14.64
5336,13.51
5337,12.97
5338,14.52
5339,18.32
5340,12.19
5341,8.23
5342,8.06
5343,17.37
5344,24.29
5345,32.44
5346,36.29
5347,34.56
5348,35.78
5349,40
5350,37.29
5351,28.79
5352,27.11
5353,26.71
5354,24.26
5355,21.46
5356,23.91
5357,26.01
5358,31
5359,37.45
5360,37.63
5361,36.7
5362,37.9
5363,36.18
5364,35.31
5365,35.68
5366,33.92
5367,30.85
5368,31.31
5369,36.21
5370,36.16
5371,34.16
5372,34.1
5373,42.59
5374,36.63
5375,33.08
5376,30.62
5377,25.8
5378,24.12
5379,22.73
5380,30.08
5381,32.38
5382,35.09
5383,40.03
5384,40.85
5385,36.06
5386,34.06
5387,32.1
5388,30.94
5389,29.34
5390,29.78
5391,28.11
5392,34.04
5393,34.95
5394,41.54
5395,38.97
5396,44.77
5397,41.82
5398,36.3
5399,32.39
5400,29.23
5401,26.18
5402,27.16
5403,25.03
5404,26.99
5405,28.79
5406,33.33
5407,38
5408,37.77
5409,35.67
5410,34.29
5411,32.02
5412,30
5413,31.01
5414,32.32
5415,31.74
5416,31.08
5417,33.8
5418,33.03
5419,29.61
5420,31.87
5421,38.22
5422,35.95
5423,29.15
5424,25.64
5425,23.39
5426,21.1
5427,13.59
5428,16.97
5429,19.54
5430,19.27
5431,23.9
5432,25.37
5433,24.1
5434,23.94
5435,27.2
5436,21.26
5437,16.63
5438,18.13
5439,15.47
5440,17.72
5441,23.61
5442,28.61
5443,32.82
5444,36.15
5445,35.07
5446,33.33
5447,29.83
5448,27.3
5449,26.38
5450,25.7
5451,25.65
5452,28.54
5453,32.18
5454,33.75
5455,35.87
5456,35.9
5457,34.56
5458,34.9
5459,33.06
5460,30.54
5461,26.22
5462,29.9
5463,30.97
5464,32.26
5465,31.79
5466,31.47
5467,32.18
5468,34.13
5469,36.76
5470,31.19
5471,26.45
5472,18.16
5473,13.11
5474,15.21
5475,12.31
5476,12.01
5477,14.56
5478,12.81
5479,25.13
5480,21.24
5481,22.92
5482,26.95
5483,26.8
5484,26.07
5485,24.07
5486,24.04
5487,21.33
5488,26.85
5489,32.39
5490,34.7
5491,37.54
5492,39.44
5493,32.62
5494,32.43
5495,30.6
5496,22.12
5497,22.62
5498,13.98
5499,11.09
5500,18.56
5501,16.77
5502,14.91
5503,15.81
5504,25.92
5505,25.4
5506,23.96
5507,24.13
5508,14.06
5509,11.25
5510,9.67
5511,18.25
5512,22.18
5513,28.88
5514,34.66
5515,34.49
5516,35.89
5517,36.97
5518,33.81
5519,28.64
5520,25.6
5521,24.1
5522,22.14
5523,20.68
5524,24.98
5525,27.46
5526,31.48
5527,41.87
5528,36.98
5529,34.09
5530,32
5531,29.9
5532,27.9
5533,27.8
5534,27.68
5535,27.28
5536,33.06
5537,38
5538,37.76
5539,35.49
5540,36.51
5541,40.5
5542,34.92
5543,31.38
5544,29.74
5545,27.31
5546,24.04
5547,22.56
5548,24.52
5549,24.12
5550,33.47
5551,40.49
5552,41.02
5553,39.51
5554,38.91
5555,37.93
5556,37.35
5557,37.55
5558,37.98
5559,37.19
5560,31.25
5561,38.7
5562,40.48
5563,38.97
5564,39.5
5565,40.61
5566,35.85
5567,33.07
5568,29.96
5569,28.49
5570,22.6
5571,23.86
5572,27.41
5573,28.87
5574,33.09
5575,40.32
5576,41.95
5577,38
5578,36.97
5579,35.72
5580,34.05
5581,33.08
5582,32.95
5583,29.19
5584,33.75
5585,36.94
5586,38.46
5587,36.77
5588,38.79
5589,44.58
5590,37.94
5591,33.26
5592,28.19
5593,26.11
5594,22.41
5595,25.92
5596,27.24
5597,29.78
5598,33.96
5599,40.64
5600,37.9
5601,34.91
5602,33.01
5603,32.01
5604,30.53
5605,31.21
5606,30.95
5607,31.93
5608,36.99
5609,42.47
5610,42.08
5611,37.08
5612,38.05
5613,38.48
5614,33.95
5615,30.28
5616,28.12
5617,24.49
5618,20.97
5619,22.46
5620,26.11
5621,28.66
5622,30.5
5623,34.91
5624,36.68
5625,34.8
5626,34.13
5627,31.95
5628,31.23
5629,30.81
5630,31.57
5631,32.28
5632,30.97
5633,34.88
5634,35.28
5635,34.64
5636,34
5637,36.97
5638,34.68
5639,34.07
5640,30.66
5641,30.86
5642,30.82
5643,30.03
5644,30.25
5645,29.09
5646,28.25
5647,28.52
5648,29.81
5649,29.51
5650,27.5
5651,26.83
5652,26.84
5653,27.01
5654,27.99
5655,28.03
5656,33.29
5657,36.93
5658,42.39
5659,38.75
5660,36.29
5661,34.95
5662,31.67
5663,29.08
5664,28.65
5665,27.16
5666,25.81
5667,24.13
5668,24.2
5669,24.15
5670,24.65
5671,27.46
5672,27.09
5673,25.89
5674,25.88
5675,25.83
5676,25.03
5677,25.01
5678,25.39
5679,26.4
5680,27.96
5681,31.66
5682,34.02
5683,38.72
5684,37.85
5685,37.49
5686,34.52
5687,33.67
5688,32.95
5689,32.06
5690,27.57
5691,26.43
5692,30.83
5693,37.65
5694,40.73
5695,45.32
5696,46.38
5697,45.7
5698,43.74
5699,40.91
5700,38.96
5701,38.25
5702,38.39
5703,43.46
5704,46.27
5705,47.87
5706,48.6
5707,47.87
5708,49.06
5709,47.87
5710,39.44
5711,38.33
5712,35.26
5713,33.54
5714,32.69
5715,32.69
5716,33.86
5717,40.16
5718,50.4
5719,53.69
5720,53.53
5721,50.95
5722,48.97
5723,45.47
5724,45.06
5725,45.15
5726,45.11
5727,48.08
5728,51.22
5729,56.99
5730,59.76
5731,56.05
5732,51.2
5733,46.18
5734,37.49
5735,38.08
5736,35.55
5737,34.92
5738,33
5739,32.29
5740,33.47
5741,41.39
5742,46.96
5743,50.59
5744,52.99
5745,52.79
5746,51.7
5747,46.66
5748,44.73
5749,45
5750,45.6
5751,48.83
5752,52.9
5753,64.63
5754,60.51
5755,61.95
5756,53.84
5757,50.79
5758,43.92
5759,39.54
5760,35.64
5761,34.4
5762,32.24
5763,30.53
5764,32.37
5765,40.6
5766,48.36
5767,51.99
5768,53.59
5769,51.9
5770,50.01
5771,42.12
5772,39.62
5773,37.77
5774,36.88
5775,37.42
5776,44
5777,50.49
5778,50.74
5779,50.79
5780,50.96
5781,44.95
5782,37.4
5783,34.33
5784,32.66
5785,29.23
5786,27.01
5787,24.4
5788,29.89
5789,39.4
5790,49.36
5791,50.4
5792,46.04
5793,41.36
5794,38.19
5795,36.26
5796,35.62
5797,35.3
5798,35.82
5799,36.22
5800,43.4
5801,50.49
5802,52.34
5803,52.49
5804,51.51
5805,48.14
5806,38.72
5807,37.39
5808,32.66
5809,30.64
5810,26.5
5811,25.7
5812,23.14
5813,26.21
5814,27.6
5815,32.28
5816,33.72
5817,31.29
5818,30.44
5819,30.59
5820,28.5
5821,28.03
5822,28.13
5823,29.87
5824,32.59
5825,40.68
5826,41.03
5827,45.66
5828,41.42
5829,37.07
5830,33.02
5831,27.2
5832,26.7
5833,26.47
5834,25.86
5835,25.06
5836,25.91
5837,26.49
5838,26.49
5839,26.84
5840,30.1
5841,29.7
5842,30.17
5843,31.01
5844,30.23
5845,28.39
5846,27.74
5847,27.2
5848,29.94
5849,34.07
5850,36.52
5851,39.67
5852,38.76
5853,37.33
5854,34.35
5855,29.28
5856,26.97
5857,25.96
5858,25
5859,25.63
5860,27.06
5861,34.58
5862,46.09
5863,49.55
5864,48.29
5865,44.07
5866,41.81
5867,39.1
5868,38.21
5869,36.76
5870,35.99
5871,37.57
5872,40.84
5873,45.41
5874,49.55
5875,49.78
5876,46.92
5877,40.76
5878,35.27
5879,32.03
5880,28.18
5881,26.95
5882,24.3
5883,24.1
5884,28.23
5885,32.44
5886,40.74
5887,41.17
5888,37.96
5889,37.13
5890,38.07
5891,37.65
5892,36.09
5893,33.16
5894,32.01
5895,33.29
5896,39.76
5897,44.96
5898,50.83
5899,51.22
5900,46.12
5901,40.9
5902,36.08
5903,31.31
5904,29
5905,27.02
5906,21.55
5907,19.36
5908,23.53
5909,39.25
5910,42.81
5911,45.29
5912,42.96
5913,37.73
5914,32.57
5915,30.69
5916,29.45
5917,29.46
5918,28.9
5919,28.86
5920,31.68
5921,38.05
5922,39.9
5923,40.67
5924,38.25
5925,35.3
5926,30.39
5927,28
5928,24.96
5929,23.55
5930,22.57
5931,20.33
5932,25.32
5933,33.68
5934,39.62
5935,40.77
5936,38.88
5937,36.66
5938,34.4
5939,35.14
5940,33.91
5941,31.18
5942,29.35
5943,29.16
5944,32.26
5945,36.09
5946,39.95
5947,40.92
5948,38.95
5949,36.21
5950,30.95
5951,26.28
5952,25.64
5953,23.77
5954,21.52
5955,20.72
5956,22.24
5957,30.27
5958,38.23
5959,39.07
5960,39.02
5961,37.6
5962,35.09
5963,32.99
5964,30.98
5965,29.01
5966,28.64
5967,29.14
5968,33.49
5969,38.26
5970,39.31
5971,40.07
5972,38.4
5973,37.89
5974,34.07
5975,32.01
5976,30
5977,29.44
5978,28
5979,27.09
5980,27.1
5981,28
5982,30.5
5983,31.75
5984,37.51
5985,34.92
5986,36.99
5987,36
5988,35.05
5989,32.19
5990,30.48
5991,28.3
5992,30.64
5993,33.56
5994,35.79
5995,39.45
5996,39
5997,37.98
5998,34.78
5999,34.46
6000,32.61
6001,28.5
6002,25.29
6003,22.71
6004,14.25
6005,23.83
6006,22.52
6007,26.24
6008,32
6009,32.75
6010,35
6011,35.46
6012,32.2
6013,24.89
6014,25.99
6015,24.51
6016,26.44
6017,36.13
6018,41.06
6019,43.4
6020,45.49
6021,42.5
6022,38.27
6023,38.33
6024,34.09
6025,32.81
6026,30.41
6027,29.72
6028,31.88
6029,42.45
6030,47
6031,48.58
6032,50.07
6033,48.07
6034,46.77
6035,46
6036,45.23
6037,42.64
6038,42.23
6039,41.6
6040,45.14
6041,49.99
6042,57.09
6043,56.95
6044,45.94
6045,40.38
6046,34.35
6047,33.01
6048,32.45
6049,31
6050,29
6051,27.56
6052,28
6053,33
6054,44.95
6055,45.93
6056,41
6057,36
6058,32.6
6059,32.98
6060,32.88
6061,31.3
6062,32.01
6063,34.1
6064,39.18
6065,41.09
6066,42.63
6067,43.29
6068,42.75
6069,35.89
6070,31.7
6071,31.25
6072,30.23
6073,28.29
6074,24.36
6075,17.35
6076,22.91
6077,33.75
6078,42.57
6079,43.25
6080,39.82
6081,36.29
6082,33.94
6083,32.07
6084,28.79
6085,28.68
6086,30.02
6087,29.33
6088,33.06
6089,37.34
6090,39.67
6091,41.1
6092,38.37
6093,33.04
6094,31.54
6095,27.88
6096,27.21
6097,27.53
6098,26.07
6099,26.56
6100,29.13
6101,41.51
6102,47.65
6103,52.73
6104,47.96
6105,43.93
6106,41.97
6107,40.99
6108,35.28
6109,32.68
6110,32.72
6111,32.75
6112,39.9
6113,42
6114,44.27
6115,44.17
6116,41.51
6117,38.05
6118,32.86
6119,30.05
6120,28.31
6121,27.11
6122,26.24
6123,27.05
6124,30.01
6125,40.01
6126,43.98
6127,45.72
6128,44.69
6129,43.65
6130,42.21
6131,41.12
6132,38.29
6133,37.11
6134,36.25
6135,37.53
6136,42.48
6137,46.13
6138,49.37
6139,49
6140,44.91
6141,42.02
6142,39
6143,39.7
6144,32.5
6145,32.07
6146,28.36
6147,22.33
6148,28
6149,31.12
6150,32.3
6151,35.81
6152,41.77
6153,36.49
6154,32.54
6155,31.28
6156,30.01
6157,28.03
6158,28.02
6159,30
6160,35.48
6161,42.42
6162,43.92
6163,47.99
6164,44.05
6165,40.95
6166,32.89
6167,33.08
6168,29.4
6169,25.35
6170,17.86
6171,16.41
6172,17.78
6173,21.98
6174,22.23
6175,25.67
6176,27.31
6177,26.15
6178,22.33
6179,22.67
6180,14.21
6181,11.63
6182,15.95
6183,26.77
6184,32.4
6185,41.75
6186,43.96
6187,48.9
6188,47.99
6189,45.91
6190,41.17
6191,32.45
6192,32.57
6193,32.09
6194,30.43
6195,30.92
6196,33.3
6197,46.44
6198,49.93
6199,59.69
6200,55.31
6201,50.79
6202,54.69
6203,50
6204,50.32
6205,49.39
6206,48.91
6207,48.11
6208,51.93
6209,56.67
6210,60.91
6211,60.16
6212,51.09
6213,47.99
6214,43.93
6215,36.88
6216,33.02
6217,30.91
6218,30.44
6219,30.55
6220,33.15
6221,45.9
6222,50.91
6223,52.03
6224,50.76
6225,50.36
6226,49.65
6227,45.44
6228,44.22
6229,44.78
6230,40.56
6231,39.84
6232,45.39
6233,50.51
6234,50.34
6235,50.9
6236,39.05
6237,41.96
6238,38.35
6239,27.53
6240,27.16
6241,27
6242,26.74
6243,27.7
6244,30.18
6245,39.77
6246,49.95
6247,51.22
6248,46.36
6249,45.59
6250,42.14
6251,38.52
6252,38.17
6253,34.1
6254,31.54
6255,30.83
6256,38.89
6257,48.29
6258,52.27
6259,53.17
6260,48.07
6261,45.19
6262,37
6263,33.34
6264,31.12
6265,30.72
6266,27.62
6267,31.15
6268,34.5
6269,48.73
6270,51.79
6271,54
6272,52
6273,50.19
6274,44.51
6275,37.99
6276,36.4
6277,36.1
6278,36.45
6279,38.88
6280,50
6281,52.2
6282,56.04
6283,56.24
6284,51.24
6285,48.09
6286,38.65
6287,37.37
6288,28
6289,25.06
6290,20.84
6291,22.12
6292,24.04
6293,42.5
6294,52.05
6295,60.73
6296,52.09
6297,49.48
6298,45.89
6299,43.96
6300,40.83
6301,37.92
6302,34.79
6303,35.86
6304,44.9
6305,47.77
6306,50.75
6307,51.1
6308,44.08
6309,40.44
6310,34.2
6311,33.07
6312,26.94
6313,22.91
6314,17.1
6315,15.79
6316,15.78
6317,19.29
6318,20.42
6319,27.89
6320,36.5
6321,31.27
6322,29.86
6323,28.38
6324,27.34
6325,26.7
6326,27.02
6327,26.33
6328,32.49
6329,37.47
6330,44.6
6331,46.32
6332,34.93
6333,33.1
6334,30.56
6335,27.62
6336,28.14
6337,19.9
6338,26.24
6339,13.59
6340,19.28
6341,19.56
6342,18.67
6343,26
6344,23.33
6345,26.24
6346,26.91
6347,26.58
6348,24.9
6349,25.05
6350,26.49
6351,27.27
6352,34.99
6353,39.01
6354,40.97
6355,38.5
6356,34.44
6357,33.4
6358,31.99
6359,27.66
6360,27.2
6361,27.38
6362,24.34
6363,22.63
6364,31.29
6365,38.64
6366,48.99
6367,50
6368,50.2
6369,49.99
6370,48.93
6371,48
6372,45.77
6373,43
6374,41.75
6375,41.41
6376,45
6377,48.61
6378,55.4
6379,52.48
6380,49.21
6381,42.85
6382,41
6383,32.47
6384,28.14
6385,24.24
6386,22.85
6387,19.97
6388,23.93
6389,39.07
6390,49.75
6391,50.01
6392,50.26
6393,49.2
6394,48.19
6395,44.97
6396,42.23
6397,40.01
6398,39.57
6399,39.91
6400,41.8
6401,47.57
6402,54.44
6403,53.34
6404,48.25
6405,41.02
6406,34.72
6407,34.27
6408,25.79
6409,24.12
6410,19.35
6411,16.01
6412,22.05
6413,31.99
6414,45.54
6415,49.36
6416,49.19
6417,49.11
6418,48.03
6419,48.88
6420,46.83
6421,44.16
6422,40.18
6423,40.89
6424,44.96
6425,46.99
6426,50.14
6427,51.74
6428,47.68
6429,41.83
6430,38.15
6431,41.11
6432,32.15
6433,28.07
6434,20.18
6435,20.91
6436,24.9
6437,39.77
6438,50.29
6439,51.51
6440,50.74
6441,49.84
6442,48.88
6443,46.27
6444,40.02
6445,34.87
6446,33.26
6447,33.49
6448,39.09
6449,45.75
6450,50
6451,50.94
6452,42.41
6453,37.47
6454,31.42
6455,29.05
6456,27.52
6457,26.76
6458,20.51
6459,17.95
6460,19.24
6461,40.03
6462,48.37
6463,50.31
6464,50.15
6465,49.55
6466,49.27
6467,45.98
6468,41.11
6469,37.08
6470,32.11
6471,32.9
6472,36.24
6473,42.99
6474,48.36
6475,47.49
6476,35.14
6477,35.52
6478,30.2
6479,26.5
6480,20.17
6481,21.79
6482,18.2
6483,14.86
6484,15.22
6485,23.5
6486,27.46
6487,33.2
6488,34.58
6489,31.83
6490,31.85
6491,34.94
6492,20.89
6493,13.63
6494,15.55
6495,24
6496,32.28
6497,38.19
6498,43.69
6499,41.59
6500,36.31
6501,41.54
6502,39.1
6503,24.44
6504,24.4
6505,18.31
6506,16.16
6507,15.01
6508,13.08
6509,18.11
6510,19.7
6511,22.48
6512,23.49
6513,18.13
6514,20.38
6515,15.01
6516,10.61
6517,1.79
6518,0.82
6519,6.3
6520,12.59
6521,19.54
6522,30.23
6523,29.08
6524,20.21
6525,21.8
6526,25.41
6527,14.81
6528,11.84
6529,10.2
6530,7.07
6531,7.55
6532,15.58
6533,32.66
6534,46.02
6535,46.46
6536,48.76
6537,47.97
6538,46.54
6539,45.02
6540,40.08
6541,36.91
6542,33.88
6543,40.3
6544,47.05
6545,51.13
6546,64.37
6547,57.34
6548,49.27
6549,44.58
6550,34.6
6551,33.09
6552,27.72
6553,23.12
6554,16.46
6555,15.66
6556,21.39
6557,38.51
6558,50.03
6559,50.97
6560,49.63
6561,46.86
6562,44.92
6563,42.17
6564,41.04
6565,39.49
6566,39.38
6567,42.88
6568,47.02
6569,50.16
6570,54.99
6571,52.92
6572,50.02
6573,45.06
6574,35.69
6575,33.49
6576,26.89
6577,23.38
6578,16.89
6579,14.68
6580,15.41
6581,35
6582,50.1
6583,52
6584,51.75
6585,50
6586,46.83
6587,44.16
6588,39.95
6589,36.38
6590,35.75
6591,36.01
6592,40.55
6593,48.01
6594,51.61
6595,51.28
6596,46.87
6597,43.39
6598,38.21
6599,26.61
6600,26.41
6601,25.3
6602,25.35
6603,26.43
6604,29.31
6605,35.32
6606,50.4
6607,50.12
6608,52.13
6609,50.02
6610,47.67
6611,43.93
6612,38.97
6613,36.74
6614,36.86
6615,40.4
6616,47.93
6617,51.23
6618,55.06
6619,53.53
6620,48.06
6621,45.59
6622,35.93
6623,37.49
6624,28.97
6625,24.52
6626,17.15
6627,12.25
6628,17.65
6629,39.32
6630,48.83
6631,50.06
6632,50.6
6633,49.42
6634,49.45
6635,49.41
6636,45.17
6637,41.88
6638,43.04
6639,38.78
6640,49.39
6641,50.27
6642,53.52
6643,49.22
6644,40.5
6645,35.87
6646,37.27
6647,32.97
6648,32.47
6649,29.28
6650,28.27
6651,27.52
6652,28.51
6653,29.3
6654,31.51
6655,37.03
6656,43.25
6657,39.96
6658,39.83
6659,39.42
6660,36.51
6661,35.24
6662,35.89
6663,38.05
6664,43.59
6665,48.11
6666,52.09
6667,49.75
6668,41
6669,40
6670,35.9
6671,34.22
6672,28.94
6673,27.43
6674,28.99
6675,27
6676,27.08
6677,27.1
6678,28.97
6679,28.43
6680,33.09
6681,34.37
6682,35.98
6683,34.33
6684,30.95
6685,28.03
6686,29
6687,28.92
6688,26.41
6689,38.09
6690,43.35
6691,38.41
6692,34.93
6693,35.36
6694,34.06
6695,28.99
6696,27.07
6697,27
6698,25.77
6699,24.91
6700,30.23
6701,47.54
6702,56.49
6703,59.86
6704,56.51
6705,53.08
6706,51.75
6707,49.91
6708,48.8
6709,47.57
6710,48.04
6711,48.78
6712,51.5
6713,54.91
6714,61.76
6715,54.81
6716,44.4
6717,41.01
6718,32.77
6719,30.64
6720,27.93
6721,25
6722,22.98
6723,20.71
6724,24.39
