TIMESTAMP,RESOURCES,importCost,emission
4214,gazNat,9.99,203.5
4215,gazNat,9.99,203.5
4216,gazNat,9.99,203.5
4217,gazNat,9.99,203.5
4218,gazNat,9.99,203.5
4219,gazNat,9.99,203.5
4220,gazNat,9.99,203.5
4221,gazNat,9.99,203.5
4222,gazNat,9.99,203.5
4223,gazNat,9.99,203.5
4224,gazNat,9.99,203.5
4225,gazNat,9.99,203.5
4226,gazNat,9.99,203.5
4227,gazNat,9.99,203.5
4228,gazNat,9.99,203.5
4229,gazNat,9.99,203.5
4230,gazNat,9.99,203.5
4231,gazNat,9.99,203.5
4232,gazNat,9.99,203.5
4233,gazNat,9.99,203.5
4234,gazNat,9.99,203.5
4235,gazNat,9.99,203.5
4236,gazNat,9.99,203.5
4237,gazNat,9.99,203.5
4238,gazNat,9.99,203.5
4239,gazNat,9.99,203.5
4240,gazNat,9.99,203.5
4241,gazNat,9.99,203.5
4242,gazNat,9.99,203.5
4243,gazNat,9.99,203.5
4244,gazNat,9.99,203.5
4245,gazNat,9.99,203.5
4246,gazNat,9.99,203.5
4247,gazNat,9.99,203.5
4248,gazNat,9.99,203.5
4249,gazNat,9.99,203.5
4250,gazNat,9.19,203.5
4251,gazNat,9.19,203.5
4252,gazNat,9.19,203.5
4253,gazNat,9.19,203.5
4254,gazNat,9.19,203.5
4255,gazNat,9.19,203.5
4256,gazNat,9.19,203.5
4257,gazNat,9.19,203.5
4258,gazNat,9.19,203.5
4259,gazNat,9.19,203.5
4260,gazNat,9.19,203.5
4261,gazNat,9.19,203.5
4262,gazNat,9.19,203.5
4263,gazNat,9.19,203.5
4264,gazNat,9.19,203.5
4265,gazNat,9.19,203.5
4266,gazNat,9.19,203.5
4267,gazNat,9.19,203.5
4268,gazNat,9.19,203.5
4269,gazNat,9.19,203.5
4270,gazNat,9.19,203.5
4271,gazNat,9.19,203.5
4272,gazNat,9.19,203.5
4273,gazNat,9.19,203.5
4274,gazNat,11.06,203.5
4275,gazNat,11.06,203.5
4276,gazNat,11.06,203.5
4277,gazNat,11.06,203.5
4278,gazNat,11.06,203.5
4279,gazNat,11.06,203.5
4280,gazNat,11.06,203.5
4281,gazNat,11.06,203.5
4282,gazNat,11.06,203.5
4283,gazNat,11.06,203.5
4284,gazNat,11.06,203.5
4285,gazNat,11.06,203.5
4286,gazNat,11.06,203.5
4287,gazNat,11.06,203.5
4288,gazNat,11.06,203.5
4289,gazNat,11.06,203.5
4290,gazNat,11.06,203.5
4291,gazNat,11.06,203.5
4292,gazNat,11.06,203.5
4293,gazNat,11.06,203.5
4294,gazNat,11.06,203.5
4295,gazNat,11.06,203.5
4296,gazNat,11.06,203.5
4297,gazNat,11.06,203.5
4298,gazNat,11.06,203.5
4299,gazNat,11.06,203.5
4300,gazNat,11.06,203.5
4301,gazNat,11.06,203.5
4302,gazNat,11.06,203.5
4303,gazNat,11.06,203.5
4304,gazNat,11.06,203.5
4305,gazNat,11.06,203.5
4306,gazNat,11.06,203.5
4307,gazNat,11.06,203.5
4308,gazNat,11.06,203.5
4309,gazNat,11.06,203.5
4310,gazNat,11.06,203.5
4311,gazNat,11.06,203.5
4312,gazNat,11.06,203.5
4313,gazNat,11.06,203.5
4314,gazNat,11.06,203.5
4315,gazNat,11.06,203.5
4316,gazNat,11.06,203.5
4317,gazNat,11.06,203.5
4318,gazNat,11.06,203.5
4319,gazNat,11.06,203.5
4320,gazNat,11.06,203.5
4321,gazNat,11.06,203.5
4322,gazNat,11.6,203.5
4323,gazNat,11.6,203.5
4324,gazNat,11.6,203.5
4325,gazNat,11.6,203.5
4326,gazNat,11.6,203.5
4327,gazNat,11.6,203.5
4328,gazNat,11.6,203.5
4329,gazNat,11.6,203.5
4330,gazNat,11.6,203.5
4331,gazNat,11.6,203.5
4332,gazNat,11.6,203.5
4333,gazNat,11.6,203.5
4334,gazNat,11.6,203.5
4335,gazNat,11.6,203.5
4336,gazNat,11.6,203.5
4337,gazNat,11.6,203.5
4338,gazNat,11.6,203.5
4339,gazNat,11.6,203.5
4340,gazNat,11.6,203.5
4341,gazNat,11.6,203.5
4342,gazNat,11.6,203.5
4343,gazNat,11.6,203.5
4344,gazNat,11.6,203.5
4345,gazNat,11.6,203.5
4346,gazNat,11.6,203.5
4347,gazNat,11.6,203.5
4348,gazNat,11.6,203.5
4349,gazNat,11.6,203.5
4350,gazNat,11.6,203.5
4351,gazNat,11.6,203.5
4352,gazNat,11.6,203.5
4353,gazNat,11.6,203.5
4354,gazNat,11.6,203.5
4355,gazNat,11.6,203.5
4356,gazNat,11.6,203.5
4357,gazNat,11.6,203.5
4358,gazNat,11.6,203.5
4359,gazNat,11.6,203.5
4360,gazNat,11.6,203.5
4361,gazNat,11.6,203.5
4362,gazNat,11.6,203.5
4363,gazNat,11.6,203.5
4364,gazNat,11.6,203.5
4365,gazNat,11.6,203.5
4366,gazNat,11.6,203.5
4367,gazNat,11.6,203.5
4368,gazNat,11.6,203.5
4369,gazNat,11.6,203.5
4370,gazNat,11.6,203.5
4371,gazNat,11.6,203.5
4372,gazNat,11.6,203.5
4373,gazNat,11.6,203.5
4374,gazNat,11.6,203.5
4375,gazNat,11.6,203.5
4376,gazNat,11.6,203.5
4377,gazNat,11.6,203.5
4378,gazNat,11.6,203.5
4379,gazNat,11.6,203.5
4380,gazNat,11.6,203.5
4381,gazNat,11.6,203.5
4382,gazNat,11.6,203.5
4383,gazNat,11.6,203.5
4384,gazNat,11.6,203.5
4385,gazNat,11.6,203.5
4386,gazNat,11.6,203.5
4387,gazNat,11.6,203.5
4388,gazNat,11.6,203.5
4389,gazNat,11.6,203.5
4390,gazNat,11.6,203.5
4391,gazNat,11.6,203.5
4392,gazNat,11.6,203.5
4393,gazNat,11.6,203.5
4394,gazNat,10.31,203.5
4395,gazNat,10.31,203.5
4396,gazNat,10.31,203.5
4397,gazNat,10.31,203.5
4398,gazNat,10.31,203.5
4399,gazNat,10.31,203.5
4400,gazNat,10.31,203.5
4401,gazNat,10.31,203.5
4402,gazNat,10.31,203.5
4403,gazNat,10.31,203.5
4404,gazNat,10.31,203.5
4405,gazNat,10.31,203.5
4406,gazNat,10.31,203.5
4407,gazNat,10.31,203.5
4408,gazNat,10.31,203.5
4409,gazNat,10.31,203.5
4410,gazNat,10.31,203.5
4411,gazNat,10.31,203.5
4412,gazNat,10.31,203.5
4413,gazNat,10.31,203.5
4414,gazNat,10.31,203.5
4415,gazNat,10.31,203.5
4416,gazNat,10.31,203.5
4417,gazNat,10.31,203.5
4418,gazNat,12.4,203.5
4419,gazNat,12.4,203.5
4420,gazNat,12.4,203.5
4421,gazNat,12.4,203.5
4422,gazNat,12.4,203.5
4423,gazNat,12.4,203.5
4424,gazNat,12.4,203.5
4425,gazNat,12.4,203.5
4426,gazNat,12.4,203.5
4427,gazNat,12.4,203.5
4428,gazNat,12.4,203.5
4429,gazNat,12.4,203.5
4430,gazNat,12.4,203.5
4431,gazNat,12.4,203.5
4432,gazNat,12.4,203.5
4433,gazNat,12.4,203.5
4434,gazNat,12.4,203.5
4435,gazNat,12.4,203.5
4436,gazNat,12.4,203.5
4437,gazNat,12.4,203.5
4438,gazNat,12.4,203.5
4439,gazNat,12.4,203.5
4440,gazNat,12.4,203.5
4441,gazNat,12.4,203.5
4442,gazNat,12.4,203.5
4443,gazNat,12.4,203.5
4444,gazNat,12.4,203.5
4445,gazNat,12.4,203.5
4446,gazNat,12.4,203.5
4447,gazNat,12.4,203.5
4448,gazNat,12.4,203.5
4449,gazNat,12.4,203.5
4450,gazNat,12.4,203.5
4451,gazNat,12.4,203.5
4452,gazNat,12.4,203.5
4453,gazNat,12.4,203.5
4454,gazNat,12.4,203.5
4455,gazNat,12.4,203.5
4456,gazNat,12.4,203.5
4457,gazNat,12.4,203.5
4458,gazNat,12.4,203.5
4459,gazNat,12.4,203.5
4460,gazNat,12.4,203.5
4461,gazNat,12.4,203.5
4462,gazNat,12.4,203.5
4463,gazNat,12.4,203.5
4464,gazNat,12.4,203.5
4465,gazNat,12.4,203.5
4466,gazNat,12.72,203.5
4467,gazNat,12.72,203.5
4468,gazNat,12.72,203.5
4469,gazNat,12.72,203.5
4470,gazNat,12.72,203.5
4471,gazNat,12.72,203.5
4472,gazNat,12.72,203.5
4473,gazNat,12.72,203.5
4474,gazNat,12.72,203.5
4475,gazNat,12.72,203.5
4476,gazNat,12.72,203.5
4477,gazNat,12.72,203.5
4478,gazNat,12.72,203.5
4479,gazNat,12.72,203.5
4480,gazNat,12.72,203.5
4481,gazNat,12.72,203.5
4482,gazNat,12.72,203.5
4483,gazNat,12.72,203.5
4484,gazNat,12.72,203.5
4485,gazNat,12.72,203.5
4486,gazNat,12.72,203.5
4487,gazNat,12.72,203.5
4488,gazNat,12.72,203.5
4489,gazNat,12.72,203.5
4490,gazNat,12.72,203.5
4491,gazNat,12.72,203.5
4492,gazNat,12.72,203.5
4493,gazNat,12.72,203.5
4494,gazNat,12.72,203.5
4495,gazNat,12.72,203.5
4496,gazNat,12.72,203.5
4497,gazNat,12.72,203.5
4498,gazNat,12.72,203.5
4499,gazNat,12.72,203.5
4500,gazNat,12.72,203.5
4501,gazNat,12.72,203.5
4502,gazNat,12.72,203.5
4503,gazNat,12.72,203.5
4504,gazNat,12.72,203.5
4505,gazNat,12.72,203.5
4506,gazNat,12.72,203.5
4507,gazNat,12.72,203.5
4508,gazNat,12.72,203.5
4509,gazNat,12.72,203.5
4510,gazNat,12.72,203.5
4511,gazNat,12.72,203.5
4512,gazNat,12.72,203.5
4513,gazNat,12.72,203.5
4514,gazNat,12.13,203.5
4515,gazNat,12.13,203.5
4516,gazNat,12.13,203.5
4517,gazNat,12.13,203.5
4518,gazNat,12.13,203.5
4519,gazNat,12.13,203.5
4520,gazNat,12.13,203.5
4521,gazNat,12.13,203.5
4522,gazNat,12.13,203.5
4523,gazNat,12.13,203.5
4524,gazNat,12.13,203.5
4525,gazNat,12.13,203.5
4526,gazNat,12.13,203.5
4527,gazNat,12.13,203.5
4528,gazNat,12.13,203.5
4529,gazNat,12.13,203.5
4530,gazNat,12.13,203.5
4531,gazNat,12.13,203.5
4532,gazNat,12.13,203.5
4533,gazNat,12.13,203.5
4534,gazNat,12.13,203.5
4535,gazNat,12.13,203.5
4536,gazNat,12.13,203.5
4537,gazNat,12.13,203.5
4538,gazNat,11.76,203.5
4539,gazNat,11.76,203.5
4540,gazNat,11.76,203.5
4541,gazNat,11.76,203.5
4542,gazNat,11.76,203.5
4543,gazNat,11.76,203.5
4544,gazNat,11.76,203.5
4545,gazNat,11.76,203.5
4546,gazNat,11.76,203.5
4547,gazNat,11.76,203.5
4548,gazNat,11.76,203.5
4549,gazNat,11.76,203.5
4550,gazNat,11.76,203.5
4551,gazNat,11.76,203.5
4552,gazNat,11.76,203.5
4553,gazNat,11.76,203.5
4554,gazNat,11.76,203.5
4555,gazNat,11.76,203.5
4556,gazNat,11.76,203.5
4557,gazNat,11.76,203.5
4558,gazNat,11.76,203.5
4559,gazNat,11.76,203.5
4560,gazNat,11.76,203.5
4561,gazNat,11.76,203.5
4562,gazNat,11.76,203.5
4563,gazNat,11.76,203.5
4564,gazNat,11.76,203.5
4565,gazNat,11.76,203.5
4566,gazNat,11.76,203.5
4567,gazNat,11.76,203.5
4568,gazNat,11.76,203.5
4569,gazNat,11.76,203.5
4570,gazNat,11.76,203.5
4571,gazNat,11.76,203.5
4572,gazNat,11.76,203.5
4573,gazNat,11.76,203.5
4574,gazNat,11.76,203.5
4575,gazNat,11.76,203.5
4576,gazNat,11.76,203.5
4577,gazNat,11.76,203.5
4578,gazNat,11.76,203.5
4579,gazNat,11.76,203.5
4580,gazNat,11.76,203.5
4581,gazNat,11.76,203.5
4582,gazNat,11.76,203.5
4583,gazNat,11.76,203.5
4584,gazNat,11.76,203.5
4585,gazNat,11.76,203.5
4586,gazNat,11.06,203.5
4587,gazNat,11.06,203.5
4588,gazNat,11.06,203.5
4589,gazNat,11.06,203.5
4590,gazNat,11.06,203.5
4591,gazNat,11.06,203.5
4592,gazNat,11.06,203.5
4593,gazNat,11.06,203.5
4594,gazNat,11.06,203.5
4595,gazNat,11.06,203.5
4596,gazNat,11.06,203.5
4597,gazNat,11.06,203.5
4598,gazNat,11.06,203.5
4599,gazNat,11.06,203.5
4600,gazNat,11.06,203.5
4601,gazNat,11.06,203.5
4602,gazNat,11.06,203.5
4603,gazNat,11.06,203.5
4604,gazNat,11.06,203.5
4605,gazNat,11.06,203.5
4606,gazNat,11.06,203.5
4607,gazNat,11.06,203.5
4608,gazNat,11.06,203.5
4609,gazNat,11.06,203.5
4610,gazNat,12.77,203.5
4611,gazNat,12.77,203.5
4612,gazNat,12.77,203.5
4613,gazNat,12.77,203.5
4614,gazNat,12.77,203.5
4615,gazNat,12.77,203.5
4616,gazNat,12.77,203.5
4617,gazNat,12.77,203.5
4618,gazNat,12.77,203.5
4619,gazNat,12.77,203.5
4620,gazNat,12.77,203.5
4621,gazNat,12.77,203.5
4622,gazNat,12.77,203.5
4623,gazNat,12.77,203.5
4624,gazNat,12.77,203.5
4625,gazNat,12.77,203.5
4626,gazNat,12.77,203.5
4627,gazNat,12.77,203.5
4628,gazNat,12.77,203.5
4629,gazNat,12.77,203.5
4630,gazNat,12.77,203.5
4631,gazNat,12.77,203.5
4632,gazNat,12.77,203.5
4633,gazNat,12.77,203.5
4634,gazNat,12.77,203.5
4635,gazNat,12.77,203.5
4636,gazNat,12.77,203.5
4637,gazNat,12.77,203.5
4638,gazNat,12.77,203.5
4639,gazNat,12.77,203.5
4640,gazNat,12.77,203.5
4641,gazNat,12.77,203.5
4642,gazNat,12.77,203.5
4643,gazNat,12.77,203.5
4644,gazNat,12.77,203.5
4645,gazNat,12.77,203.5
4646,gazNat,12.77,203.5
4647,gazNat,12.77,203.5
4648,gazNat,12.77,203.5
4649,gazNat,12.77,203.5
4650,gazNat,12.77,203.5
4651,gazNat,12.77,203.5
4652,gazNat,12.77,203.5
4653,gazNat,12.77,203.5
4654,gazNat,12.77,203.5
4655,gazNat,12.77,203.5
4656,gazNat,12.77,203.5
4657,gazNat,12.77,203.5
4658,gazNat,10.47,203.5
4659,gazNat,10.47,203.5
4660,gazNat,10.47,203.5
4661,gazNat,10.47,203.5
4662,gazNat,10.47,203.5
4663,gazNat,10.47,203.5
4664,gazNat,10.47,203.5
4665,gazNat,10.47,203.5
4666,gazNat,10.47,203.5
4667,gazNat,10.47,203.5
4668,gazNat,10.47,203.5
4669,gazNat,10.47,203.5
4670,gazNat,10.47,203.5
4671,gazNat,10.47,203.5
4672,gazNat,10.47,203.5
4673,gazNat,10.47,203.5
4674,gazNat,10.47,203.5
4675,gazNat,10.47,203.5
4676,gazNat,10.47,203.5
4677,gazNat,10.47,203.5
4678,gazNat,10.47,203.5
4679,gazNat,10.47,203.5
4680,gazNat,10.47,203.5
4681,gazNat,10.47,203.5
4682,gazNat,10.47,203.5
4683,gazNat,10.47,203.5
4684,gazNat,10.47,203.5
4685,gazNat,10.47,203.5
4686,gazNat,10.47,203.5
4687,gazNat,10.47,203.5
4688,gazNat,10.47,203.5
4689,gazNat,10.47,203.5
4690,gazNat,10.47,203.5
4691,gazNat,10.47,203.5
4692,gazNat,10.47,203.5
4693,gazNat,10.47,203.5
4694,gazNat,10.47,203.5
4695,gazNat,10.47,203.5
4696,gazNat,10.47,203.5
4697,gazNat,10.47,203.5
4698,gazNat,10.47,203.5
4699,gazNat,10.47,203.5
4700,gazNat,10.47,203.5
4701,gazNat,10.47,203.5
4702,gazNat,10.47,203.5
4703,gazNat,10.47,203.5
4704,gazNat,10.47,203.5
4705,gazNat,10.47,203.5
4706,gazNat,11.43,203.5
4707,gazNat,11.43,203.5
4708,gazNat,11.43,203.5
4709,gazNat,11.43,203.5
4710,gazNat,11.43,203.5
4711,gazNat,11.43,203.5
4712,gazNat,11.43,203.5
4713,gazNat,11.43,203.5
4714,gazNat,11.43,203.5
4715,gazNat,11.43,203.5
4716,gazNat,11.43,203.5
4717,gazNat,11.43,203.5
4718,gazNat,11.43,203.5
4719,gazNat,11.43,203.5
4720,gazNat,11.43,203.5
4721,gazNat,11.43,203.5
4722,gazNat,11.43,203.5
4723,gazNat,11.43,203.5
4724,gazNat,11.43,203.5
4725,gazNat,11.43,203.5
4726,gazNat,11.43,203.5
4727,gazNat,11.43,203.5
4728,gazNat,11.43,203.5
4729,gazNat,11.43,203.5
4730,gazNat,11.43,203.5
4731,gazNat,11.43,203.5
4732,gazNat,11.43,203.5
4733,gazNat,11.43,203.5
4734,gazNat,11.43,203.5
4735,gazNat,11.43,203.5
4736,gazNat,11.43,203.5
4737,gazNat,11.43,203.5
4738,gazNat,11.43,203.5
4739,gazNat,11.43,203.5
4740,gazNat,11.43,203.5
4741,gazNat,11.43,203.5
4742,gazNat,11.43,203.5
4743,gazNat,11.43,203.5
4744,gazNat,11.43,203.5
4745,gazNat,11.43,203.5
4746,gazNat,11.43,203.5
4747,gazNat,11.43,203.5
4748,gazNat,11.43,203.5
4749,gazNat,11.43,203.5
4750,gazNat,11.43,203.5
4751,gazNat,11.43,203.5
4752,gazNat,11.43,203.5
4753,gazNat,11.43,203.5
4754,gazNat,9.99,203.5
4755,gazNat,9.99,203.5
4756,gazNat,9.99,203.5
4757,gazNat,9.99,203.5
4758,gazNat,9.99,203.5
4759,gazNat,9.99,203.5
4760,gazNat,9.99,203.5
4761,gazNat,9.99,203.5
4762,gazNat,9.99,203.5
4763,gazNat,9.99,203.5
4764,gazNat,9.99,203.5
4765,gazNat,9.99,203.5
4766,gazNat,9.99,203.5
4767,gazNat,9.99,203.5
4768,gazNat,9.99,203.5
4769,gazNat,9.99,203.5
4770,gazNat,9.99,203.5
4771,gazNat,9.99,203.5
4772,gazNat,9.99,203.5
4773,gazNat,9.99,203.5
4774,gazNat,9.99,203.5
4775,gazNat,9.99,203.5
4776,gazNat,9.99,203.5
4777,gazNat,9.99,203.5
4778,gazNat,9.99,203.5
4779,gazNat,9.99,203.5
4780,gazNat,9.99,203.5
4781,gazNat,9.99,203.5
4782,gazNat,9.99,203.5
4783,gazNat,9.99,203.5
4784,gazNat,9.99,203.5
4785,gazNat,9.99,203.5
4786,gazNat,9.99,203.5
4787,gazNat,9.99,203.5
4788,gazNat,9.99,203.5
4789,gazNat,9.99,203.5
4790,gazNat,9.99,203.5
4791,gazNat,9.99,203.5
4792,gazNat,9.99,203.5
4793,gazNat,9.99,203.5
4794,gazNat,9.99,203.5
4795,gazNat,9.99,203.5
4796,gazNat,9.99,203.5
4797,gazNat,9.99,203.5
4798,gazNat,9.99,203.5
4799,gazNat,9.99,203.5
4800,gazNat,9.99,203.5
4801,gazNat,9.99,203.5
4802,gazNat,9.99,203.5
4803,gazNat,9.99,203.5
4804,gazNat,9.99,203.5
4805,gazNat,9.99,203.5
4806,gazNat,9.99,203.5
4807,gazNat,9.99,203.5
4808,gazNat,9.99,203.5
4809,gazNat,9.99,203.5
4810,gazNat,9.99,203.5
4811,gazNat,9.99,203.5
4812,gazNat,9.99,203.5
4813,gazNat,9.99,203.5
4814,gazNat,9.99,203.5
4815,gazNat,9.99,203.5
4816,gazNat,9.99,203.5
4817,gazNat,9.99,203.5
4818,gazNat,9.99,203.5
4819,gazNat,9.99,203.5
4820,gazNat,9.99,203.5
4821,gazNat,9.99,203.5
4822,gazNat,9.99,203.5
4823,gazNat,9.99,203.5
4824,gazNat,9.99,203.5
4825,gazNat,9.99,203.5
4826,gazNat,10.31,203.5
4827,gazNat,10.31,203.5
4828,gazNat,10.31,203.5
4829,gazNat,10.31,203.5
4830,gazNat,10.31,203.5
4831,gazNat,10.31,203.5
4832,gazNat,10.31,203.5
4833,gazNat,10.31,203.5
4834,gazNat,10.31,203.5
4835,gazNat,10.31,203.5
4836,gazNat,10.31,203.5
4837,gazNat,10.31,203.5
4838,gazNat,10.31,203.5
4839,gazNat,10.31,203.5
4840,gazNat,10.31,203.5
4841,gazNat,10.31,203.5
4842,gazNat,10.31,203.5
4843,gazNat,10.31,203.5
4844,gazNat,10.31,203.5
4845,gazNat,10.31,203.5
4846,gazNat,10.31,203.5
4847,gazNat,10.31,203.5
4848,gazNat,10.31,203.5
4849,gazNat,10.31,203.5
4850,gazNat,10.31,203.5
4851,gazNat,10.31,203.5
4852,gazNat,10.31,203.5
4853,gazNat,10.31,203.5
4854,gazNat,10.31,203.5
4855,gazNat,10.31,203.5
4856,gazNat,10.31,203.5
4857,gazNat,10.31,203.5
4858,gazNat,10.31,203.5
4859,gazNat,10.31,203.5
4860,gazNat,10.31,203.5
4861,gazNat,10.31,203.5
4862,gazNat,10.31,203.5
4863,gazNat,10.31,203.5
4864,gazNat,10.31,203.5
4865,gazNat,10.31,203.5
4866,gazNat,10.31,203.5
4867,gazNat,10.31,203.5
4868,gazNat,10.31,203.5
4869,gazNat,10.31,203.5
4870,gazNat,10.31,203.5
4871,gazNat,10.31,203.5
4872,gazNat,10.31,203.5
4873,gazNat,10.31,203.5
4874,gazNat,9.66,203.5
4875,gazNat,9.66,203.5
4876,gazNat,9.66,203.5
4877,gazNat,9.66,203.5
4878,gazNat,9.66,203.5
4879,gazNat,9.66,203.5
4880,gazNat,9.66,203.5
4881,gazNat,9.66,203.5
4882,gazNat,9.66,203.5
4883,gazNat,9.66,203.5
4884,gazNat,9.66,203.5
4885,gazNat,9.66,203.5
4886,gazNat,9.66,203.5
4887,gazNat,9.66,203.5
4888,gazNat,9.66,203.5
4889,gazNat,9.66,203.5
4890,gazNat,9.66,203.5
4891,gazNat,9.66,203.5
4892,gazNat,9.66,203.5
4893,gazNat,9.66,203.5
4894,gazNat,9.66,203.5
4895,gazNat,9.66,203.5
4896,gazNat,9.66,203.5
4897,gazNat,9.66,203.5
4898,gazNat,9.66,203.5
4899,gazNat,9.66,203.5
4900,gazNat,9.66,203.5
4901,gazNat,9.66,203.5
4902,gazNat,9.66,203.5
4903,gazNat,9.66,203.5
4904,gazNat,9.66,203.5
4905,gazNat,9.66,203.5
4906,gazNat,9.66,203.5
4907,gazNat,9.66,203.5
4908,gazNat,9.66,203.5
4909,gazNat,9.66,203.5
4910,gazNat,9.66,203.5
4911,gazNat,9.66,203.5
4912,gazNat,9.66,203.5
4913,gazNat,9.66,203.5
4914,gazNat,9.66,203.5
4915,gazNat,9.66,203.5
4916,gazNat,9.66,203.5
4917,gazNat,9.66,203.5
4918,gazNat,9.66,203.5
4919,gazNat,9.66,203.5
4920,gazNat,9.66,203.5
4921,gazNat,9.66,203.5
4922,gazNat,11.27,203.5
4923,gazNat,11.27,203.5
4924,gazNat,11.27,203.5
4925,gazNat,11.27,203.5
4926,gazNat,11.27,203.5
4927,gazNat,11.27,203.5
4928,gazNat,11.27,203.5
4929,gazNat,11.27,203.5
4930,gazNat,11.27,203.5
4931,gazNat,11.27,203.5
4932,gazNat,11.27,203.5
4933,gazNat,11.27,203.5
4934,gazNat,11.27,203.5
4935,gazNat,11.27,203.5
4936,gazNat,11.27,203.5
4937,gazNat,11.27,203.5
4938,gazNat,11.27,203.5
4939,gazNat,11.27,203.5
4940,gazNat,11.27,203.5
4941,gazNat,11.27,203.5
4942,gazNat,11.27,203.5
4943,gazNat,11.27,203.5
4944,gazNat,11.27,203.5
4945,gazNat,11.27,203.5
4946,gazNat,11.27,203.5
4947,gazNat,11.27,203.5
4948,gazNat,11.27,203.5
4949,gazNat,11.27,203.5
4950,gazNat,11.27,203.5
4951,gazNat,11.27,203.5
4952,gazNat,11.27,203.5
4953,gazNat,11.27,203.5
4954,gazNat,11.27,203.5
4955,gazNat,11.27,203.5
4956,gazNat,11.27,203.5
4957,gazNat,11.27,203.5
4958,gazNat,11.27,203.5
4959,gazNat,11.27,203.5
4960,gazNat,11.27,203.5
4961,gazNat,11.27,203.5
4962,gazNat,11.27,203.5
4963,gazNat,11.27,203.5
4964,gazNat,11.27,203.5
4965,gazNat,11.27,203.5
4966,gazNat,11.27,203.5
4967,gazNat,11.27,203.5
4968,gazNat,11.27,203.5
4969,gazNat,11.27,203.5
4970,gazNat,9.64,203.5
4971,gazNat,9.64,203.5
4972,gazNat,9.64,203.5
4973,gazNat,9.64,203.5
4974,gazNat,9.64,203.5
4975,gazNat,9.64,203.5
4976,gazNat,9.64,203.5
4977,gazNat,9.64,203.5
4978,gazNat,9.64,203.5
4979,gazNat,9.64,203.5
4980,gazNat,9.64,203.5
4981,gazNat,9.64,203.5
4982,gazNat,9.64,203.5
4983,gazNat,9.64,203.5
4984,gazNat,9.64,203.5
4985,gazNat,9.64,203.5
4986,gazNat,9.64,203.5
4987,gazNat,9.64,203.5
4988,gazNat,9.64,203.5
4989,gazNat,9.64,203.5
4990,gazNat,9.64,203.5
4991,gazNat,9.64,203.5
4992,gazNat,9.64,203.5
4993,gazNat,9.64,203.5
4994,gazNat,9.64,203.5
4995,gazNat,9.64,203.5
4996,gazNat,9.64,203.5
4997,gazNat,9.64,203.5
4998,gazNat,9.64,203.5
4999,gazNat,9.64,203.5
5000,gazNat,9.64,203.5
5001,gazNat,9.64,203.5
5002,gazNat,9.64,203.5
5003,gazNat,9.64,203.5
5004,gazNat,9.64,203.5
5005,gazNat,9.64,203.5
5006,gazNat,9.64,203.5
5007,gazNat,9.64,203.5
5008,gazNat,9.64,203.5
5009,gazNat,9.64,203.5
5010,gazNat,9.64,203.5
5011,gazNat,9.64,203.5
5012,gazNat,9.64,203.5
5013,gazNat,9.64,203.5
5014,gazNat,9.64,203.5
5015,gazNat,9.64,203.5
5016,gazNat,9.64,203.5
5017,gazNat,9.64,203.5
5018,gazNat,10.25,203.5
5019,gazNat,10.25,203.5
5020,gazNat,10.25,203.5
5021,gazNat,10.25,203.5
5022,gazNat,10.25,203.5
5023,gazNat,10.25,203.5
5024,gazNat,10.25,203.5
5025,gazNat,10.25,203.5
5026,gazNat,10.25,203.5
5027,gazNat,10.25,203.5
5028,gazNat,10.25,203.5
5029,gazNat,10.25,203.5
5030,gazNat,10.25,203.5
5031,gazNat,10.25,203.5
5032,gazNat,10.25,203.5
5033,gazNat,10.25,203.5
5034,gazNat,10.25,203.5
5035,gazNat,10.25,203.5
5036,gazNat,10.25,203.5
5037,gazNat,10.25,203.5
5038,gazNat,10.25,203.5
5039,gazNat,10.25,203.5
5040,gazNat,10.25,203.5
5041,gazNat,10.25,203.5
5042,gazNat,10.25,203.5
5043,gazNat,10.25,203.5
5044,gazNat,10.25,203.5
5045,gazNat,10.25,203.5
5046,gazNat,10.25,203.5
5047,gazNat,10.25,203.5
5048,gazNat,10.25,203.5
5049,gazNat,10.25,203.5
5050,gazNat,10.25,203.5
5051,gazNat,10.25,203.5
5052,gazNat,10.25,203.5
5053,gazNat,10.25,203.5
5054,gazNat,10.25,203.5
5055,gazNat,10.25,203.5
5056,gazNat,10.25,203.5
5057,gazNat,10.25,203.5
5058,gazNat,10.25,203.5
5059,gazNat,10.25,203.5
5060,gazNat,10.25,203.5
5061,gazNat,10.25,203.5
5062,gazNat,10.25,203.5
5063,gazNat,10.25,203.5
5064,gazNat,10.25,203.5
5065,gazNat,10.25,203.5
5066,gazNat,9.61,203.5
5067,gazNat,9.61,203.5
5068,gazNat,9.61,203.5
5069,gazNat,9.61,203.5
5070,gazNat,9.61,203.5
5071,gazNat,9.61,203.5
5072,gazNat,9.61,203.5
5073,gazNat,9.61,203.5
5074,gazNat,9.61,203.5
5075,gazNat,9.61,203.5
5076,gazNat,9.61,203.5
5077,gazNat,9.61,203.5
5078,gazNat,9.61,203.5
5079,gazNat,9.61,203.5
5080,gazNat,9.61,203.5
5081,gazNat,9.61,203.5
5082,gazNat,9.61,203.5
5083,gazNat,9.61,203.5
5084,gazNat,9.61,203.5
5085,gazNat,9.61,203.5
5086,gazNat,9.61,203.5
