TIMESTAMP,RESOURCES,areaConsumption
4379,electricity,53024
4380,electricity,54272
4381,electricity,55384
4382,electricity,55549
4383,electricity,54981
4384,electricity,54030
4385,electricity,53115
4386,electricity,52394
4387,electricity,52230
4388,electricity,52536
4389,electricity,50234
4390,electricity,47556
4391,electricity,47840
4392,electricity,50239
4393,electricity,47073
4394,electricity,42651
4395,electricity,41334
4396,electricity,39192
4397,electricity,38272
4398,electricity,39079
4399,electricity,41142
4400,electricity,45135
4401,electricity,48834
4402,electricity,51389
4403,electricity,52998
4404,electricity,54450
4405,electricity,55609
4406,electricity,55727
4407,electricity,55503
4408,electricity,54557
4409,electricity,53607
4410,electricity,52621
4411,electricity,52326
4412,electricity,52703
4413,electricity,50583
4414,electricity,47803
4415,electricity,47864
4416,electricity,50402
4417,electricity,47331
4418,electricity,42913
4419,electricity,41499
4420,electricity,39263
4421,electricity,38193
4422,electricity,38902
4423,electricity,41197
4424,electricity,45409
4425,electricity,49253
4426,electricity,51644
4427,electricity,53367
4428,electricity,54716
4429,electricity,55855
4430,electricity,55987
4431,electricity,55782
4432,electricity,54952
4433,electricity,54082
4434,electricity,53170
4435,electricity,53133
4436,electricity,53435
4437,electricity,51231
4438,electricity,48682
4439,electricity,48847
4440,electricity,51187
4441,electricity,47968
4442,electricity,43432
4443,electricity,42062
4444,electricity,39889
4445,electricity,38845
4446,electricity,39675
4447,electricity,41795
4448,electricity,46053
4449,electricity,49918
4450,electricity,52495
4451,electricity,54202
4452,electricity,55528
4453,electricity,56696
4454,electricity,56762
4455,electricity,56036
4456,electricity,55268
4457,electricity,54183
4458,electricity,53205
4459,electricity,52957
4460,electricity,52784
4461,electricity,50418
4462,electricity,48021
4463,electricity,48452
4464,electricity,51023
4465,electricity,47912
4466,electricity,43193
4467,electricity,41374
4468,electricity,38829
4469,electricity,37437
4470,electricity,37026
4471,electricity,36922
4472,electricity,38262
4473,electricity,40874
4474,electricity,44038
4475,electricity,46225
4476,electricity,47650
4477,electricity,49357
4478,electricity,49805
4479,electricity,48392
4480,electricity,47460
4481,electricity,46584
4482,electricity,46118
4483,electricity,46332
4484,electricity,46536
4485,electricity,45082
4486,electricity,43424
4487,electricity,44181
4488,electricity,47235
4489,electricity,44757
4490,electricity,40423
4491,electricity,38925
4492,electricity,36578
4493,electricity,35070
4494,electricity,34622
4495,electricity,33873
4496,electricity,34527
4497,electricity,36450
4498,electricity,39074
4499,electricity,41465
4500,electricity,43240
4501,electricity,45080
4502,electricity,45780
4503,electricity,43914
4504,electricity,42908
4505,electricity,41948
4506,electricity,41765
4507,electricity,42597
4508,electricity,43941
4509,electricity,43872
4510,electricity,43203
4511,electricity,44257
4512,electricity,46837
4513,electricity,44069
4514,electricity,39819
4515,electricity,38471
4516,electricity,36458
4517,electricity,35839
4518,electricity,37202
4519,electricity,39766
4520,electricity,43723
4521,electricity,47718
4522,electricity,50706
4523,electricity,52337
4524,electricity,53534
4525,electricity,54867
4526,electricity,55212
4527,electricity,54982
4528,electricity,54049
4529,electricity,52761
4530,electricity,51631
4531,electricity,51111
4532,electricity,51582
4533,electricity,49613
4534,electricity,47051
4535,electricity,47335
4536,electricity,49522
4537,electricity,46416
4538,electricity,42093
4539,electricity,40831
4540,electricity,38651
4541,electricity,37702
4542,electricity,38606
4543,electricity,40680
4544,electricity,44392
4545,electricity,48000
4546,electricity,50367
4547,electricity,51804
4548,electricity,52750
4549,electricity,53602
4550,electricity,53571
4551,electricity,53086
4552,electricity,52117
4553,electricity,51220
4554,electricity,50182
4555,electricity,50075
4556,electricity,50572
4557,electricity,48690
4558,electricity,46281
4559,electricity,46663
4560,electricity,49066
4561,electricity,46051
4562,electricity,41779
4563,electricity,40528
4564,electricity,38383
4565,electricity,37509
4566,electricity,38358
4567,electricity,40331
4568,electricity,44112
4569,electricity,47922
4570,electricity,50623
4571,electricity,52170
4572,electricity,53245
4573,electricity,54339
4574,electricity,54513
4575,electricity,53978
4576,electricity,53131
4577,electricity,52311
4578,electricity,51398
4579,electricity,51565
4580,electricity,51918
4581,electricity,49834
4582,electricity,47178
4583,electricity,47624
4584,electricity,50032
4585,electricity,47065
4586,electricity,42556
4587,electricity,41280
4588,electricity,39005
4589,electricity,38052
4590,electricity,38858
4591,electricity,40971
4592,electricity,44736
4593,electricity,48495
4594,electricity,50985
4595,electricity,52563
4596,electricity,53850
4597,electricity,54939
4598,electricity,55049
4599,electricity,54678
4600,electricity,53770
4601,electricity,52585
4602,electricity,51538
4603,electricity,51347
4604,electricity,51619
4605,electricity,49577
4606,electricity,47222
4607,electricity,47848
4608,electricity,50125
4609,electricity,47122
4610,electricity,42638
4611,electricity,41316
4612,electricity,39087
4613,electricity,38288
4614,electricity,39160
4615,electricity,41140
4616,electricity,44787
4617,electricity,48548
4618,electricity,51136
4619,electricity,52742
4620,electricity,53926
4621,electricity,54942
4622,electricity,54693
4623,electricity,53957
4624,electricity,52951
4625,electricity,51718
4626,electricity,50777
4627,electricity,50795
4628,electricity,50677
4629,electricity,48580
4630,electricity,46315
4631,electricity,47022
4632,electricity,49493
4633,electricity,46564
4634,electricity,42065
4635,electricity,40470
4636,electricity,37942
4637,electricity,36546
4638,electricity,36295
4639,electricity,36267
4640,electricity,37536
4641,electricity,39957
4642,electricity,42913
4643,electricity,45004
4644,electricity,46192
4645,electricity,47554
4646,electricity,47896
4647,electricity,46463
4648,electricity,45488
4649,electricity,44374
4650,electricity,43748
4651,electricity,44203
4652,electricity,44733
4653,electricity,43155
4654,electricity,41511
4655,electricity,42433
4656,electricity,45209
4657,electricity,43333
4658,electricity,39299
4659,electricity,37821
4660,electricity,35410
4661,electricity,34055
4662,electricity,33569
4663,electricity,32933
4664,electricity,33359
4665,electricity,35322
4666,electricity,37987
4667,electricity,40280
4668,electricity,41943
4669,electricity,43721
4670,electricity,44237
4671,electricity,42195
4672,electricity,41164
4673,electricity,40119
4674,electricity,39818
4675,electricity,40659
4676,electricity,41935
4677,electricity,41684
4678,electricity,41031
4679,electricity,42042
4680,electricity,44564
4681,electricity,42613
4682,electricity,38761
4683,electricity,37456
4684,electricity,35512
4685,electricity,34772
4686,electricity,36196
4687,electricity,38642
4688,electricity,42207
4689,electricity,46147
4690,electricity,48902
4691,electricity,50600
4692,electricity,51832
4693,electricity,53065
4694,electricity,52993
4695,electricity,52470
4696,electricity,51492
4697,electricity,50281
4698,electricity,49368
4699,electricity,49155
4700,electricity,50132
4701,electricity,48563
4702,electricity,46189
4703,electricity,46774
4704,electricity,48990
4705,electricity,46073
4706,electricity,41748
4707,electricity,40724
4708,electricity,38642
4709,electricity,37709
4710,electricity,38581
4711,electricity,40554
4712,electricity,44043
4713,electricity,47632
4714,electricity,50315
4715,electricity,51850
4716,electricity,53002
4717,electricity,54249
4718,electricity,54209
4719,electricity,53795
4720,electricity,52880
4721,electricity,51804
4722,electricity,50809
4723,electricity,50739
4724,electricity,51262
4725,electricity,49341
4726,electricity,46977
4727,electricity,47392
4728,electricity,49784
4729,electricity,46800
4730,electricity,42351
4731,electricity,40979
4732,electricity,38949
4733,electricity,37970
4734,electricity,38773
4735,electricity,40907
4736,electricity,44199
4737,electricity,47964
4738,electricity,50692
4739,electricity,52420
4740,electricity,53797
4741,electricity,54881
4742,electricity,54773
4743,electricity,54505
4744,electricity,53536
4745,electricity,52608
4746,electricity,51616
4747,electricity,51385
4748,electricity,51508
4749,electricity,49524
4750,electricity,46981
4751,electricity,47755
4752,electricity,49813
4753,electricity,46907
4754,electricity,42584
4755,electricity,41451
4756,electricity,39326
4757,electricity,38317
4758,electricity,39117
4759,electricity,41157
4760,electricity,44439
4761,electricity,48157
4762,electricity,50622
4763,electricity,52306
4764,electricity,53542
4765,electricity,54588
4766,electricity,54547
4767,electricity,54168
4768,electricity,53227
4769,electricity,52025
4770,electricity,51083
4771,electricity,50865
4772,electricity,51317
4773,electricity,49540
4774,electricity,47196
4775,electricity,47690
4776,electricity,49816
4777,electricity,47093
4778,electricity,42564
4779,electricity,41442
4780,electricity,39405
4781,electricity,38351
4782,electricity,39096
4783,electricity,41250
4784,electricity,44491
4785,electricity,48212
4786,electricity,50887
4787,electricity,52531
4788,electricity,53546
4789,electricity,54456
4790,electricity,54233
4791,electricity,53463
4792,electricity,52564
4793,electricity,51299
4794,electricity,50461
4795,electricity,50488
4796,electricity,50668
4797,electricity,48603
4798,electricity,46450
4799,electricity,47165
4800,electricity,49480
4801,electricity,46577
4802,electricity,42184
4803,electricity,40464
4804,electricity,38068
4805,electricity,36607
4806,electricity,36224
4807,electricity,36506
4808,electricity,37595
4809,electricity,39834
4810,electricity,42840
4811,electricity,44987
4812,electricity,46231
4813,electricity,47742
4814,electricity,47994
4815,electricity,46279
4816,electricity,45488
4817,electricity,44548
4818,electricity,43871
4819,electricity,44319
4820,electricity,44781
4821,electricity,43374
4822,electricity,42081
4823,electricity,43248
4824,electricity,45916
4825,electricity,43651
4826,electricity,39624
4827,electricity,38305
4828,electricity,35814
4829,electricity,34514
4830,electricity,34186
4831,electricity,33602
4832,electricity,33852
4833,electricity,35659
4834,electricity,38546
4835,electricity,40851
4836,electricity,42579
4837,electricity,44441
4838,electricity,44912
4839,electricity,43009
4840,electricity,42090
4841,electricity,41301
4842,electricity,41013
4843,electricity,41955
4844,electricity,43403
4845,electricity,43340
4846,electricity,42863
4847,electricity,44226
4848,electricity,46544
4849,electricity,43937
4850,electricity,39865
4851,electricity,38629
4852,electricity,36609
4853,electricity,35969
4854,electricity,37315
4855,electricity,39954
4856,electricity,43326
4857,electricity,47238
4858,electricity,50398
4859,electricity,52515
4860,electricity,54232
4861,electricity,55678
4862,electricity,56071
4863,electricity,55731
4864,electricity,54986
4865,electricity,53992
4866,electricity,53163
4867,electricity,53126
4868,electricity,53493
4869,electricity,51660
4870,electricity,49287
4871,electricity,49641
4872,electricity,51523
4873,electricity,48088
4874,electricity,43701
4875,electricity,42299
4876,electricity,40085
4877,electricity,39209
4878,electricity,40137
4879,electricity,42295
4880,electricity,45681
4881,electricity,49377
4882,electricity,52593
4883,electricity,54871
4884,electricity,56657
4885,electricity,58015
4886,electricity,58184
4887,electricity,57737
4888,electricity,56996
4889,electricity,55893
4890,electricity,55019
4891,electricity,54779
4892,electricity,54874
4893,electricity,52909
4894,electricity,50604
4895,electricity,50984
4896,electricity,52503
4897,electricity,49161
4898,electricity,44605
4899,electricity,43315
4900,electricity,41134
4901,electricity,40227
4902,electricity,41004
4903,electricity,43330
4904,electricity,46438
4905,electricity,50077
4906,electricity,53351
4907,electricity,55527
4908,electricity,57165
4909,electricity,58536
4910,electricity,58800
4911,electricity,58293
4912,electricity,57541
4913,electricity,56494
4914,electricity,55535
4915,electricity,55269
4916,electricity,55187
4917,electricity,53337
4918,electricity,51112
4919,electricity,51513
4920,electricity,53002
4921,electricity,49602
4922,electricity,45154
4923,electricity,43860
4924,electricity,41670
4925,electricity,40570
4926,electricity,41439
4927,electricity,43540
4928,electricity,46672
4929,electricity,50353
4930,electricity,53621
4931,electricity,55997
4932,electricity,57720
4933,electricity,58782
4934,electricity,58811
4935,electricity,58197
4936,electricity,57279
4937,electricity,56206
4938,electricity,55104
4939,electricity,54624
4940,electricity,54329
4941,electricity,52164
4942,electricity,49954
4943,electricity,50389
4944,electricity,51955
4945,electricity,48472
4946,electricity,43971
4947,electricity,42721
4948,electricity,40537
4949,electricity,39553
4950,electricity,40383
4951,electricity,42413
4952,electricity,45252
4953,electricity,48706
4954,electricity,51679
4955,electricity,53563
4956,electricity,54786
4957,electricity,55772
4958,electricity,55592
4959,electricity,54839
4960,electricity,53644
4961,electricity,52345
4962,electricity,51157
4963,electricity,50738
4964,electricity,50188
4965,electricity,47858
4966,electricity,45928
4967,electricity,46359
4968,electricity,48111
4969,electricity,44956
4970,electricity,40737
4971,electricity,39441
4972,electricity,37127
4973,electricity,35836
4974,electricity,35666
4975,electricity,36006
4976,electricity,36754
4977,electricity,38742
4978,electricity,41263
4979,electricity,43291
4980,electricity,44533
4981,electricity,45972
4982,electricity,46083
4983,electricity,44566
4984,electricity,43338
4985,electricity,42011
4986,electricity,41164
4987,electricity,41451
4988,electricity,42058
4989,electricity,41003
4990,electricity,39889
4991,electricity,40806
4992,electricity,43006
4993,electricity,40645
4994,electricity,36802
4995,electricity,35577
4996,electricity,33445
4997,electricity,32285
4998,electricity,32051
4999,electricity,31807
5000,electricity,32015
5001,electricity,33627
5002,electricity,35973
5003,electricity,38114
5004,electricity,39734
5005,electricity,41549
5006,electricity,41839
5007,electricity,39841
5008,electricity,38535
5009,electricity,37575
5010,electricity,37216
5011,electricity,38042
5012,electricity,39470
5013,electricity,39490
5014,electricity,39094
5015,electricity,40632
5016,electricity,42908
5017,electricity,40405
5018,electricity,36570
5019,electricity,35475
5020,electricity,33584
5021,electricity,32940
5022,electricity,34257
5023,electricity,36683
5024,electricity,39488
5025,electricity,43042
5026,electricity,45949
5027,electricity,47796
5028,electricity,48986
5029,electricity,50333
5030,electricity,50554
5031,electricity,50002
5032,electricity,49051
5033,electricity,47996
5034,electricity,47158
5035,electricity,47091
5036,electricity,47735
5037,electricity,46065
5038,electricity,44168
5039,electricity,44964
5040,electricity,46574
5041,electricity,43658
5042,electricity,39704
5043,electricity,38540
5044,electricity,36469
5045,electricity,35508
5046,electricity,36273
5047,electricity,38403
5048,electricity,41149
5049,electricity,44623
5050,electricity,47399
5051,electricity,48967
5052,electricity,50119
5053,electricity,51182
5054,electricity,51025
5055,electricity,50354
5056,electricity,49321
5057,electricity,48002
5058,electricity,47098
5059,electricity,46777
5060,electricity,47415
5061,electricity,45796
5062,electricity,43942
5063,electricity,44575
5064,electricity,46306
5065,electricity,43689
5066,electricity,39564
5067,electricity,38495
5068,electricity,36347
5069,electricity,35531
5070,electricity,36389
5071,electricity,38487
5072,electricity,41164
5073,electricity,44417
5074,electricity,46988
5075,electricity,48532
5076,electricity,49509
5077,electricity,50671
5078,electricity,50430
5079,electricity,49742
5080,electricity,48670
5081,electricity,47311
5082,electricity,46438
5083,electricity,46815
5084,electricity,47478
5085,electricity,45762
5086,electricity,43913
5087,electricity,44797
5088,electricity,46638
5089,electricity,44050
5090,electricity,39879
5091,electricity,38575
5092,electricity,36479
5093,electricity,35449
5094,electricity,36166
5095,electricity,38333
5096,electricity,40854
5097,electricity,44190
5098,electricity,46978
5099,electricity,48731
5100,electricity,49932
5101,electricity,51124
5102,electricity,50944
5103,electricity,50244
5104,electricity,49229
5105,electricity,48159
5106,electricity,47105
5107,electricity,47165
5108,electricity,47731
5109,electricity,45930
5110,electricity,44128
5111,electricity,44839
5112,electricity,46535
5113,electricity,43823
5114,electricity,39736
5115,electricity,38618
5116,electricity,36392
5117,electricity,35319
5118,electricity,36001
5119,electricity,38060
5120,electricity,40656
5121,electricity,43758
5122,electricity,46513
5123,electricity,48279
5124,electricity,49449
5125,electricity,50648
5126,electricity,50541
5127,electricity,49603
5128,electricity,48479
5129,electricity,47406
5130,electricity,46476
5131,electricity,46676
5132,electricity,46649
5133,electricity,44751
5134,electricity,42994
5135,electricity,44029
5136,electricity,45889
5137,electricity,43184
5138,electricity,38957
5139,electricity,37495
5140,electricity,35087
5141,electricity,33830
5142,electricity,33628
5143,electricity,34026
5144,electricity,34508
5145,electricity,36788
5146,electricity,39723
5147,electricity,41870
5148,electricity,43260
5149,electricity,44852
5150,electricity,45441
5151,electricity,44014
5152,electricity,43016
5153,electricity,42047
5154,electricity,41610
5155,electricity,42040
5156,electricity,42560
5157,electricity,41227
5158,electricity,40177
5159,electricity,41426
5160,electricity,43509
5161,electricity,41283
5162,electricity,37491
5163,electricity,36017
5164,electricity,33731
5165,electricity,32489
5166,electricity,32148
5167,electricity,31954
5168,electricity,31916
5169,electricity,33693
5170,electricity,36477
5171,electricity,38809
5172,electricity,40509
5173,electricity,42267
5174,electricity,42742
5175,electricity,40967
5176,electricity,39964
5177,electricity,39024
5178,electricity,38641
5179,electricity,39450
5180,electricity,40679
5181,electricity,40672
5182,electricity,40626
5183,electricity,41751
5184,electricity,43541
5185,electricity,40894
5186,electricity,37038
5187,electricity,35832
5188,electricity,33780
5189,electricity,33042
5190,electricity,33846
5191,electricity,35852
5192,electricity,38015
5193,electricity,41265
5194,electricity,44215
5195,electricity,46192
5196,electricity,47529
5197,electricity,49162
5198,electricity,49528
5199,electricity,48727
5200,electricity,47858
5201,electricity,46756
5202,electricity,45920
5203,electricity,45975
5204,electricity,46615
5205,electricity,45078
5206,electricity,43474
5207,electricity,44124
5208,electricity,45565
5209,electricity,42775
5210,electricity,38752
5211,electricity,37648
5212,electricity,35520
5213,electricity,34629
5214,electricity,35223
5215,electricity,37077
5216,electricity,39155
5217,electricity,42290
5218,electricity,45074
5219,electricity,46865
5220,electricity,48048
5221,electricity,49418
5222,electricity,49528
5223,electricity,48792
5224,electricity,47835
5225,electricity,46833
5226,electricity,45692
5227,electricity,45722
5228,electricity,46394
5229,electricity,44903
5230,electricity,43223
5231,electricity,43646
5232,electricity,45116
5233,electricity,42422
5234,electricity,38462
5235,electricity,37311
5236,electricity,35203
5237,electricity,34223
5238,electricity,34825
5239,electricity,36792
5240,electricity,38759
5241,electricity,41868
5242,electricity,44694
5243,electricity,46366
5244,electricity,47497
5245,electricity,48702
5246,electricity,48655
5247,electricity,47746
5248,electricity,46809
5249,electricity,45947
5250,electricity,45064
5251,electricity,45249
5252,electricity,45725
5253,electricity,44144
5254,electricity,42734
5255,electricity,43288
5256,electricity,44919
5257,electricity,42423
5258,electricity,38447
5259,electricity,37130
5260,electricity,35073
5261,electricity,34080
5262,electricity,34641
5263,electricity,36598
5264,electricity,38688
5265,electricity,41636
5266,electricity,44658
5267,electricity,46618
5268,electricity,47959
5269,electricity,49504
5270,electricity,49658
5271,electricity,48942
5272,electricity,48190
5273,electricity,47305
5274,electricity,46462
5275,electricity,46745
5276,electricity,47219
5277,electricity,45496
5278,electricity,44044
5279,electricity,44625
5280,electricity,46008
5281,electricity,43353
5282,electricity,39204
5283,electricity,38013
5284,electricity,35788
5285,electricity,34776
5286,electricity,35403
5287,electricity,37258
5288,electricity,39343
5289,electricity,42603
5290,electricity,45624
5291,electricity,47691
5292,electricity,49036
5293,electricity,50516
5294,electricity,50714
5295,electricity,49716
5296,electricity,48713
5297,electricity,47267
5298,electricity,45975
5299,electricity,46056
5300,electricity,45981
5301,electricity,44212
5302,electricity,43057
5303,electricity,43470
5304,electricity,44869
5305,electricity,42290
5306,electricity,38304
5307,electricity,36907
5308,electricity,34611
5309,electricity,33274
5310,electricity,33146
5311,electricity,33607
5312,electricity,33853
5313,electricity,35932
5314,electricity,38547
5315,electricity,40807
5316,electricity,42104
5317,electricity,43726
5318,electricity,44251
5319,electricity,42812
5320,electricity,41806
5321,electricity,40707
5322,electricity,40396
5323,electricity,40802
5324,electricity,41335
5325,electricity,40256
5326,electricity,39599
5327,electricity,40427
5328,electricity,42400
5329,electricity,40247
5330,electricity,36296
5331,electricity,35006
5332,electricity,32630
5333,electricity,31324
5334,electricity,31019
5335,electricity,31144
5336,electricity,31086
5337,electricity,32810
5338,electricity,35377
5339,electricity,37643
5340,electricity,39366
5341,electricity,41293
5342,electricity,41604
5343,electricity,39581
5344,electricity,38081
5345,electricity,36905
5346,electricity,36481
5347,electricity,37299
5348,electricity,38633
5349,electricity,38520
5350,electricity,38694
5351,electricity,39661
5352,electricity,41479
5353,electricity,39198
5354,electricity,35391
5355,electricity,34281
5356,electricity,32306
5357,electricity,31444
5358,electricity,32286
5359,electricity,34411
5360,electricity,36359
5361,electricity,39221
5362,electricity,41994
5363,electricity,43706
5364,electricity,44828
5365,electricity,46386
5366,electricity,46448
5367,electricity,45427
5368,electricity,44357
5369,electricity,43104
5370,electricity,42313
5371,electricity,42540
5372,electricity,43407
5373,electricity,42124
5374,electricity,41127
5375,electricity,41467
5376,electricity,43073
5377,electricity,40635
5378,electricity,36728
5379,electricity,35714
5380,electricity,33529
5381,electricity,32573
5382,electricity,33147
5383,electricity,35035
5384,electricity,36783
5385,electricity,39639
5386,electricity,42317
5387,electricity,43877
5388,electricity,44908
5389,electricity,46338
5390,electricity,46454
5391,electricity,45395
5392,electricity,44254
5393,electricity,43090
5394,electricity,42298
5395,electricity,42624
5396,electricity,43499
5397,electricity,42243
5398,electricity,41508
5399,electricity,41785
5400,electricity,43321
5401,electricity,40957
5402,electricity,37170
5403,electricity,36003
5404,electricity,33915
5405,electricity,32933
5406,electricity,33422
5407,electricity,35363
5408,electricity,37077
5409,electricity,39880
5410,electricity,42610
5411,electricity,44270
5412,electricity,45323
5413,electricity,46805
5414,electricity,46919
5415,electricity,45853
5416,electricity,44735
5417,electricity,43640
5418,electricity,42693
5419,electricity,42815
5420,electricity,43371
5421,electricity,42182
5422,electricity,41381
5423,electricity,41628
5424,electricity,43265
5425,electricity,40960
5426,electricity,36999
5427,electricity,35768
5428,electricity,33398
5429,electricity,32061
5430,electricity,31733
5431,electricity,32292
5432,electricity,32408
5433,electricity,34217
5434,electricity,36832
5435,electricity,38927
5436,electricity,40308
5437,electricity,42000
5438,electricity,42394
5439,electricity,40379
5440,electricity,39299
5441,electricity,38150
5442,electricity,37490
5443,electricity,38025
5444,electricity,39322
5445,electricity,38986
5446,electricity,39116
5447,electricity,39779
5448,electricity,41779
5449,electricity,39835
5450,electricity,36053
5451,electricity,34856
5452,electricity,32757
5453,electricity,31778
5454,electricity,32305
5455,electricity,34061
5456,electricity,35234
5457,electricity,37932
5458,electricity,40738
5459,electricity,42566
5460,electricity,43739
5461,electricity,45551
5462,electricity,45686
5463,electricity,44339
5464,electricity,43340
5465,electricity,42158
5466,electricity,41577
5467,electricity,42055
5468,electricity,42791
5469,electricity,41531
5470,electricity,41202
5471,electricity,41341
5472,electricity,42985
5473,electricity,40775
5474,electricity,36815
5475,electricity,35558
5476,electricity,33232
5477,electricity,31950
5478,electricity,31881
5479,electricity,32754
5480,electricity,33032
5481,electricity,34890
5482,electricity,37782
5483,electricity,39890
5484,electricity,41244
5485,electricity,43029
5486,electricity,43618
5487,electricity,41905
5488,electricity,40891
5489,electricity,39862
5490,electricity,39457
5491,electricity,40040
5492,electricity,40963
5493,electricity,40270
5494,electricity,40189
5495,electricity,40376
5496,electricity,42389
5497,electricity,40281
5498,electricity,36380
5499,electricity,35091
5500,electricity,32629
5501,electricity,31341
5502,electricity,31205
5503,electricity,31478
5504,electricity,31207
5505,electricity,32915
5506,electricity,35457
5507,electricity,37915
5508,electricity,39577
5509,electricity,41529
5510,electricity,41887
5511,electricity,39818
5512,electricity,38381
5513,electricity,37310
5514,electricity,36837
5515,electricity,37850
5516,electricity,39327
5517,electricity,39269
5518,electricity,39841
5519,electricity,40023
5520,electricity,41828
5521,electricity,39630
5522,electricity,35854
5523,electricity,34711
5524,electricity,32773
5525,electricity,32083
5526,electricity,32886
5527,electricity,35540
5528,electricity,37627
5529,electricity,40767
5530,electricity,43768
5531,electricity,45576
5532,electricity,46772
5533,electricity,48306
5534,electricity,48389
5535,electricity,47394
5536,electricity,46145
5537,electricity,44921
5538,electricity,43894
5539,electricity,44147
5540,electricity,45168
5541,electricity,43997
5542,electricity,43233
5543,electricity,42827
5544,electricity,44536
5545,electricity,42080
5546,electricity,38106
5547,electricity,37009
5548,electricity,34873
5549,electricity,33843
5550,electricity,34630
5551,electricity,37068
5552,electricity,39203
5553,electricity,42269
5554,electricity,45084
5555,electricity,46704
5556,electricity,47926
5557,electricity,49091
5558,electricity,49031
5559,electricity,47946
5560,electricity,46694
5561,electricity,45329
5562,electricity,44359
5563,electricity,44485
5564,electricity,45415
5565,electricity,43986
5566,electricity,43406
5567,electricity,42973
5568,electricity,44522
5569,electricity,42172
5570,electricity,38229
5571,electricity,37114
5572,electricity,35115
5573,electricity,34050
5574,electricity,34798
5575,electricity,37212
5576,electricity,39432
5577,electricity,42305
5578,electricity,45139
5579,electricity,46774
5580,electricity,47952
5581,electricity,49325
5582,electricity,49409
5583,electricity,48451
5584,electricity,47305
5585,electricity,46126
5586,electricity,45061
5587,electricity,45281
5588,electricity,46048
5589,electricity,44786
5590,electricity,44210
5591,electricity,43745
5592,electricity,45344
5593,electricity,42892
5594,electricity,38925
5595,electricity,37661
5596,electricity,35519
5597,electricity,34394
5598,electricity,35130
5599,electricity,37384
5600,electricity,39573
5601,electricity,42578
5602,electricity,45340
5603,electricity,46995
5604,electricity,48306
5605,electricity,49678
5606,electricity,49526
5607,electricity,48575
5608,electricity,47790
5609,electricity,46781
5610,electricity,45872
5611,electricity,46132
5612,electricity,46590
5613,electricity,45004
5614,electricity,44463
5615,electricity,43838
5616,electricity,45487
5617,electricity,43029
5618,electricity,38969
5619,electricity,37728
5620,electricity,35466
5621,electricity,34424
5622,electricity,35049
5623,electricity,37417
5624,electricity,39530
5625,electricity,42661
5626,electricity,45570
5627,electricity,47530
5628,electricity,48778
5629,electricity,50274
5630,electricity,50454
5631,electricity,49439
5632,electricity,48443
5633,electricity,47228
5634,electricity,46206
5635,electricity,46458
5636,electricity,46546
5637,electricity,44814
5638,electricity,44582
5639,electricity,44049
5640,electricity,45684
5641,electricity,43051
5642,electricity,38774
5643,electricity,37340
5644,electricity,34802
5645,electricity,33469
5646,electricity,33299
5647,electricity,34216
5648,electricity,34505
5649,electricity,36414
5650,electricity,39500
5651,electricity,41809
5652,electricity,43427
5653,electricity,45253
5654,electricity,45928
5655,electricity,44446
5656,electricity,43485
5657,electricity,42521
5658,electricity,41984
5659,electricity,42486
5660,electricity,42890
5661,electricity,41610
5662,electricity,41838
5663,electricity,41772
5664,electricity,43638
5665,electricity,41517
5666,electricity,37552
5667,electricity,36067
5668,electricity,33658
5669,electricity,32216
5670,electricity,31766
5671,electricity,32254
5672,electricity,31927
5673,electricity,33416
5674,electricity,36202
5675,electricity,38845
5676,electricity,40683
5677,electricity,42695
5678,electricity,43353
5679,electricity,41426
5680,electricity,40509
5681,electricity,39561
5682,electricity,39267
5683,electricity,40161
5684,electricity,41547
5685,electricity,41648
5686,electricity,42780
5687,electricity,42534
5688,electricity,44122
5689,electricity,41587
5690,electricity,37386
5691,electricity,36087
5692,electricity,33984
5693,electricity,33324
5694,electricity,34615
5695,electricity,37726
5696,electricity,40665
5697,electricity,44213
5698,electricity,47483
5699,electricity,49666
5700,electricity,51477
5701,electricity,53211
5702,electricity,53754
5703,electricity,53341
5704,electricity,52415
5705,electricity,51419
5706,electricity,50345
5707,electricity,50103
5708,electricity,50633
5709,electricity,48742
5710,electricity,48022
5711,electricity,46825
5712,electricity,47961
5713,electricity,45070
5714,electricity,40876
5715,electricity,39606
5716,electricity,37469
5717,electricity,36461
5718,electricity,37381
5719,electricity,40138
5720,electricity,43071
5721,electricity,46569
5722,electricity,49443
5723,electricity,51220
5724,electricity,52665
5725,electricity,54145
5726,electricity,54356
5727,electricity,53985
5728,electricity,52961
5729,electricity,51953
5730,electricity,50816
5731,electricity,50517
5732,electricity,50711
5733,electricity,49036
5734,electricity,48195
5735,electricity,46827
5736,electricity,48222
5737,electricity,45616
5738,electricity,41357
5739,electricity,40162
5740,electricity,37983
5741,electricity,36936
5742,electricity,37658
5743,electricity,40580
5744,electricity,43558
5745,electricity,46913
5746,electricity,49839
5747,electricity,51631
5748,electricity,53211
5749,electricity,54430
5750,electricity,54459
5751,electricity,53834
5752,electricity,52755
5753,electricity,51678
5754,electricity,50615
5755,electricity,50448
5756,electricity,50784
5757,electricity,49144
5758,electricity,48596
5759,electricity,47338
5760,electricity,48419
5761,electricity,45610
5762,electricity,41406
5763,electricity,40210
5764,electricity,38013
5765,electricity,37056
5766,electricity,37906
5767,electricity,40666
5768,electricity,43744
5769,electricity,47022
5770,electricity,49971
5771,electricity,51608
5772,electricity,53103
5773,electricity,54307
5774,electricity,54276
5775,electricity,53593
