TIMESTAMP,RESOURCES,areaConsumption
4310,electricity,44616
4311,electricity,42875
4312,electricity,41758
4313,electricity,41887
4314,electricity,43140
4315,electricity,42172
4316,electricity,40295
4317,electricity,40319
4318,electricity,46145
4319,electricity,45666
4320,electricity,40655
4321,electricity,38990
4322,electricity,36158
4323,electricity,33815
4324,electricity,32952
4325,electricity,31981
4326,electricity,32168
4327,electricity,33870
4328,electricity,36694
4329,electricity,39448
4330,electricity,41242
4331,electricity,42749
4332,electricity,44228
4333,electricity,41300
4334,electricity,39630
4335,electricity,38213
4336,electricity,37443
4337,electricity,38112
4338,electricity,39923
4339,electricity,40665
4340,electricity,40159
4341,electricity,40701
4342,electricity,46145
4343,electricity,44860
4344,electricity,39857
4345,electricity,38387
4346,electricity,36046
4347,electricity,34262
4348,electricity,35008
4349,electricity,37352
4350,electricity,42178
4351,electricity,47058
4352,electricity,49925
4353,electricity,51846
4354,electricity,52834
4355,electricity,53940
4356,electricity,54188
4357,electricity,53674
4358,electricity,52757
4359,electricity,51447
4360,electricity,50012
4361,electricity,49387
4362,electricity,50350
4363,electricity,48966
4364,electricity,45892
4365,electricity,45438
4366,electricity,50111
4367,electricity,48323
4368,electricity,43038
4369,electricity,41571
4370,electricity,39323
4371,electricity,37448
4372,electricity,37547
4373,electricity,39405
4374,electricity,43819
4375,electricity,48591
4376,electricity,51361
4377,electricity,52869
4378,electricity,54000
4379,electricity,55242
4380,electricity,55292
4381,electricity,54401
4382,electricity,53819
4383,electricity,52427
4384,electricity,51114
4385,electricity,50687
4386,electricity,51564
4387,electricity,49758
4388,electricity,46792
4389,electricity,46278
4390,electricity,50261
4391,electricity,48420
4392,electricity,43238
4393,electricity,41513
4394,electricity,39434
4395,electricity,37846
4396,electricity,37932
4397,electricity,40014
4398,electricity,43970
4399,electricity,48453
4400,electricity,51837
4401,electricity,53909
4402,electricity,54838
4403,electricity,56172
4404,electricity,55743
4405,electricity,54881
4406,electricity,53808
4407,electricity,52510
4408,electricity,51409
4409,electricity,50588
4410,electricity,51817
4411,electricity,50082
4412,electricity,47181
4413,electricity,45943
4414,electricity,50211
4415,electricity,48724
4416,electricity,43469
4417,electricity,41928
4418,electricity,39749
4419,electricity,37785
4420,electricity,37939
4421,electricity,39886
4422,electricity,44511
4423,electricity,49139
4424,electricity,52008
4425,electricity,53580
4426,electricity,54463
4427,electricity,55359
4428,electricity,55589
4429,electricity,54437
4430,electricity,53719
4431,electricity,52330
4432,electricity,51117
4433,electricity,50535
4434,electricity,51381
4435,electricity,49671
4436,electricity,46513
4437,electricity,46043
4438,electricity,50673
4439,electricity,48863
4440,electricity,43407
4441,electricity,42060
4442,electricity,39754
4443,electricity,38065
4444,electricity,38018
4445,electricity,39774
4446,electricity,44070
4447,electricity,48858
4448,electricity,51691
4449,electricity,53379
4450,electricity,54074
4451,electricity,54981
4452,electricity,55292
4453,electricity,54023
4454,electricity,53163
4455,electricity,51409
4456,electricity,50001
4457,electricity,49595
4458,electricity,49872
4459,electricity,47616
4460,electricity,44980
4461,electricity,44937
4462,electricity,50238
4463,electricity,48388
4464,electricity,42882
4465,electricity,40954
4466,electricity,38072
4467,electricity,36011
4468,electricity,35209
4469,electricity,35019
4470,electricity,35948
4471,electricity,38609
4472,electricity,42041
4473,electricity,44884
4474,electricity,46050
4475,electricity,47018
4476,electricity,48673
4477,electricity,46280
4478,electricity,45239
4479,electricity,43855
4480,electricity,43057
4481,electricity,43249
4482,electricity,44025
4483,electricity,42832
4484,electricity,40801
4485,electricity,41044
4486,electricity,46678
4487,electricity,45714
4488,electricity,40606
4489,electricity,39205
4490,electricity,36092
4491,electricity,33860
4492,electricity,33009
4493,electricity,32115
4494,electricity,32039
4495,electricity,33797
4496,electricity,36623
4497,electricity,39365
4498,electricity,41286
4499,electricity,42643
4500,electricity,44149
4501,electricity,41481
4502,electricity,40249
4503,electricity,39084
4504,electricity,38545
4505,electricity,39071
4506,electricity,40761
4507,electricity,41553
4508,electricity,41150
4509,electricity,41841
4510,electricity,47081
4511,electricity,45214
4512,electricity,39815
4513,electricity,38366
4514,electricity,36169
4515,electricity,34642
4516,electricity,35377
4517,electricity,37650
4518,electricity,41906
4519,electricity,46668
4520,electricity,50427
4521,electricity,52709
4522,electricity,54347
4523,electricity,55598
4524,electricity,55988
4525,electricity,55627
4526,electricity,55167
4527,electricity,53730
4528,electricity,52386
4529,electricity,51578
4530,electricity,52240
4531,electricity,50453
4532,electricity,47479
4533,electricity,47073
4534,electricity,51801
4535,electricity,49456
4536,electricity,43696
4537,electricity,42281
4538,electricity,40029
4539,electricity,38440
4540,electricity,38597
4541,electricity,40257
4542,electricity,43898
4543,electricity,48285
4544,electricity,51842
4545,electricity,53959
4546,electricity,55245
4547,electricity,56654
4548,electricity,56930
4549,electricity,56557
4550,electricity,56059
4551,electricity,54735
4552,electricity,53624
4553,electricity,52696
4554,electricity,52929
4555,electricity,50881
4556,electricity,48136
4557,electricity,47596
4558,electricity,52262
4559,electricity,49994
4560,electricity,43994
4561,electricity,42740
4562,electricity,40540
4563,electricity,39014
4564,electricity,38938
4565,electricity,40747
4566,electricity,43908
4567,electricity,48336
4568,electricity,51884
4569,electricity,54185
4570,electricity,55553
4571,electricity,56775
4572,electricity,57049
4573,electricity,56566
4574,electricity,56164
4575,electricity,55120
4576,electricity,53672
4577,electricity,52715
4578,electricity,53091
4579,electricity,51159
4580,electricity,48249
4581,electricity,47727
4582,electricity,52045
4583,electricity,49973
4584,electricity,44196
4585,electricity,42865
4586,electricity,40602
4587,electricity,38925
4588,electricity,39087
4589,electricity,40876
4590,electricity,44394
4591,electricity,48519
4592,electricity,51683
4593,electricity,53524
4594,electricity,54626
4595,electricity,55664
4596,electricity,55955
4597,electricity,55276
4598,electricity,54877
4599,electricity,53530
4600,electricity,52443
4601,electricity,51728
4602,electricity,52052
4603,electricity,50271
4604,electricity,47653
4605,electricity,47412
4606,electricity,51489
4607,electricity,49380
4608,electricity,43781
4609,electricity,42493
4610,electricity,40112
4611,electricity,38726
4612,electricity,38663
4613,electricity,40484
4614,electricity,43783
4615,electricity,48002
4616,electricity,51322
4617,electricity,53392
4618,electricity,54331
4619,electricity,55156
4620,electricity,55639
4621,electricity,54686
4622,electricity,53764
4623,electricity,52561
4624,electricity,51286
4625,electricity,50681
4626,electricity,50981
4627,electricity,48698
4628,electricity,46279
4629,electricity,46448
4630,electricity,51060
4631,electricity,48597
4632,electricity,43052
4633,electricity,41489
4634,electricity,38811
4635,electricity,36900
4636,electricity,36170
4637,electricity,35961
4638,electricity,36746
4639,electricity,38952
4640,electricity,41955
4641,electricity,44613
4642,electricity,45878
4643,electricity,47221
4644,electricity,48624
4645,electricity,46311
4646,electricity,45323
4647,electricity,44259
4648,electricity,43336
4649,electricity,43645
4650,electricity,44465
4651,electricity,43123
4652,electricity,41345
4653,electricity,41686
4654,electricity,46211
4655,electricity,45250
4656,electricity,40488
4657,electricity,39176
4658,electricity,36543
4659,electricity,34435
4660,electricity,33489
4661,electricity,32663
4662,electricity,32296
4663,electricity,33786
4664,electricity,36591
4665,electricity,39198
4666,electricity,40834
4667,electricity,42101
4668,electricity,43976
4669,electricity,41531
4670,electricity,40315
4671,electricity,39266
4672,electricity,38657
4673,electricity,39294
4674,electricity,40873
4675,electricity,41589
4676,electricity,41102
4677,electricity,41830
4678,electricity,46353
4679,electricity,45140
4680,electricity,40102
4681,electricity,38618
4682,electricity,36442
4683,electricity,35109
4684,electricity,35940
4685,electricity,38314
4686,electricity,41657
4687,electricity,46088
4688,electricity,49885
4689,electricity,52236
4690,electricity,53825
4691,electricity,55127
4692,electricity,55596
4693,electricity,55287
4694,electricity,54560
4695,electricity,53550
4696,electricity,52187
4697,electricity,51488
4698,electricity,52072
4699,electricity,50500
4700,electricity,47779
4701,electricity,47859
4702,electricity,51847
4703,electricity,49361
4704,electricity,43733
4705,electricity,42396
4706,electricity,40204
4707,electricity,38655
4708,electricity,38878
4709,electricity,40569
4710,electricity,43671
4711,electricity,47785
4712,electricity,51396
4713,electricity,53826
4714,electricity,55317
4715,electricity,56459
4716,electricity,56474
4717,electricity,56007
4718,electricity,55651
4719,electricity,54616
4720,electricity,53254
4721,electricity,52370
4722,electricity,52652
4723,electricity,50693
4724,electricity,47993
4725,electricity,47855
4726,electricity,51766
4727,electricity,49502
4728,electricity,43696
4729,electricity,42364
4730,electricity,40338
4731,electricity,38664
4732,electricity,39085
4733,electricity,40848
4734,electricity,43787
4735,electricity,48153
4736,electricity,51524
4737,electricity,53992
4738,electricity,55389
4739,electricity,56538
4740,electricity,56868
4741,electricity,56350
4742,electricity,55793
4743,electricity,54535
4744,electricity,53317
4745,electricity,52378
4746,electricity,52695
4747,electricity,50674
4748,electricity,47681
4749,electricity,47856
4750,electricity,51788
4751,electricity,49518
4752,electricity,43877
4753,electricity,42869
4754,electricity,40397
4755,electricity,38908
4756,electricity,39048
4757,electricity,41190
4758,electricity,44078
4759,electricity,48177
4760,electricity,51434
4761,electricity,53877
4762,electricity,55199
4763,electricity,56494
4764,electricity,56564
4765,electricity,56219
4766,electricity,55463
4767,electricity,54311
4768,electricity,52961
4769,electricity,52063
4770,electricity,52494
4771,electricity,50515
4772,electricity,47727
4773,electricity,47444
4774,electricity,51507
4775,electricity,49269
4776,electricity,43607
4777,electricity,42358
4778,electricity,40069
4779,electricity,38662
4780,electricity,38735
4781,electricity,40904
4782,electricity,43675
4783,electricity,47903
4784,electricity,51090
4785,electricity,53633
4786,electricity,54658
4787,electricity,55757
4788,electricity,55976
4789,electricity,55165
4790,electricity,54636
4791,electricity,53174
4792,electricity,51764
4793,electricity,51391
4794,electricity,51527
4795,electricity,49211
4796,electricity,46714
4797,electricity,46719
4798,electricity,50834
4799,electricity,48690
4800,electricity,42846
4801,electricity,41471
4802,electricity,38809
4803,electricity,36982
4804,electricity,36282
4805,electricity,36367
4806,electricity,36721
4807,electricity,39033
4808,electricity,42356
4809,electricity,45123
4810,electricity,46394
4811,electricity,47635
4812,electricity,48794
4813,electricity,46879
4814,electricity,45926
4815,electricity,44940
4816,electricity,44284
4817,electricity,44417
4818,electricity,45125
4819,electricity,44026
4820,electricity,42239
4821,electricity,42791
4822,electricity,47421
4823,electricity,45433
4824,electricity,40625
4825,electricity,39355
4826,electricity,36793
4827,electricity,34808
4828,electricity,33864
4829,electricity,33307
4830,electricity,32917
4831,electricity,34428
4832,electricity,37235
4833,electricity,39924
4834,electricity,41666
4835,electricity,43129
4836,electricity,44915
4837,electricity,42468
4838,electricity,41436
4839,electricity,40552
4840,electricity,40126
4841,electricity,40891
4842,electricity,42073
4843,electricity,42810
4844,electricity,42480
4845,electricity,43671
4846,electricity,48051
4847,electricity,45966
4848,electricity,40381
4849,electricity,39285
4850,electricity,37059
4851,electricity,35964
4852,electricity,36706
4853,electricity,39144
4854,electricity,42394
4855,electricity,46859
4856,electricity,50861
4857,electricity,53578
4858,electricity,55110
4859,electricity,56440
4860,electricity,56864
4861,electricity,56566
4862,electricity,55889
4863,electricity,54811
4864,electricity,53580
4865,electricity,52916
4866,electricity,53183
4867,electricity,51640
4868,electricity,48800
4869,electricity,48172
4870,electricity,52081
4871,electricity,49532
4872,electricity,43992
4873,electricity,42874
4874,electricity,40681
4875,electricity,39297
4876,electricity,39445
4877,electricity,41431
4878,electricity,44244
4879,electricity,48224
4880,electricity,51766
4881,electricity,54397
4882,electricity,55991
4883,electricity,57140
4884,electricity,57316
4885,electricity,56711
4886,electricity,56139
4887,electricity,54946
4888,electricity,53712
4889,electricity,52826
4890,electricity,53156
4891,electricity,51140
4892,electricity,48194
4893,electricity,47953
4894,electricity,51645
4895,electricity,49178
4896,electricity,43505
4897,electricity,42327
4898,electricity,40200
4899,electricity,38899
4900,electricity,39128
4901,electricity,41082
4902,electricity,43799
4903,electricity,47648
4904,electricity,51413
4905,electricity,53864
4906,electricity,55221
4907,electricity,56620
4908,electricity,56590
4909,electricity,56044
4910,electricity,55500
4911,electricity,54432
4912,electricity,53312
4913,electricity,52495
4914,electricity,53020
4915,electricity,51181
4916,electricity,48328
4917,electricity,48399
4918,electricity,52154
4919,electricity,49725
4920,electricity,44195
4921,electricity,42975
4922,electricity,40655
4923,electricity,39327
4924,electricity,39434
4925,electricity,41412
4926,electricity,44109
4927,electricity,48254
4928,electricity,51814
4929,electricity,54185
4930,electricity,55741
4931,electricity,56930
4932,electricity,57091
4933,electricity,56418
4934,electricity,56082
4935,electricity,54963
4936,electricity,53814
4937,electricity,53166
4938,electricity,53418
4939,electricity,51388
4940,electricity,48712
4941,electricity,49082
4942,electricity,52575
4943,electricity,49880
4944,electricity,44195
4945,electricity,42910
4946,electricity,40603
4947,electricity,39017
4948,electricity,39359
4949,electricity,41239
4950,electricity,43964
4951,electricity,47682
4952,electricity,51452
4953,electricity,53898
4954,electricity,54968
4955,electricity,55965
4956,electricity,56081
4957,electricity,54444
4958,electricity,54174
4959,electricity,52811
4960,electricity,51544
4961,electricity,51120
4962,electricity,51322
4963,electricity,49153
4964,electricity,46767
4965,electricity,47191
4966,electricity,50636
4967,electricity,48072
4968,electricity,42380
4969,electricity,40686
4970,electricity,38194
4971,electricity,36287
4972,electricity,35707
4973,electricity,36077
4974,electricity,36195
4975,electricity,38230
4976,electricity,41429
4977,electricity,44101
4978,electricity,45557
4979,electricity,47145
4980,electricity,48627
4981,electricity,46632
4982,electricity,45740
4983,electricity,44691
4984,electricity,43662
4985,electricity,43961
4986,electricity,44504
4987,electricity,43454
4988,electricity,41679
4989,electricity,42433
4990,electricity,46237
4991,electricity,44107
4992,electricity,39271
4993,electricity,37999
4994,electricity,35649
4995,electricity,33988
4996,electricity,33109
4997,electricity,33023
4998,electricity,32279
4999,electricity,33726
5000,electricity,36260
5001,electricity,38808
5002,electricity,40440
5003,electricity,42165
5004,electricity,43622
5005,electricity,41033
5006,electricity,39801
5007,electricity,38749
5008,electricity,38193
5009,electricity,38620
5010,electricity,40208
5011,electricity,40836
5012,electricity,40552
5013,electricity,41575
5014,electricity,45320
5015,electricity,42956
5016,electricity,38015
5017,electricity,36896
5018,electricity,34913
5019,electricity,33708
5020,electricity,34158
5021,electricity,36620
5022,electricity,39199
5023,electricity,42958
5024,electricity,46588
5025,electricity,48750
5026,electricity,50131
5027,electricity,51356
5028,electricity,51735
5029,electricity,50791
5030,electricity,50220
5031,electricity,48845
5032,electricity,47826
5033,electricity,47285
5034,electricity,47921
5035,electricity,46752
5036,electricity,44218
5037,electricity,44569
5038,electricity,47901
5039,electricity,45615
5040,electricity,40335
5041,electricity,39190
5042,electricity,37116
5043,electricity,35735
5044,electricity,35970
5045,electricity,38152
5046,electricity,40304
5047,electricity,44212
5048,electricity,47577
5049,electricity,49625
5050,electricity,51056
5051,electricity,52358
5052,electricity,52402
5053,electricity,51595
5054,electricity,50685
5055,electricity,49624
5056,electricity,48626
5057,electricity,48123
5058,electricity,48890
5059,electricity,47497
5060,electricity,44771
5061,electricity,45106
5062,electricity,48275
5063,electricity,46155
5064,electricity,40822
5065,electricity,39591
5066,electricity,37460
5067,electricity,35935
5068,electricity,36157
5069,electricity,38373
5070,electricity,40608
5071,electricity,44389
5072,electricity,47751
5073,electricity,50199
5074,electricity,51446
5075,electricity,52746
5076,electricity,53052
5077,electricity,52267
5078,electricity,51713
5079,electricity,50570
5080,electricity,49753
5081,electricity,49322
5082,electricity,49867
5083,electricity,48228
5084,electricity,45673
5085,electricity,46250
5086,electricity,49632
5087,electricity,47155
5088,electricity,41543
5089,electricity,40307
5090,electricity,38017
5091,electricity,36536
5092,electricity,36651
5093,electricity,38743
5094,electricity,40846
5095,electricity,44649
5096,electricity,48462
5097,electricity,50826
5098,electricity,52594
5099,electricity,53935
5100,electricity,54575
5101,electricity,53796
5102,electricity,53407
5103,electricity,52161
5104,electricity,51137
5105,electricity,50486
5106,electricity,50629
5107,electricity,48749
5108,electricity,46007
5109,electricity,46759
5110,electricity,49876
5111,electricity,47334
5112,electricity,41849
5113,electricity,40542
5114,electricity,38330
5115,electricity,36737
5116,electricity,36923
5117,electricity,38818
5118,electricity,40811
5119,electricity,44531
5120,electricity,48025
5121,electricity,50428
5122,electricity,51859
5123,electricity,53106
5124,electricity,53659
5125,electricity,52411
5126,electricity,51565
5127,electricity,50338
5128,electricity,49265
5129,electricity,48960
5130,electricity,48950
5131,electricity,46887
5132,electricity,44558
5133,electricity,45387
5134,electricity,48077
5135,electricity,45666
5136,electricity,40314
5137,electricity,38971
5138,electricity,36547
5139,electricity,34748
5140,electricity,34194
5141,electricity,34569
5142,electricity,34272
5143,electricity,36393
5144,electricity,39521
5145,electricity,42069
5146,electricity,43332
5147,electricity,44602
5148,electricity,46082
5149,electricity,44056
5150,electricity,43259
5151,electricity,42259
5152,electricity,41500
5153,electricity,41710
5154,electricity,42579
5155,electricity,41653
5156,electricity,40098
5157,electricity,41326
5158,electricity,45046
5159,electricity,43291
5160,electricity,38368
5161,electricity,37125
5162,electricity,34642
5163,electricity,32978
5164,electricity,32265
5165,electricity,32337
5166,electricity,31292
5167,electricity,32710
5168,electricity,35233
5169,electricity,37676
5170,electricity,39479
5171,electricity,40834
5172,electricity,42490
5173,electricity,40198
5174,electricity,38972
5175,electricity,37932
5176,electricity,37491
5177,electricity,38040
5178,electricity,39382
5179,electricity,40164
5180,electricity,39848
5181,electricity,41583
5182,electricity,45259
5183,electricity,42866
5184,electricity,37750
5185,electricity,36651
5186,electricity,34492
5187,electricity,33174
5188,electricity,33556
5189,electricity,35651
5190,electricity,37280
5191,electricity,40630
5192,electricity,44279
5193,electricity,46842
5194,electricity,48314
5195,electricity,49929
5196,electricity,50894
5197,electricity,49961
5198,electricity,49218
5199,electricity,48041
5200,electricity,47035
5201,electricity,46531
5202,electricity,47045
5203,electricity,45865
5204,electricity,43737
5205,electricity,44398
5206,electricity,47588
5207,electricity,45014
5208,electricity,39635
5209,electricity,38492
5210,electricity,36387
5211,electricity,34973
5212,electricity,35122
5213,electricity,36944
5214,electricity,38551
5215,electricity,41711
5216,electricity,44999
5217,electricity,47349
5218,electricity,48674
5219,electricity,49724
5220,electricity,50333
5221,electricity,49125
5222,electricity,48332
5223,electricity,47206
5224,electricity,46248
5225,electricity,45950
5226,electricity,46528
5227,electricity,45173
5228,electricity,43176
5229,electricity,43608
5230,electricity,46504
5231,electricity,44111
5232,electricity,38908
5233,electricity,37796
5234,electricity,35703
5235,electricity,34288
5236,electricity,34422
5237,electricity,36271
5238,electricity,37996
5239,electricity,41126
5240,electricity,44325
5241,electricity,46700
5242,electricity,47869
5243,electricity,49275
5244,electricity,49143
5245,electricity,47733
5246,electricity,46868
5247,electricity,45664
5248,electricity,44673
5249,electricity,44408
5250,electricity,45323
5251,electricity,44047
5252,electricity,41944
5253,electricity,42275
5254,electricity,44946
5255,electricity,42918
5256,electricity,38168
5257,electricity,36851
5258,electricity,34856
5259,electricity,33346
5260,electricity,33615
5261,electricity,35790
5262,electricity,37326
5263,electricity,40489
5264,electricity,43608
5265,electricity,45910
5266,electricity,47351
5267,electricity,48127
5268,electricity,48423
5269,electricity,47060
5270,electricity,46331
5271,electricity,45004
5272,electricity,44006
5273,electricity,43740
5274,electricity,44592
5275,electricity,43268
5276,electricity,41164
5277,electricity,42197
5278,electricity,45248
5279,electricity,43180
5280,electricity,38079
5281,electricity,37199
5282,electricity,34823
5283,electricity,33295
5284,electricity,33482
5285,electricity,35423
5286,electricity,37042
5287,electricity,40243
5288,electricity,43291
5289,electricity,45617
5290,electricity,46705
5291,electricity,47683
5292,electricity,48461
5293,electricity,46722
5294,electricity,45875
5295,electricity,44368
5296,electricity,43388
5297,electricity,43250
5298,electricity,43956
5299,electricity,42580
5300,electricity,40707
5301,electricity,41917
5302,electricity,45009
5303,electricity,42911
5304,electricity,37749
5305,electricity,36519
5306,electricity,34056
5307,electricity,32368
5308,electricity,31963
5309,electricity,32649
5310,electricity,32314
5311,electricity,34172
5312,electricity,37224
5313,electricity,39711
5314,electricity,41052
5315,electricity,42311
5316,electricity,43891
5317,electricity,41639
5318,electricity,40655
5319,electricity,39423
5320,electricity,38569
5321,electricity,39147
5322,electricity,40022
5323,electricity,39286
5324,electricity,37879
5325,electricity,39603
5326,electricity,43000
5327,electricity,41407
5328,electricity,36628
5329,electricity,35359
5330,electricity,32833
5331,electricity,31093
5332,electricity,30433
5333,electricity,30584
5334,electricity,29627
5335,electricity,30869
5336,electricity,33452
5337,electricity,36103
5338,electricity,37622
5339,electricity,39009
5340,electricity,40774
5341,electricity,38152
5342,electricity,37004
5343,electricity,35711
5344,electricity,35138
5345,electricity,35692
5346,electricity,37335
5347,electricity,38134
5348,electricity,37996
5349,electricity,39942
5350,electricity,43275
5351,electricity,41079
5352,electricity,36160
5353,electricity,35075
5354,electricity,32974
5355,electricity,31629
5356,electricity,31875
5357,electricity,34038
5358,electricity,35507
5359,electricity,38576
5360,electricity,41827
5361,electricity,44214
5362,electricity,45581
5363,electricity,47081
5364,electricity,48077
5365,electricity,46778
5366,electricity,45911
5367,electricity,44638
5368,electricity,43772
5369,electricity,43598
5370,electricity,44510
5371,electricity,43684
5372,electricity,41670
5373,electricity,42626
5374,electricity,45485
5375,electricity,43297
5376,electricity,38067
5377,electricity,37012
5378,electricity,34793
5379,electricity,33236
5380,electricity,33392
5381,electricity,35231
5382,electricity,36670
5383,electricity,39563
5384,electricity,42663
5385,electricity,45136
5386,electricity,46339
5387,electricity,47608
5388,electricity,48122
5389,electricity,46894
5390,electricity,46105
5391,electricity,44796
5392,electricity,43695
5393,electricity,43673
5394,electricity,44664
5395,electricity,43460
5396,electricity,41858
5397,electricity,42892
5398,electricity,45675
5399,electricity,43501
5400,electricity,38370
5401,electricity,37273
5402,electricity,34986
5403,electricity,33465
5404,electricity,33541
5405,electricity,35290
5406,electricity,36789
5407,electricity,39687
5408,electricity,42822
5409,electricity,45033
5410,electricity,46131
5411,electricity,47402
5412,electricity,48310
5413,electricity,46666
5414,electricity,46048
5415,electricity,44494
5416,electricity,43674
5417,electricity,43598
5418,electricity,44367
5419,electricity,43287
5420,electricity,41529
5421,electricity,42754
5422,electricity,45549
5423,electricity,43485
5424,electricity,38470
5425,electricity,37273
5426,electricity,34853
5427,electricity,33081
5428,electricity,32396
5429,electricity,32751
5430,electricity,32226
5431,electricity,33601
5432,electricity,36150
5433,electricity,38628
5434,electricity,40136
5435,electricity,41585
5436,electricity,43078
5437,electricity,40627
5438,electricity,39413
5439,electricity,38166
5440,electricity,37721
5441,electricity,38022
5442,electricity,39286
5443,electricity,39630
5444,electricity,39150
5445,electricity,40794
5446,electricity,43843
5447,electricity,42258
5448,electricity,37344
5449,electricity,36223
5450,electricity,34030
5451,electricity,32628
5452,electricity,32655
5453,electricity,34248
5454,electricity,35013
5455,electricity,37560
5456,electricity,40748
5457,electricity,43234
5458,electricity,44615
5459,electricity,46085
5460,electricity,47510
5461,electricity,45948
5462,electricity,45172
5463,electricity,43955
5464,electricity,43151
5465,electricity,43381
5466,electricity,44170
5467,electricity,43004
5468,electricity,41814
5469,electricity,42655
5470,electricity,45262
5471,electricity,43324
5472,electricity,38347
5473,electricity,36885
5474,electricity,34534
5475,electricity,32831
5476,electricity,32564
5477,electricity,33229
5478,electricity,33166
5479,electricity,34760
5480,electricity,37671
5481,electricity,40320
5482,electricity,41647
5483,electricity,42986
5484,electricity,44447
5485,electricity,42469
5486,electricity,41755
5487,electricity,40588
5488,electricity,39935
5489,electricity,40189
5490,electricity,41106
5491,electricity,40506
5492,electricity,39798
5493,electricity,40760
5494,electricity,43786
5495,electricity,42243
5496,electricity,37323
5497,electricity,36160
5498,electricity,33816
5499,electricity,32070
5500,electricity,31331
5501,electricity,31575
5502,electricity,30836
5503,electricity,31863
5504,electricity,34387
5505,electricity,36931
5506,electricity,38733
5507,electricity,40198
5508,electricity,41850
5509,electricity,39345
5510,electricity,38101
5511,electricity,36883
5512,electricity,36390
5513,electricity,36833
5514,electricity,38587
5515,electricity,39319
5516,electricity,39981
5517,electricity,40910
5518,electricity,43729
5519,electricity,41804
5520,electricity,36923
5521,electricity,35806
5522,electricity,33770
5523,electricity,32543
5524,electricity,33012
5525,electricity,35192
5526,electricity,37451
5527,electricity,40491
5528,electricity,44074
5529,electricity,46567
5530,electricity,47748
5531,electricity,49068
5532,electricity,49741
5533,electricity,48503
5534,electricity,47489
5535,electricity,46217
5536,electricity,44966
5537,electricity,44715
5538,electricity,45665
5539,electricity,44660
5540,electricity,43329
5541,electricity,43550
5542,electricity,46209
5543,electricity,44152
5544,electricity,38938
5545,electricity,37894
5546,electricity,35751
5547,electricity,34333
5548,electricity,34525
5549,electricity,36583
5550,electricity,38466
5551,electricity,41513
5552,electricity,44926
5553,electricity,47148
5554,electricity,48241
5555,electricity,49481
5556,electricity,50085
5557,electricity,48824
5558,electricity,48043
5559,electricity,46780
5560,electricity,45741
5561,electricity,45534
5562,electricity,46171
5563,electricity,44954
5564,electricity,43644
5565,electricity,44163
5566,electricity,46614
5567,electricity,44682
5568,electricity,39419
5569,electricity,38333
5570,electricity,36129
5571,electricity,34541
5572,electricity,34669
5573,electricity,36765
5574,electricity,38801
5575,electricity,41714
5576,electricity,45027
5577,electricity,47402
5578,electricity,48506
5579,electricity,49829
5580,electricity,50437
5581,electricity,49250
5582,electricity,48536
5583,electricity,47222
5584,electricity,46253
5585,electricity,46052
5586,electricity,46737
5587,electricity,45551
5588,electricity,44583
5589,electricity,44693
5590,electricity,47112
5591,electricity,44985
5592,electricity,39821
5593,electricity,38692
5594,electricity,36554
5595,electricity,34992
5596,electricity,35103
5597,electricity,37183
5598,electricity,39349
5599,electricity,42079
5600,electricity,45282
5601,electricity,47724
5602,electricity,49104
5603,electricity,50436
5604,electricity,51155
5605,electricity,49916
5606,electricity,49280
5607,electricity,48042
5608,electricity,46953
5609,electricity,46711
5610,electricity,47482
5611,electricity,45950
5612,electricity,45056
5613,electricity,45008
5614,electricity,47356
5615,electricity,45524
5616,electricity,40313
5617,electricity,39152
5618,electricity,36969
5619,electricity,35563
5620,electricity,35665
5621,electricity,37583
5622,electricity,39759
5623,electricity,42647
5624,electricity,46033
5625,electricity,48447
5626,electricity,49768
5627,electricity,50760
5628,electricity,51588
5629,electricity,49967
5630,electricity,49267
5631,electricity,47992
5632,electricity,46857
5633,electricity,46578
5634,electricity,47047
5635,electricity,45574
5636,electricity,45049
5637,electricity,44931
5638,electricity,47430
5639,electricity,45477
5640,electricity,40067
5641,electricity,38761
5642,electricity,36245
5643,electricity,34440
5644,electricity,33946
5645,electricity,34645
5646,electricity,35156
5647,electricity,36352
5648,electricity,39476
5649,electricity,41995
5650,electricity,43522
5651,electricity,44759
5652,electricity,46278
5653,electricity,43652
5654,electricity,42485
5655,electricity,41311
5656,electricity,40292
5657,electricity,40656
5658,electricity,41689
5659,electricity,41037
5660,electricity,41095
5661,electricity,40841
5662,electricity,44095
5663,electricity,42595
5664,electricity,37543
5665,electricity,36259
5666,electricity,34052
5667,electricity,32330
5668,electricity,31603
5669,electricity,31723
5670,electricity,31538
5671,electricity,32206
5672,electricity,34866
5673,electricity,37463
5674,electricity,39540
5675,electricity,41233
5676,electricity,42917
5677,electricity,39983
5678,electricity,38434
5679,electricity,37019
5680,electricity,36137
5681,electricity,36936
5682,electricity,38649
5683,electricity,39844
5684,electricity,40968
5685,electricity,40624
5686,electricity,43584
5687,electricity,41876
5688,electricity,37012
5689,electricity,35853
5690,electricity,33815
5691,electricity,32589
5692,electricity,33342
5693,electricity,36307
5694,electricity,39638
5695,electricity,42952
5696,electricity,46557
5697,electricity,48910
5698,electricity,50201
5699,electricity,51339
5700,electricity,51795
5701,electricity,50783
5702,electricity,49683
5703,electricity,48350
5704,electricity,47362
5705,electricity,46976
5706,electricity,48173
